id,data_subject_id,host,event_id,text
776,user1332,PC-457,4625,A service was installed in the system. Service: I by user1332
777,user1090,PC-931,1116,An account was successfully logged on. User: user1090 from PC-931
778,user1651,PC-224,1116,A service was installed in the system. Service: dream by user1651
779,user1213,PC-117,1116,A logon attempt was made using explicit credentials. User: user1213
780,user1048,PC-283,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-283
781,user1750,PC-910,4624,A service was installed in the system. Service: over by user1750
783,user1935,PC-636,1116,An account was successfully logged on. User: user1935 from PC-636
784,user1726,PC-661,7045,A logon attempt was made using explicit credentials. User: user1726
786,user1816,PC-737,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-737
787,user1192,PC-179,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-179
788,user1750,PC-449,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-449
789,user1720,PC-150,4698,A logon attempt was made using explicit credentials. User: user1720
790,user1487,PC-208,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-208
791,user1566,PC-234,1116,An account was locked out. User: user1566
792,user1936,PC-356,4698,An account was successfully logged on. User: user1936 from PC-356
793,user1931,PC-917,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-917
794,user1476,PC-807,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-807
795,user1391,PC-294,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-294
796,user1083,PC-519,4624,A service was installed in the system. Service: dark by user1083
798,user1578,PC-556,4698,An account was locked out. User: user1578
799,user1588,PC-128,4697,An account was locked out. User: user1588
800,user1611,PC-956,1116,An account was locked out. User: user1611
801,user1380,PC-385,4698,A logon attempt was made using explicit credentials. User: user1380
803,user1274,PC-273,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-273
804,user1412,PC-521,4698,A service was installed in the system. Service: western by user1412
806,user1240,PC-809,4625,An account was locked out. User: user1240
808,user1355,PC-462,4624,A logon attempt was made using explicit credentials. User: user1355
809,user1886,PC-826,4698,A service was installed in the system. Service: range by user1886
810,user1525,PC-819,4697,A service was installed in the system. Service: green by user1525
811,user1905,PC-448,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-448
812,user1952,PC-718,7045,A logon attempt was made using explicit credentials. User: user1952
813,user1462,PC-577,4697,An account was successfully logged on. User: user1462 from PC-577
814,user1376,PC-476,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-476
815,user1567,PC-637,4698,A service was installed in the system. Service: shoulder by user1567
816,user1595,PC-435,7045,An account was locked out. User: user1595
817,user1710,PC-516,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-516
818,user1459,PC-460,4625,An account was successfully logged on. User: user1459 from PC-460
819,user1216,PC-243,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-243
820,user1992,PC-674,4698,A service was installed in the system. Service: serve by user1992
821,user1618,PC-774,4624,A service was installed in the system. Service: scene by user1618
822,user1983,PC-335,4698,An account was successfully logged on. User: user1983 from PC-335
823,user1313,PC-353,7045,An account was successfully logged on. User: user1313 from PC-353
824,user1784,PC-518,7045,An account was locked out. User: user1784
825,user1395,PC-341,4698,A service was installed in the system. Service: show by user1395
827,user1361,PC-190,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-190
828,user1198,PC-188,7045,An account was locked out. User: user1198
829,user1314,PC-847,4698,Scheduled task created. Name: natural by user1314
832,user1612,PC-294,4698,Scheduled task created. Name: later by user1612
833,user1102,PC-406,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-406
834,user1856,PC-101,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-101
835,user1361,PC-177,7045,Scheduled task created. Name: board by user1361
836,user1549,PC-855,4625,A service was installed in the system. Service: half by user1549
837,user1509,PC-353,4624,A logon attempt was made using explicit credentials. User: user1509
838,user1976,PC-740,4698,An account was locked out. User: user1976
839,user1000,PC-825,4625,An account was locked out. User: user1000
841,user1582,PC-389,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-389
842,user1872,PC-233,1116,An account was locked out. User: user1872
843,user1812,PC-265,4698,An account was locked out. User: user1812
844,user1501,PC-738,7045,An account was successfully logged on. User: user1501 from PC-738
845,user1246,PC-540,4624,A service was installed in the system. Service: a by user1246
846,user1341,PC-272,4625,An account was successfully logged on. User: user1341 from PC-272
847,user1778,PC-216,4698,An account was successfully logged on. User: user1778 from PC-216
848,user1438,PC-973,1116,An account was locked out. User: user1438
849,user1474,PC-635,4624,An account was locked out. User: user1474
851,user1380,PC-973,4625,An account was locked out. User: user1380
852,user1009,PC-385,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-385
853,user1823,PC-347,4698,Scheduled task created. Name: while by user1823
854,user1484,PC-751,4625,A logon attempt was made using explicit credentials. User: user1484
855,user1039,PC-703,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-703
856,user1257,PC-791,4625,A service was installed in the system. Service: compare by user1257
857,user1016,PC-901,7045,A service was installed in the system. Service: everyone by user1016
858,user1655,PC-776,4625,Scheduled task created. Name: read by user1655
859,user1067,PC-447,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-447
860,user1960,PC-339,4625,Scheduled task created. Name: bring by user1960
861,user1978,PC-543,4698,A logon attempt was made using explicit credentials. User: user1978
862,user1320,PC-108,4625,An account was successfully logged on. User: user1320 from PC-108
864,user1316,PC-224,4697,An account was locked out. User: user1316
865,user1624,PC-103,4697,Scheduled task created. Name: perhaps by user1624
866,user1498,PC-152,4697,An account was locked out. User: user1498
867,user1796,PC-385,4625,An account was successfully logged on. User: user1796 from PC-385
868,user1549,PC-960,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-960
869,user1194,PC-741,4625,An account was successfully logged on. User: user1194 from PC-741
870,user1987,PC-206,4625,An account was locked out. User: user1987
871,user1185,PC-946,4698,An account was locked out. User: user1185
872,user1010,PC-533,4625,A service was installed in the system. Service: despite by user1010
873,user1568,PC-429,4697,An account was successfully logged on. User: user1568 from PC-429
874,user1672,PC-414,4698,A service was installed in the system. Service: value by user1672
875,user1358,PC-990,7045,Scheduled task created. Name: when by user1358
876,user1315,PC-846,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-846
877,user1030,PC-535,4698,An account was successfully logged on. User: user1030 from PC-535
879,user1632,PC-812,7045,An account was locked out. User: user1632
880,user1829,PC-118,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-118
883,user1801,PC-767,7045,An account was locked out. User: user1801
884,user1940,PC-782,4698,A service was installed in the system. Service: evidence by user1940
885,user1316,PC-560,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-560
886,user1697,PC-472,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-472
887,user1638,PC-944,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-944
888,user1432,PC-530,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-530
890,user1298,PC-225,4698,An account was successfully logged on. User: user1298 from PC-225
891,user1089,PC-157,7045,A service was installed in the system. Service: evening by user1089
893,user1133,PC-847,7045,A logon attempt was made using explicit credentials. User: user1133
894,user1354,PC-436,1116,An account was locked out. User: user1354
895,user1560,PC-418,7045,Scheduled task created. Name: father by user1560
896,user1048,PC-855,7045,A service was installed in the system. Service: several by user1048
897,user1149,PC-770,4624,A logon attempt was made using explicit credentials. User: user1149
898,user1817,PC-826,4698,An account was locked out. User: user1817
899,user1531,PC-274,4697,An account was successfully logged on. User: user1531 from PC-274
900,user1183,PC-531,4625,An account was successfully logged on. User: user1183 from PC-531
901,user1524,PC-241,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-241
902,user1192,PC-948,4698,A logon attempt was made using explicit credentials. User: user1192
903,user1354,PC-964,7045,A logon attempt was made using explicit credentials. User: user1354
904,user1516,PC-997,4697,Scheduled task created. Name: seek by user1516
907,user1086,PC-930,7045,A logon attempt was made using explicit credentials. User: user1086
908,user1791,PC-162,4698,An account was locked out. User: user1791
909,user1287,PC-378,7045,A logon attempt was made using explicit credentials. User: user1287
910,user1079,PC-139,7045,A service was installed in the system. Service: degree by user1079
911,user1461,PC-791,4624,Scheduled task created. Name: against by user1461
912,user1741,PC-245,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-245
913,user1803,PC-603,4697,Scheduled task created. Name: various by user1803
914,user1926,PC-172,4698,An account was successfully logged on. User: user1926 from PC-172
915,user1577,PC-451,4625,A service was installed in the system. Service: song by user1577
916,user1674,PC-610,7045,An account was locked out. User: user1674
917,user1943,PC-380,4697,A logon attempt was made using explicit credentials. User: user1943
918,user1550,PC-542,4625,An account was successfully logged on. User: user1550 from PC-542
919,user1415,PC-685,4624,A service was installed in the system. Service: speak by user1415
920,user1030,PC-449,4625,Scheduled task created. Name: research by user1030
924,user1328,PC-686,4625,Scheduled task created. Name: lead by user1328
925,user1830,PC-769,4697,A logon attempt was made using explicit credentials. User: user1830
926,user1082,PC-419,4624,A service was installed in the system. Service: chair by user1082
927,user1045,PC-986,4625,A service was installed in the system. Service: whatever by user1045
928,user1467,PC-552,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-552
929,user1416,PC-562,4624,Scheduled task created. Name: behind by user1416
930,user1387,PC-482,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-482
932,user1555,PC-692,7045,An account was locked out. User: user1555
933,user1338,PC-124,4698,An account was locked out. User: user1338
934,user1311,PC-138,4625,An account was successfully logged on. User: user1311 from PC-138
935,user1263,PC-158,7045,A service was installed in the system. Service: well by user1263
938,user1981,PC-418,7045,Scheduled task created. Name: space by user1981
939,user1572,PC-320,4624,A logon attempt was made using explicit credentials. User: user1572
940,user1516,PC-743,4624,An account was locked out. User: user1516
941,user1753,PC-771,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-771
942,user1025,PC-760,4697,A logon attempt was made using explicit credentials. User: user1025
943,user1210,PC-797,7045,An account was locked out. User: user1210
944,user1863,PC-310,1116,A logon attempt was made using explicit credentials. User: user1863
945,user1409,PC-386,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-386
946,user1762,PC-752,4624,A service was installed in the system. Service: read by user1762
947,user1814,PC-457,4698,An account was successfully logged on. User: user1814 from PC-457
948,user1034,PC-784,7045,A logon attempt was made using explicit credentials. User: user1034
950,user1013,PC-364,4698,Scheduled task created. Name: word by user1013
951,user1229,PC-800,1116,A logon attempt was made using explicit credentials. User: user1229
952,user1851,PC-356,4625,Scheduled task created. Name: risk by user1851
953,user1917,PC-697,4698,Scheduled task created. Name: pull by user1917
954,user1578,PC-337,1116,A service was installed in the system. Service: billion by user1578
955,user1915,PC-968,4624,An account was locked out. User: user1915
956,user1912,PC-485,1116,Scheduled task created. Name: defense by user1912
957,user1927,PC-411,1116,A service was installed in the system. Service: eye by user1927
958,user1635,PC-241,1116,An account was successfully logged on. User: user1635 from PC-241
959,user1576,PC-822,4624,A logon attempt was made using explicit credentials. User: user1576
961,user1872,PC-141,4697,Scheduled task created. Name: item by user1872
962,user1043,PC-745,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-745
963,user1126,PC-496,4624,Scheduled task created. Name: phone by user1126
964,user1315,PC-590,4624,A logon attempt was made using explicit credentials. User: user1315
965,user1245,PC-577,7045,A service was installed in the system. Service: bed by user1245
966,user1996,PC-419,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-419
967,user1108,PC-942,1116,An account was successfully logged on. User: user1108 from PC-942
968,user1021,PC-773,4625,Scheduled task created. Name: or by user1021
969,user1719,PC-206,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-206
970,user1245,PC-130,7045,Scheduled task created. Name: oil by user1245
971,user1010,PC-741,4625,A logon attempt was made using explicit credentials. User: user1010
972,user1039,PC-957,4698,A service was installed in the system. Service: mention by user1039
973,user1983,PC-841,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-841
974,user1385,PC-713,4624,An account was locked out. User: user1385
975,user1637,PC-787,4625,An account was locked out. User: user1637
976,user1485,PC-415,4624,A logon attempt was made using explicit credentials. User: user1485
977,user1054,PC-517,4698,Scheduled task created. Name: trouble by user1054
978,user1637,PC-967,7045,Scheduled task created. Name: cover by user1637
979,user1612,PC-697,4624,An account was successfully logged on. User: user1612 from PC-697
980,user1637,PC-351,4698,An account was successfully logged on. User: user1637 from PC-351
983,user1420,PC-652,1116,A logon attempt was made using explicit credentials. User: user1420
984,user1431,PC-103,4625,A logon attempt was made using explicit credentials. User: user1431
985,user1125,PC-174,4624,An account was locked out. User: user1125
986,user1640,PC-390,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-390
988,user1656,PC-391,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-391
989,user1530,PC-551,4625,An account was locked out. User: user1530
990,user1569,PC-753,4625,A logon attempt was made using explicit credentials. User: user1569
991,user1151,PC-801,4625,Scheduled task created. Name: well by user1151
992,user1679,PC-785,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-785
993,user1756,PC-743,1116,An account was successfully logged on. User: user1756 from PC-743
994,user1620,PC-972,7045,A logon attempt was made using explicit credentials. User: user1620
995,user1507,PC-145,1116,An account was successfully logged on. User: user1507 from PC-145
996,user1569,PC-676,4625,Scheduled task created. Name: sea by user1569
997,user1465,PC-194,4697,A logon attempt was made using explicit credentials. User: user1465
998,user1061,PC-608,4698,An account was locked out. User: user1061
999,user1737,PC-335,4697,Scheduled task created. Name: situation by user1737
1000,user1168,PC-364,4625,A service was installed in the system. Service: suffer by user1168
1001,user1822,PC-539,7045,A service was installed in the system. Service: someone by user1822
1002,user1559,PC-639,7045,Scheduled task created. Name: its by user1559
1004,user1573,PC-760,4698,A service was installed in the system. Service: suffer by user1573
1006,user1764,PC-785,1116,A logon attempt was made using explicit credentials. User: user1764
1007,user1746,PC-657,1116,Scheduled task created. Name: dream by user1746
1008,user1940,PC-950,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-950
1009,user1486,PC-691,1116,An account was locked out. User: user1486
1010,user1612,PC-575,4625,An account was locked out. User: user1612
1011,user1859,PC-946,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-946
1012,user1808,PC-133,4698,An account was successfully logged on. User: user1808 from PC-133
1013,user1328,PC-691,4698,An account was locked out. User: user1328
1014,user1234,PC-330,4624,An account was locked out. User: user1234
1015,user1826,PC-448,1116,An account was successfully logged on. User: user1826 from PC-448
1016,user1253,PC-739,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-739
1019,user1815,PC-616,4624,An account was locked out. User: user1815
1020,user1861,PC-836,7045,An account was successfully logged on. User: user1861 from PC-836
1021,user1887,PC-885,4697,An account was locked out. User: user1887
1022,user1602,PC-538,4625,An account was locked out. User: user1602
1024,user1693,PC-588,4698,An account was successfully logged on. User: user1693 from PC-588
1026,user1005,PC-538,7045,An account was successfully logged on. User: user1005 from PC-538
1027,user1791,PC-801,4697,An account was successfully logged on. User: user1791 from PC-801
1028,user1213,PC-268,7045,An account was locked out. User: user1213
1029,user1367,PC-110,4624,Scheduled task created. Name: best by user1367
1030,user1226,PC-447,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-447
1031,user1189,PC-279,4624,A logon attempt was made using explicit credentials. User: user1189
1032,user1758,PC-449,1116,An account was locked out. User: user1758
1034,user1000,PC-639,4698,A service was installed in the system. Service: treatment by user1000
1035,user1169,PC-101,4624,An account was locked out. User: user1169
1036,user1655,PC-962,7045,An account was locked out. User: user1655
1037,user1892,PC-841,4624,An account was successfully logged on. User: user1892 from PC-841
1038,user1114,PC-295,4698,A service was installed in the system. Service: quality by user1114
1039,user1037,PC-124,4698,Scheduled task created. Name: authority by user1037
1041,user1396,PC-129,4697,An account was locked out. User: user1396
1042,user1730,PC-987,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-987
1044,user1504,PC-684,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-684
1045,user1693,PC-927,4698,An account was locked out. User: user1693
1046,user1104,PC-631,4625,An account was successfully logged on. User: user1104 from PC-631
1048,user1648,PC-619,4624,An account was successfully logged on. User: user1648 from PC-619
1049,user1761,PC-936,4697,Scheduled task created. Name: power by user1761
1050,user1320,PC-870,1116,A logon attempt was made using explicit credentials. User: user1320
1051,user1773,PC-161,4625,A service was installed in the system. Service: before by user1773
1052,user1913,PC-733,4625,An account was locked out. User: user1913
1053,user1976,PC-753,4698,An account was successfully logged on. User: user1976 from PC-753
1054,user1820,PC-931,4624,An account was successfully logged on. User: user1820 from PC-931
1055,user1788,PC-946,1116,A service was installed in the system. Service: democratic by user1788
1056,user1218,PC-680,7045,An account was successfully logged on. User: user1218 from PC-680
1057,user1144,PC-229,7045,An account was locked out. User: user1144
1058,user1767,PC-925,1116,A service was installed in the system. Service: image by user1767
1059,user1964,PC-717,4698,A logon attempt was made using explicit credentials. User: user1964
1061,user1164,PC-183,7045,An account was successfully logged on. User: user1164 from PC-183
1062,user1874,PC-978,4698,An account was successfully logged on. User: user1874 from PC-978
1063,user1724,PC-178,4697,Scheduled task created. Name: trip by user1724
1064,user1823,PC-337,4697,An account was locked out. User: user1823
1065,user1712,PC-475,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-475
1066,user1079,PC-561,4624,Scheduled task created. Name: travel by user1079
1067,user1900,PC-224,4625,A logon attempt was made using explicit credentials. User: user1900
1068,user1189,PC-715,4697,A service was installed in the system. Service: future by user1189
1069,user1254,PC-921,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-921
1071,user1665,PC-623,4625,A logon attempt was made using explicit credentials. User: user1665
1072,user1846,PC-294,4624,Scheduled task created. Name: beautiful by user1846
1073,user1390,PC-261,1116,An account was locked out. User: user1390
1074,user1924,PC-496,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-496
1075,user1910,PC-158,1116,A logon attempt was made using explicit credentials. User: user1910
1076,user1939,PC-878,4625,An account was successfully logged on. User: user1939 from PC-878
1078,user1616,PC-821,7045,An account was successfully logged on. User: user1616 from PC-821
1079,user1857,PC-747,7045,A service was installed in the system. Service: voice by user1857
1080,user1565,PC-931,4698,An account was successfully logged on. User: user1565 from PC-931
1081,user1567,PC-268,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-268
1083,user1848,PC-972,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-972
1084,user1929,PC-465,4624,A service was installed in the system. Service: college by user1929
1085,user1161,PC-747,7045,An account was locked out. User: user1161
1086,user1438,PC-942,7045,A logon attempt was made using explicit credentials. User: user1438
1087,user1746,PC-357,4698,An account was successfully logged on. User: user1746 from PC-357
1088,user1983,PC-656,4698,A logon attempt was made using explicit credentials. User: user1983
1090,user1015,PC-182,4625,A service was installed in the system. Service: deep by user1015
1091,user1662,PC-450,4697,A logon attempt was made using explicit credentials. User: user1662
1092,user1178,PC-783,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-783
1093,user1052,PC-829,7045,A logon attempt was made using explicit credentials. User: user1052
1094,user1135,PC-674,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-674
1095,user1165,PC-704,4697,A logon attempt was made using explicit credentials. User: user1165
1097,user1532,PC-256,4698,An account was locked out. User: user1532
1098,user1737,PC-105,7045,An account was locked out. User: user1737
1099,user1604,PC-988,4625,Scheduled task created. Name: popular by user1604
1100,user1475,PC-116,7045,An account was locked out. User: user1475
1101,user1058,PC-525,4625,A logon attempt was made using explicit credentials. User: user1058
1102,user1050,PC-488,7045,A service was installed in the system. Service: suddenly by user1050
1103,user1598,PC-108,4625,A service was installed in the system. Service: expect by user1598
1104,user1561,PC-117,4698,A logon attempt was made using explicit credentials. User: user1561
1105,user1711,PC-583,7045,An account was successfully logged on. User: user1711 from PC-583
1106,user1870,PC-720,4624,A logon attempt was made using explicit credentials. User: user1870
1107,user1285,PC-144,4624,Scheduled task created. Name: whom by user1285
1109,user1049,PC-185,4698,An account was locked out. User: user1049
1110,user1961,PC-547,4625,A logon attempt was made using explicit credentials. User: user1961
1111,user1262,PC-618,1116,An account was locked out. User: user1262
1113,user1887,PC-690,4697,An account was successfully logged on. User: user1887 from PC-690
1114,user1941,PC-798,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-798
1115,user1285,PC-233,1116,A logon attempt was made using explicit credentials. User: user1285
1116,user1305,PC-394,4625,An account was locked out. User: user1305
1117,user1891,PC-732,4625,A service was installed in the system. Service: race by user1891
1118,user1237,PC-670,4625,Scheduled task created. Name: far by user1237
1119,user1690,PC-190,1116,An account was locked out. User: user1690
1121,user1915,PC-919,4698,An account was successfully logged on. User: user1915 from PC-919
1124,user1967,PC-400,4698,An account was locked out. User: user1967
1125,user1589,PC-607,4624,A service was installed in the system. Service: listen by user1589
1126,user1107,PC-270,7045,An account was locked out. User: user1107
1128,user1377,PC-973,4625,A service was installed in the system. Service: fund by user1377
1129,user1770,PC-432,4625,An account was successfully logged on. User: user1770 from PC-432
1130,user1448,PC-739,4698,An account was successfully logged on. User: user1448 from PC-739
1131,user1330,PC-231,4624,Scheduled task created. Name: he by user1330
1133,user1720,PC-988,7045,Scheduled task created. Name: sing by user1720
1134,user1174,PC-180,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-180
1135,user1871,PC-242,1116,An account was locked out. User: user1871
1136,user1523,PC-883,4625,An account was successfully logged on. User: user1523 from PC-883
1137,user1617,PC-792,1116,A logon attempt was made using explicit credentials. User: user1617
1138,user1391,PC-567,4625,A logon attempt was made using explicit credentials. User: user1391
1139,user1849,PC-202,4625,An account was locked out. User: user1849
1140,user1144,PC-993,4698,A logon attempt was made using explicit credentials. User: user1144
1141,user1573,PC-477,1116,A logon attempt was made using explicit credentials. User: user1573
1142,user1329,PC-970,4625,An account was successfully logged on. User: user1329 from PC-970
1145,user1057,PC-296,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-296
1146,user1847,PC-230,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-230
1148,user1402,PC-281,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-281
1149,user1415,PC-126,4697,A logon attempt was made using explicit credentials. User: user1415
1150,user1504,PC-878,4698,An account was successfully logged on. User: user1504 from PC-878
1151,user1367,PC-519,4624,A logon attempt was made using explicit credentials. User: user1367
1152,user1941,PC-299,7045,An account was successfully logged on. User: user1941 from PC-299
1153,user1292,PC-240,4698,A logon attempt was made using explicit credentials. User: user1292
1154,user1994,PC-830,4625,A service was installed in the system. Service: human by user1994
1155,user1934,PC-130,4698,An account was locked out. User: user1934
1156,user1640,PC-468,4698,A service was installed in the system. Service: benefit by user1640
1158,user1710,PC-890,1116,A logon attempt was made using explicit credentials. User: user1710
1159,user1785,PC-857,7045,Scheduled task created. Name: water by user1785
1160,user1696,PC-224,4698,A logon attempt was made using explicit credentials. User: user1696
1161,user1388,PC-338,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-338
1162,user1207,PC-595,4624,A logon attempt was made using explicit credentials. User: user1207
1163,user1868,PC-658,7045,Scheduled task created. Name: memory by user1868
1164,user1881,PC-936,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-936
1165,user1829,PC-891,4624,A service was installed in the system. Service: land by user1829
1166,user1128,PC-359,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-359
1167,user1296,PC-820,4698,A logon attempt was made using explicit credentials. User: user1296
1169,user1617,PC-314,4625,An account was successfully logged on. User: user1617 from PC-314
1170,user1408,PC-987,4698,An account was successfully logged on. User: user1408 from PC-987
1171,user1246,PC-633,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-633
1173,user1757,PC-738,1116,A logon attempt was made using explicit credentials. User: user1757
1174,user1395,PC-810,4698,An account was locked out. User: user1395
1175,user1113,PC-269,7045,A logon attempt was made using explicit credentials. User: user1113
1176,user1646,PC-432,4625,Scheduled task created. Name: shake by user1646
1178,user1054,PC-618,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-618
1179,user1577,PC-677,1116,An account was locked out. User: user1577
1180,user1955,PC-354,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-354
1181,user1837,PC-473,4624,An account was successfully logged on. User: user1837 from PC-473
1183,user1065,PC-850,4698,A logon attempt was made using explicit credentials. User: user1065
1184,user1592,PC-188,7045,A logon attempt was made using explicit credentials. User: user1592
1186,user1605,PC-563,4624,An account was successfully logged on. User: user1605 from PC-563
1187,user1804,PC-425,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-425
1188,user1150,PC-223,7045,A service was installed in the system. Service: wonder by user1150
1189,user1714,PC-354,7045,Scheduled task created. Name: always by user1714
1190,user1876,PC-976,4624,A logon attempt was made using explicit credentials. User: user1876
1192,user1158,PC-231,7045,An account was locked out. User: user1158
1194,user1477,PC-513,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-513
1195,user1448,PC-153,4698,Scheduled task created. Name: on by user1448
1196,user1124,PC-386,4624,A logon attempt was made using explicit credentials. User: user1124
1197,user1998,PC-897,7045,A service was installed in the system. Service: such by user1998
1198,user1542,PC-131,4698,A service was installed in the system. Service: both by user1542
1199,user1466,PC-580,4698,A service was installed in the system. Service: project by user1466
1200,user1148,PC-998,4624,Scheduled task created. Name: year by user1148
1201,user1644,PC-685,7045,A service was installed in the system. Service: officer by user1644
1202,user1535,PC-771,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-771
1204,user1548,PC-292,4698,An account was locked out. User: user1548
1206,user1312,PC-588,7045,An account was locked out. User: user1312
1207,user1991,PC-273,4697,A service was installed in the system. Service: movement by user1991
1208,user1789,PC-330,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-330
1209,user1877,PC-451,1116,Scheduled task created. Name: rock by user1877
1210,user1947,PC-319,1116,A service was installed in the system. Service: dark by user1947
1211,user1165,PC-911,1116,A service was installed in the system. Service: standard by user1165
1212,user1907,PC-896,4697,A service was installed in the system. Service: best by user1907
1213,user1727,PC-545,7045,A logon attempt was made using explicit credentials. User: user1727
1214,user1397,PC-752,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-752
1215,user1936,PC-472,4624,A logon attempt was made using explicit credentials. User: user1936
1216,user1492,PC-543,4624,Scheduled task created. Name: so by user1492
1217,user1960,PC-542,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-542
1218,user1751,PC-383,4625,An account was successfully logged on. User: user1751 from PC-383
1219,user1144,PC-972,7045,A service was installed in the system. Service: fast by user1144
1220,user1090,PC-381,4698,An account was locked out. User: user1090
1221,user1265,PC-985,4625,A logon attempt was made using explicit credentials. User: user1265
1222,user1583,PC-226,4698,An account was locked out. User: user1583
1223,user1673,PC-852,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-852
1224,user1997,PC-920,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-920
1225,user1814,PC-843,1116,An account was locked out. User: user1814
1226,user1249,PC-256,1116,A service was installed in the system. Service: stand by user1249
1227,user1748,PC-109,4625,A service was installed in the system. Service: pay by user1748
1228,user1971,PC-786,4624,An account was successfully logged on. User: user1971 from PC-786
1231,user1344,PC-115,4697,A logon attempt was made using explicit credentials. User: user1344
1232,user1571,PC-273,1116,An account was locked out. User: user1571
1233,user1819,PC-743,4697,A logon attempt was made using explicit credentials. User: user1819
1238,user1488,PC-804,4624,Scheduled task created. Name: court by user1488
1239,user1168,PC-839,7045,An account was successfully logged on. User: user1168 from PC-839
1240,user1781,PC-742,4625,An account was locked out. User: user1781
1241,user1590,PC-399,4698,Scheduled task created. Name: finally by user1590
1243,user1310,PC-606,4697,A service was installed in the system. Service: store by user1310
1244,user1443,PC-771,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-771
1246,user1474,PC-852,1116,Scheduled task created. Name: something by user1474
1247,user1589,PC-602,4698,A logon attempt was made using explicit credentials. User: user1589
1248,user1231,PC-836,4698,A logon attempt was made using explicit credentials. User: user1231
1249,user1301,PC-582,4697,Scheduled task created. Name: chance by user1301
1250,user1085,PC-302,1116,A logon attempt was made using explicit credentials. User: user1085
