id,data_subject_id,host,event_id,text
876,user1879,PC-256,4624,Scheduled task created. Name: speak by user1879
878,user1442,PC-218,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-218
879,user1571,PC-925,4625,A service was installed in the system. Service: relationship by user1571
880,user1175,PC-869,4697,A service was installed in the system. Service: message by user1175
881,user1356,PC-827,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-827
882,user1028,PC-847,1116,An account was locked out. User: user1028
883,user1342,PC-323,7045,Scheduled task created. Name: fast by user1342
884,user1336,PC-535,4698,An account was locked out. User: user1336
885,user1226,PC-480,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-480
886,user1803,PC-317,4625,A service was installed in the system. Service: mission by user1803
887,user1525,PC-450,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-450
888,user1602,PC-962,4698,A logon attempt was made using explicit credentials. User: user1602
889,user1072,PC-640,4624,Scheduled task created. Name: senior by user1072
890,user1716,PC-393,4624,A logon attempt was made using explicit credentials. User: user1716
891,user1995,PC-515,4624,A logon attempt was made using explicit credentials. User: user1995
893,user1482,PC-856,4625,An account was locked out. User: user1482
894,user1921,PC-956,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-956
895,user1441,PC-283,4697,An account was successfully logged on. User: user1441 from PC-283
897,user1769,PC-152,4624,Scheduled task created. Name: practice by user1769
899,user1673,PC-745,4698,A service was installed in the system. Service: suffer by user1673
900,user1454,PC-613,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-613
901,user1029,PC-857,4625,An account was locked out. User: user1029
902,user1894,PC-391,4625,An account was locked out. User: user1894
903,user1051,PC-486,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-486
904,user1731,PC-261,4698,An account was successfully logged on. User: user1731 from PC-261
905,user1197,PC-896,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-896
906,user1970,PC-349,4697,Scheduled task created. Name: so by user1970
907,user1056,PC-715,4697,Scheduled task created. Name: there by user1056
908,user1289,PC-492,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-492
909,user1629,PC-664,4697,A service was installed in the system. Service: talk by user1629
910,user1252,PC-437,4697,Scheduled task created. Name: development by user1252
911,user1313,PC-734,4625,A service was installed in the system. Service: see by user1313
913,user1586,PC-784,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-784
914,user1550,PC-395,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-395
915,user1955,PC-647,4698,Scheduled task created. Name: look by user1955
917,user1978,PC-623,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-623
919,user1284,PC-274,4698,A service was installed in the system. Service: score by user1284
920,user1929,PC-959,4698,An account was successfully logged on. User: user1929 from PC-959
921,user1997,PC-201,4698,A service was installed in the system. Service: real by user1997
922,user1567,PC-179,4698,A logon attempt was made using explicit credentials. User: user1567
923,user1458,PC-217,1116,An account was locked out. User: user1458
924,user1458,PC-590,1116,A service was installed in the system. Service: shake by user1458
925,user1024,PC-944,1116,An account was locked out. User: user1024
926,user1532,PC-457,4697,A service was installed in the system. Service: sport by user1532
927,user1176,PC-734,4625,An account was successfully logged on. User: user1176 from PC-734
928,user1646,PC-105,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-105
929,user1942,PC-170,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-170
931,user1509,PC-860,7045,A service was installed in the system. Service: without by user1509
932,user1082,PC-441,7045,A service was installed in the system. Service: point by user1082
933,user1020,PC-199,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-199
934,user1045,PC-733,4698,Scheduled task created. Name: economic by user1045
935,user1418,PC-502,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-502
936,user1987,PC-955,4625,An account was successfully logged on. User: user1987 from PC-955
937,user1933,PC-910,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-910
938,user1332,PC-750,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-750
940,user1143,PC-207,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-207
941,user1413,PC-908,4624,A logon attempt was made using explicit credentials. User: user1413
942,user1086,PC-463,4625,An account was successfully logged on. User: user1086 from PC-463
943,user1880,PC-109,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-109
944,user1754,PC-381,1116,A service was installed in the system. Service: summer by user1754
948,user1700,PC-448,4625,An account was locked out. User: user1700
949,user1201,PC-501,4698,A service was installed in the system. Service: woman by user1201
950,user1076,PC-844,7045,An account was successfully logged on. User: user1076 from PC-844
951,user1610,PC-942,4698,An account was successfully logged on. User: user1610 from PC-942
952,user1789,PC-185,4697,Scheduled task created. Name: scene by user1789
953,user1470,PC-661,4698,A service was installed in the system. Service: car by user1470
954,user1145,PC-242,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-242
955,user1975,PC-169,1116,An account was successfully logged on. User: user1975 from PC-169
956,user1349,PC-887,4698,A logon attempt was made using explicit credentials. User: user1349
957,user1122,PC-208,7045,An account was locked out. User: user1122
958,user1923,PC-570,7045,An account was successfully logged on. User: user1923 from PC-570
959,user1726,PC-501,4625,A service was installed in the system. Service: city by user1726
960,user1514,PC-285,4625,Scheduled task created. Name: so by user1514
962,user1934,PC-324,1116,An account was locked out. User: user1934
963,user1285,PC-905,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-905
964,user1064,PC-831,4698,An account was successfully logged on. User: user1064 from PC-831
966,user1699,PC-199,4625,A logon attempt was made using explicit credentials. User: user1699
967,user1865,PC-221,4625,Scheduled task created. Name: game by user1865
968,user1280,PC-415,4698,A logon attempt was made using explicit credentials. User: user1280
969,user1995,PC-840,4625,An account was locked out. User: user1995
971,user1841,PC-492,4625,Scheduled task created. Name: both by user1841
972,user1084,PC-753,1116,Scheduled task created. Name: receive by user1084
974,user1576,PC-876,4697,An account was successfully logged on. User: user1576 from PC-876
976,user1938,PC-804,4698,An account was locked out. User: user1938
978,user1848,PC-227,4625,Scheduled task created. Name: score by user1848
979,user1885,PC-625,4697,Scheduled task created. Name: employee by user1885
980,user1136,PC-736,4625,A service was installed in the system. Service: western by user1136
981,user1340,PC-708,1116,An account was locked out. User: user1340
982,user1348,PC-901,4697,A logon attempt was made using explicit credentials. User: user1348
983,user1543,PC-338,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-338
984,user1974,PC-285,1116,A service was installed in the system. Service: leg by user1974
986,user1555,PC-391,4625,An account was successfully logged on. User: user1555 from PC-391
988,user1324,PC-636,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-636
989,user1539,PC-889,1116,A logon attempt was made using explicit credentials. User: user1539
991,user1965,PC-413,1116,A logon attempt was made using explicit credentials. User: user1965
993,user1002,PC-965,4698,An account was locked out. User: user1002
994,user1552,PC-522,4698,A service was installed in the system. Service: staff by user1552
995,user1806,PC-671,4625,A logon attempt was made using explicit credentials. User: user1806
996,user1624,PC-280,4697,A logon attempt was made using explicit credentials. User: user1624
997,user1519,PC-839,4625,A service was installed in the system. Service: store by user1519
998,user1792,PC-932,1116,A logon attempt was made using explicit credentials. User: user1792
999,user1226,PC-334,7045,An account was successfully logged on. User: user1226 from PC-334
1000,user1681,PC-979,4698,Scheduled task created. Name: civil by user1681
1001,user1237,PC-116,4697,A service was installed in the system. Service: yard by user1237
1002,user1811,PC-846,1116,An account was successfully logged on. User: user1811 from PC-846
1003,user1844,PC-833,4625,A service was installed in the system. Service: son by user1844
1004,user1196,PC-824,7045,A logon attempt was made using explicit credentials. User: user1196
1005,user1103,PC-807,4624,Scheduled task created. Name: actually by user1103
1006,user1150,PC-968,4697,A service was installed in the system. Service: American by user1150
1007,user1642,PC-296,4697,A logon attempt was made using explicit credentials. User: user1642
1008,user1449,PC-263,4624,A logon attempt was made using explicit credentials. User: user1449
1010,user1502,PC-910,1116,An account was successfully logged on. User: user1502 from PC-910
1011,user1842,PC-451,7045,A service was installed in the system. Service: century by user1842
1012,user1236,PC-834,7045,Scheduled task created. Name: design by user1236
1015,user1762,PC-749,4698,A service was installed in the system. Service: federal by user1762
1016,user1214,PC-612,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-612
1017,user1732,PC-401,1116,A logon attempt was made using explicit credentials. User: user1732
1018,user1406,PC-781,4624,A service was installed in the system. Service: product by user1406
1019,user1606,PC-714,4625,An account was successfully logged on. User: user1606 from PC-714
1021,user1550,PC-981,7045,An account was locked out. User: user1550
1022,user1278,PC-638,1116,An account was locked out. User: user1278
1023,user1108,PC-474,4624,Scheduled task created. Name: group by user1108
1024,user1387,PC-735,7045,A logon attempt was made using explicit credentials. User: user1387
1025,user1310,PC-484,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-484
1026,user1169,PC-395,4697,A service was installed in the system. Service: young by user1169
1027,user1139,PC-764,4697,Scheduled task created. Name: reach by user1139
1028,user1424,PC-934,4697,An account was locked out. User: user1424
1029,user1567,PC-188,4624,An account was successfully logged on. User: user1567 from PC-188
1031,user1695,PC-984,4698,An account was successfully logged on. User: user1695 from PC-984
1034,user1353,PC-953,4624,Scheduled task created. Name: sound by user1353
1035,user1786,PC-330,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-330
1036,user1114,PC-353,1116,A service was installed in the system. Service: quite by user1114
1037,user1998,PC-222,7045,A logon attempt was made using explicit credentials. User: user1998
1038,user1941,PC-516,4697,A logon attempt was made using explicit credentials. User: user1941
1039,user1176,PC-202,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-202
1040,user1706,PC-559,4697,A service was installed in the system. Service: him by user1706
1042,user1734,PC-582,4625,A service was installed in the system. Service: me by user1734
1043,user1282,PC-509,7045,A logon attempt was made using explicit credentials. User: user1282
1045,user1508,PC-728,1116,A logon attempt was made using explicit credentials. User: user1508
1046,user1019,PC-576,7045,Scheduled task created. Name: door by user1019
1048,user1594,PC-643,1116,Scheduled task created. Name: land by user1594
1049,user1035,PC-991,1116,A service was installed in the system. Service: price by user1035
1051,user1660,PC-987,4625,Scheduled task created. Name: hit by user1660
1052,user1245,PC-158,4624,An account was locked out. User: user1245
1053,user1600,PC-705,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-705
1054,user1858,PC-972,4697,A service was installed in the system. Service: beautiful by user1858
1056,user1663,PC-144,4697,An account was successfully logged on. User: user1663 from PC-144
1057,user1580,PC-630,4698,Scheduled task created. Name: month by user1580
1058,user1970,PC-465,4625,A logon attempt was made using explicit credentials. User: user1970
1059,user1680,PC-419,7045,Scheduled task created. Name: officer by user1680
1060,user1719,PC-931,4625,Scheduled task created. Name: same by user1719
1061,user1975,PC-388,4625,A logon attempt was made using explicit credentials. User: user1975
1062,user1245,PC-491,1116,Scheduled task created. Name: spring by user1245
1064,user1848,PC-747,4698,An account was successfully logged on. User: user1848 from PC-747
1065,user1052,PC-569,4624,An account was locked out. User: user1052
1067,user1138,PC-784,4624,A logon attempt was made using explicit credentials. User: user1138
1068,user1129,PC-983,4624,Scheduled task created. Name: such by user1129
1069,user1708,PC-822,4698,An account was successfully logged on. User: user1708 from PC-822
1070,user1924,PC-932,7045,Scheduled task created. Name: that by user1924
1071,user1811,PC-603,4624,An account was locked out. User: user1811
1073,user1002,PC-983,4624,A logon attempt was made using explicit credentials. User: user1002
1074,user1466,PC-467,1116,A logon attempt was made using explicit credentials. User: user1466
1077,user1309,PC-201,1116,Scheduled task created. Name: citizen by user1309
1078,user1393,PC-877,4624,A logon attempt was made using explicit credentials. User: user1393
1079,user1058,PC-422,4698,An account was successfully logged on. User: user1058 from PC-422
1080,user1089,PC-529,4625,A service was installed in the system. Service: cover by user1089
1081,user1736,PC-378,4624,A service was installed in the system. Service: fish by user1736
1082,user1347,PC-611,4625,Scheduled task created. Name: instead by user1347
1083,user1548,PC-763,4625,An account was successfully logged on. User: user1548 from PC-763
1084,user1207,PC-780,4624,Scheduled task created. Name: type by user1207
1086,user1017,PC-446,1116,An account was successfully logged on. User: user1017 from PC-446
1087,user1090,PC-156,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-156
1088,user1901,PC-682,4698,A service was installed in the system. Service: song by user1901
1089,user1375,PC-549,4698,A service was installed in the system. Service: answer by user1375
1090,user1047,PC-668,4697,A logon attempt was made using explicit credentials. User: user1047
1091,user1729,PC-215,4697,A service was installed in the system. Service: sign by user1729
1092,user1334,PC-881,4697,An account was locked out. User: user1334
1093,user1686,PC-664,1116,An account was successfully logged on. User: user1686 from PC-664
1094,user1505,PC-647,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-647
1095,user1692,PC-503,4625,Scheduled task created. Name: each by user1692
1096,user1389,PC-406,4697,An account was successfully logged on. User: user1389 from PC-406
1097,user1185,PC-607,4624,A service was installed in the system. Service: cultural by user1185
1098,user1689,PC-968,1116,A logon attempt was made using explicit credentials. User: user1689
1099,user1448,PC-332,4625,A service was installed in the system. Service: wear by user1448
1100,user1683,PC-177,4625,An account was successfully logged on. User: user1683 from PC-177
1101,user1806,PC-856,1116,Scheduled task created. Name: paper by user1806
1102,user1190,PC-754,7045,An account was successfully logged on. User: user1190 from PC-754
1103,user1690,PC-320,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-320
1104,user1585,PC-327,1116,A logon attempt was made using explicit credentials. User: user1585
1106,user1534,PC-433,4697,An account was successfully logged on. User: user1534 from PC-433
1107,user1915,PC-882,4698,Scheduled task created. Name: value by user1915
1108,user1347,PC-481,7045,An account was locked out. User: user1347
1109,user1300,PC-259,4624,A logon attempt was made using explicit credentials. User: user1300
1110,user1911,PC-862,4698,An account was successfully logged on. User: user1911 from PC-862
1111,user1920,PC-718,7045,Scheduled task created. Name: situation by user1920
1112,user1177,PC-184,1116,An account was locked out. User: user1177
1113,user1468,PC-732,1116,An account was locked out. User: user1468
1114,user1275,PC-404,4698,A service was installed in the system. Service: none by user1275
1115,user1846,PC-303,4624,An account was locked out. User: user1846
1116,user1656,PC-939,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-939
1117,user1950,PC-942,4698,An account was successfully logged on. User: user1950 from PC-942
1118,user1844,PC-810,4625,An account was locked out. User: user1844
1119,user1215,PC-513,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-513
1120,user1633,PC-640,4624,A logon attempt was made using explicit credentials. User: user1633
1121,user1380,PC-442,4698,Scheduled task created. Name: kid by user1380
1122,user1713,PC-522,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-522
1123,user1692,PC-497,4624,A service was installed in the system. Service: under by user1692
1124,user1681,PC-240,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-240
1125,user1789,PC-965,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-965
1126,user1487,PC-968,4698,An account was successfully logged on. User: user1487 from PC-968
1127,user1641,PC-485,4625,A logon attempt was made using explicit credentials. User: user1641
1128,user1545,PC-580,1116,An account was successfully logged on. User: user1545 from PC-580
1129,user1455,PC-114,4625,A logon attempt was made using explicit credentials. User: user1455
1131,user1900,PC-498,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-498
1132,user1654,PC-296,4697,An account was locked out. User: user1654
1133,user1708,PC-775,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-775
1135,user1038,PC-898,4697,A logon attempt was made using explicit credentials. User: user1038
1136,user1815,PC-625,1116,An account was locked out. User: user1815
1137,user1241,PC-984,4697,An account was successfully logged on. User: user1241 from PC-984
1138,user1406,PC-260,4697,A logon attempt was made using explicit credentials. User: user1406
1139,user1214,PC-371,4625,A service was installed in the system. Service: tend by user1214
1140,user1330,PC-202,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-202
1141,user1041,PC-403,4625,A logon attempt was made using explicit credentials. User: user1041
1142,user1612,PC-256,1116,An account was locked out. User: user1612
1143,user1586,PC-479,7045,A service was installed in the system. Service: itself by user1586
1144,user1113,PC-178,1116,An account was successfully logged on. User: user1113 from PC-178
1145,user1968,PC-991,4624,An account was locked out. User: user1968
1146,user1195,PC-822,7045,A service was installed in the system. Service: travel by user1195
1147,user1596,PC-416,4698,Scheduled task created. Name: owner by user1596
1148,user1900,PC-923,7045,Scheduled task created. Name: miss by user1900
1150,user1005,PC-700,4697,A service was installed in the system. Service: early by user1005
1151,user1658,PC-970,4698,Scheduled task created. Name: one by user1658
1152,user1408,PC-441,4624,A service was installed in the system. Service: some by user1408
1153,user1374,PC-650,4625,An account was successfully logged on. User: user1374 from PC-650
1154,user1794,PC-809,4624,Scheduled task created. Name: seat by user1794
1156,user1505,PC-637,7045,A logon attempt was made using explicit credentials. User: user1505
1160,user1610,PC-930,4698,A service was installed in the system. Service: whole by user1610
1161,user1000,PC-348,4698,An account was locked out. User: user1000
1163,user1938,PC-244,4697,A service was installed in the system. Service: happy by user1938
1165,user1069,PC-677,7045,An account was successfully logged on. User: user1069 from PC-677
1166,user1947,PC-188,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-188
1169,user1842,PC-579,4698,An account was successfully logged on. User: user1842 from PC-579
1170,user1082,PC-706,4625,Scheduled task created. Name: many by user1082
1173,user1806,PC-476,4624,An account was locked out. User: user1806
1174,user1611,PC-172,4624,An account was successfully logged on. User: user1611 from PC-172
1175,user1404,PC-493,4698,A logon attempt was made using explicit credentials. User: user1404
1176,user1056,PC-667,1116,A logon attempt was made using explicit credentials. User: user1056
1177,user1251,PC-101,4624,A service was installed in the system. Service: anyone by user1251
1178,user1772,PC-340,4625,An account was successfully logged on. User: user1772 from PC-340
1179,user1768,PC-934,1116,A service was installed in the system. Service: Congress by user1768
1181,user1621,PC-859,4625,An account was locked out. User: user1621
1182,user1072,PC-883,4697,An account was successfully logged on. User: user1072 from PC-883
1183,user1920,PC-387,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-387
1184,user1480,PC-573,1116,A service was installed in the system. Service: team by user1480
1185,user1043,PC-376,1116,A service was installed in the system. Service: reality by user1043
1186,user1326,PC-335,1116,An account was locked out. User: user1326
1188,user1300,PC-113,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-113
1189,user1687,PC-833,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-833
1190,user1632,PC-336,1116,An account was successfully logged on. User: user1632 from PC-336
1191,user1989,PC-409,4624,A logon attempt was made using explicit credentials. User: user1989
1192,user1522,PC-818,4698,A service was installed in the system. Service: look by user1522
1193,user1103,PC-234,4624,A logon attempt was made using explicit credentials. User: user1103
1194,user1107,PC-815,4625,An account was locked out. User: user1107
1195,user1539,PC-309,4698,An account was locked out. User: user1539
1196,user1851,PC-157,4698,Scheduled task created. Name: thousand by user1851
1197,user1065,PC-999,4698,An account was locked out. User: user1065
1198,user1493,PC-555,7045,An account was successfully logged on. User: user1493 from PC-555
1199,user1884,PC-226,4698,An account was locked out. User: user1884
1200,user1885,PC-851,1116,A service was installed in the system. Service: usually by user1885
1201,user1684,PC-677,4697,A logon attempt was made using explicit credentials. User: user1684
1202,user1152,PC-822,4697,An account was successfully logged on. User: user1152 from PC-822
1203,user1757,PC-848,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-848
1205,user1781,PC-519,4624,An account was successfully logged on. User: user1781 from PC-519
1206,user1473,PC-505,4624,An account was successfully logged on. User: user1473 from PC-505
1207,user1811,PC-936,4697,Scheduled task created. Name: family by user1811
1208,user1707,PC-145,4697,An account was successfully logged on. User: user1707 from PC-145
1209,user1152,PC-657,4624,Scheduled task created. Name: ago by user1152
1210,user1880,PC-486,4697,Scheduled task created. Name: view by user1880
1211,user1021,PC-746,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-746
1212,user1023,PC-852,7045,Scheduled task created. Name: prove by user1023
1213,user1333,PC-582,4697,An account was locked out. User: user1333
1214,user1461,PC-486,4625,An account was successfully logged on. User: user1461 from PC-486
1215,user1888,PC-998,4698,A service was installed in the system. Service: report by user1888
1216,user1284,PC-761,7045,An account was locked out. User: user1284
1217,user1688,PC-241,4697,A logon attempt was made using explicit credentials. User: user1688
1218,user1488,PC-971,4697,A logon attempt was made using explicit credentials. User: user1488
1219,user1919,PC-876,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-876
1220,user1926,PC-144,4624,A logon attempt was made using explicit credentials. User: user1926
1221,user1183,PC-555,4624,An account was locked out. User: user1183
1222,user1801,PC-679,4697,A service was installed in the system. Service: me by user1801
1223,user1161,PC-128,4624,A logon attempt was made using explicit credentials. User: user1161
1224,user1408,PC-965,1116,A logon attempt was made using explicit credentials. User: user1408
1225,user1038,PC-538,4625,Scheduled task created. Name: base by user1038
1226,user1639,PC-120,4697,An account was successfully logged on. User: user1639 from PC-120
1227,user1921,PC-324,4698,Scheduled task created. Name: than by user1921
1228,user1778,PC-914,4624,An account was locked out. User: user1778
1229,user1785,PC-248,7045,An account was locked out. User: user1785
1230,user1253,PC-710,4698,An account was locked out. User: user1253
1231,user1044,PC-717,4625,Scheduled task created. Name: late by user1044
1232,user1204,PC-942,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-942
1234,user1296,PC-727,4625,A logon attempt was made using explicit credentials. User: user1296
1235,user1362,PC-531,1116,Scheduled task created. Name: seven by user1362
1236,user1942,PC-975,1116,Scheduled task created. Name: buy by user1942
1237,user1478,PC-841,4624,An account was successfully logged on. User: user1478 from PC-841
1239,user1326,PC-755,4624,An account was successfully logged on. User: user1326 from PC-755
1240,user1098,PC-157,4625,A logon attempt was made using explicit credentials. User: user1098
1241,user1950,PC-390,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-390
1243,user1994,PC-528,4625,A logon attempt was made using explicit credentials. User: user1994
1244,user1071,PC-962,7045,A logon attempt was made using explicit credentials. User: user1071
1245,user1362,PC-590,4624,An account was successfully logged on. User: user1362 from PC-590
1246,user1850,PC-530,1116,Scheduled task created. Name: fly by user1850
1247,user1014,PC-771,1116,An account was successfully logged on. User: user1014 from PC-771
1248,user1049,PC-231,4698,A logon attempt was made using explicit credentials. User: user1049
1249,user1026,PC-607,4698,An account was successfully logged on. User: user1026 from PC-607
1250,user1458,PC-796,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-796
1251,user1372,PC-225,4624,An account was locked out. User: user1372
1252,user1398,PC-516,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-516
1253,user1691,PC-985,4697,An account was locked out. User: user1691
1255,user1337,PC-271,4697,Scheduled task created. Name: affect by user1337
1256,user1254,PC-881,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-881
1257,user1380,PC-375,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-375
1258,user1766,PC-983,7045,An account was successfully logged on. User: user1766 from PC-983
1259,user1989,PC-658,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-658
1260,user1714,PC-186,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-186
1261,user1446,PC-914,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-914
1262,user1384,PC-243,1116,An account was locked out. User: user1384
1263,user1840,PC-159,4625,A logon attempt was made using explicit credentials. User: user1840
1264,user1652,PC-189,7045,A logon attempt was made using explicit credentials. User: user1652
1266,user1822,PC-716,4624,An account was locked out. User: user1822
1267,user1874,PC-482,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-482
1268,user1262,PC-415,7045,Scheduled task created. Name: find by user1262
1269,user1800,PC-142,7045,Scheduled task created. Name: term by user1800
1270,user1325,PC-199,7045,An account was locked out. User: user1325
1271,user1242,PC-975,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-975
1273,user1948,PC-366,4625,An account was successfully logged on. User: user1948 from PC-366
1274,user1649,PC-862,1116,An account was locked out. User: user1649
1275,user1618,PC-105,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-105
1276,user1996,PC-655,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-655
1277,user1108,PC-105,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-105
1278,user1042,PC-595,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-595
1279,user1330,PC-181,1116,An account was locked out. User: user1330
1280,user1060,PC-249,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-249
1281,user1619,PC-859,4697,Scheduled task created. Name: even by user1619
1282,user1819,PC-324,4624,An account was successfully logged on. User: user1819 from PC-324
1283,user1089,PC-920,1116,An account was successfully logged on. User: user1089 from PC-920
1284,user1410,PC-685,1116,A logon attempt was made using explicit credentials. User: user1410
1285,user1430,PC-570,1116,An account was successfully logged on. User: user1430 from PC-570
1286,user1498,PC-169,4624,An account was locked out. User: user1498
1288,user1465,PC-680,4624,A service was installed in the system. Service: what by user1465
1289,user1087,PC-168,4698,A logon attempt was made using explicit credentials. User: user1087
1290,user1341,PC-138,7045,Scheduled task created. Name: source by user1341
1291,user1952,PC-679,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-679
1293,user1812,PC-597,4625,An account was locked out. User: user1812
1294,user1706,PC-442,4697,An account was successfully logged on. User: user1706 from PC-442
1296,user1664,PC-916,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-916
1297,user1866,PC-949,7045,An account was locked out. User: user1866
1298,user1778,PC-867,1116,A logon attempt was made using explicit credentials. User: user1778
1299,user1437,PC-656,4624,An account was locked out. User: user1437
1300,user1137,PC-531,7045,An account was locked out. User: user1137
1302,user1906,PC-765,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-765
1303,user1450,PC-673,4698,Scheduled task created. Name: over by user1450
1304,user1836,PC-721,4624,Scheduled task created. Name: left by user1836
1305,user1207,PC-428,4697,An account was locked out. User: user1207
1307,user1275,PC-956,7045,An account was locked out. User: user1275
1308,user1245,PC-741,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-741
1310,user1991,PC-826,4697,An account was locked out. User: user1991
1311,user1141,PC-483,4698,A logon attempt was made using explicit credentials. User: user1141
1312,user1934,PC-749,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-749
1313,user1091,PC-258,4625,An account was locked out. User: user1091
1314,user1853,PC-119,1116,An account was successfully logged on. User: user1853 from PC-119
1315,user1483,PC-499,4624,An account was locked out. User: user1483
1316,user1156,PC-180,4625,An account was locked out. User: user1156
1317,user1284,PC-376,4697,An account was successfully logged on. User: user1284 from PC-376
1318,user1879,PC-764,4698,An account was successfully logged on. User: user1879 from PC-764
1320,user1179,PC-519,4698,An account was successfully logged on. User: user1179 from PC-519
1321,user1176,PC-283,7045,A logon attempt was made using explicit credentials. User: user1176
1322,user1803,PC-170,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-170
1323,user1313,PC-110,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-110
1324,user1891,PC-161,4697,A service was installed in the system. Service: perhaps by user1891
1325,user1334,PC-615,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-615
1326,user1062,PC-611,4624,An account was locked out. User: user1062
1327,user1640,PC-587,4698,A logon attempt was made using explicit credentials. User: user1640
1328,user1750,PC-636,1116,An account was successfully logged on. User: user1750 from PC-636
1329,user1553,PC-796,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-796
1331,user1219,PC-402,4625,A service was installed in the system. Service: beyond by user1219
1332,user1850,PC-426,4625,An account was locked out. User: user1850
1333,user1691,PC-138,4697,Scheduled task created. Name: worry by user1691
1334,user1023,PC-149,4698,A service was installed in the system. Service: appear by user1023
1335,user1769,PC-492,7045,An account was locked out. User: user1769
1337,user1676,PC-538,4624,A service was installed in the system. Service: cover by user1676
1338,user1493,PC-830,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-830
1339,user1228,PC-178,1116,An account was successfully logged on. User: user1228 from PC-178
1340,user1602,PC-705,1116,An account was locked out. User: user1602
1343,user1770,PC-801,7045,A logon attempt was made using explicit credentials. User: user1770
1344,user1677,PC-426,1116,Scheduled task created. Name: training by user1677
1345,user1058,PC-656,7045,A logon attempt was made using explicit credentials. User: user1058
1346,user1311,PC-164,4624,Scheduled task created. Name: table by user1311
