id,data_subject_id,proto,service,flag,src_bytes,dst_bytes,text,label
1949,flow-001948,icmp,http,RSTO,798,220,icmp http RSTO 798->220 normal,normal
1950,flow-001949,icmp,http,SF,1322,240,icmp http SF 1322->240 normal,normal
1951,flow-001950,tcp,other,REJ,144,250,tcp other REJ 144->250 normal,normal
1952,flow-001951,udp,dns,S0,749,901,udp dns S0 749->901 normal,normal
1953,flow-001952,icmp,other,RSTR,1787,1098,icmp other RSTR 1787->1098 normal,normal
1954,flow-001953,tcp,dns,RSTR,216,1911,tcp dns RSTR 216->1911 attack,attack
1955,flow-001954,icmp,smtp,SF,1538,1074,icmp smtp SF 1538->1074 normal,normal
1956,flow-001955,tcp,smtp,RSTO,714,2203,tcp smtp RSTO 714->2203 normal,normal
1957,flow-001956,tcp,smtp,S0,947,369,tcp smtp S0 947->369 normal,normal
1958,flow-001957,icmp,ssh,RSTO,879,875,icmp ssh RSTO 879->875 normal,normal
1959,flow-001958,tcp,smtp,S0,872,11,tcp smtp S0 872->11 normal,normal
1960,flow-001959,icmp,smtp,S0,496,214,icmp smtp S0 496->214 attack,attack
1961,flow-001960,icmp,other,SF,248,1591,icmp other SF 248->1591 normal,normal
1962,flow-001961,icmp,http,S1,1860,1102,icmp http S1 1860->1102 normal,normal
1963,flow-001962,icmp,ftp,REJ,876,1648,icmp ftp REJ 876->1648 normal,normal
1964,flow-001963,udp,ssl,RSTO,935,947,udp ssl RSTO 935->947 normal,normal
1965,flow-001964,udp,dns,S1,526,819,udp dns S1 526->819 normal,normal
1966,flow-001965,icmp,ssl,S0,1255,372,icmp ssl S0 1255->372 normal,normal
1967,flow-001966,tcp,http,RSTR,885,295,tcp http RSTR 885->295 normal,normal
1968,flow-001967,udp,ssh,S0,805,439,udp ssh S0 805->439 normal,normal
1969,flow-001968,udp,ssl,S1,919,867,udp ssl S1 919->867 normal,normal
1970,flow-001969,udp,dns,S1,457,1137,udp dns S1 457->1137 normal,normal
1971,flow-001970,icmp,dns,RSTO,944,447,icmp dns RSTO 944->447 normal,normal
1972,flow-001971,tcp,ssl,REJ,30,122,tcp ssl REJ 30->122 normal,normal
1973,flow-001972,udp,ssh,RSTR,435,400,udp ssh RSTR 435->400 normal,normal
1974,flow-001973,icmp,ssl,S1,1288,905,icmp ssl S1 1288->905 normal,normal
1975,flow-001974,udp,dns,RSTO,181,603,udp dns RSTO 181->603 attack,attack
1976,flow-001975,icmp,ssl,RSTO,1423,1280,icmp ssl RSTO 1423->1280 normal,normal
1977,flow-001976,tcp,http,S1,819,116,tcp http S1 819->116 normal,normal
1978,flow-001977,udp,ssh,S0,189,848,udp ssh S0 189->848 normal,normal
1979,flow-001978,udp,ssh,REJ,681,898,udp ssh REJ 681->898 normal,normal
1980,flow-001979,icmp,ssl,S1,660,780,icmp ssl S1 660->780 normal,normal
1981,flow-001980,icmp,smtp,REJ,693,830,icmp smtp REJ 693->830 normal,normal
1982,flow-001981,icmp,http,S1,1229,692,icmp http S1 1229->692 normal,normal
1983,flow-001982,udp,smtp,RSTR,1251,221,udp smtp RSTR 1251->221 normal,normal
1984,flow-001983,tcp,other,S1,531,513,tcp other S1 531->513 normal,normal
1985,flow-001984,icmp,ssh,RSTR,91,586,icmp ssh RSTR 91->586 normal,normal
1986,flow-001985,icmp,ssh,S0,140,159,icmp ssh S0 140->159 normal,normal
1987,flow-001986,udp,ssh,RSTO,107,566,udp ssh RSTO 107->566 normal,normal
1988,flow-001987,tcp,smtp,SF,499,546,tcp smtp SF 499->546 normal,normal
1989,flow-001988,udp,other,S0,216,469,udp other S0 216->469 normal,normal
1990,flow-001989,icmp,http,RSTO,152,140,icmp http RSTO 152->140 normal,normal
1991,flow-001990,udp,ssh,REJ,947,423,udp ssh REJ 947->423 attack,attack
1992,flow-001991,tcp,ftp,SF,8,241,tcp ftp SF 8->241 normal,normal
1993,flow-001992,udp,ssl,REJ,601,390,udp ssl REJ 601->390 attack,attack
1994,flow-001993,icmp,smtp,RSTO,701,1719,icmp smtp RSTO 701->1719 normal,normal
1995,flow-001994,icmp,smtp,RSTO,648,810,icmp smtp RSTO 648->810 normal,normal
1996,flow-001995,udp,ssh,S1,525,373,udp ssh S1 525->373 attack,attack
1997,flow-001996,icmp,other,RSTO,111,1661,icmp other RSTO 111->1661 normal,normal
1998,flow-001997,icmp,ssl,SF,321,1306,icmp ssl SF 321->1306 normal,normal
1999,flow-001998,tcp,other,SF,214,942,tcp other SF 214->942 normal,normal
2000,flow-001999,tcp,ssh,S0,1073,884,tcp ssh S0 1073->884 normal,normal
2001,flow-002000,icmp,smtp,S0,32,248,icmp smtp S0 32->248 normal,normal
2002,flow-002001,udp,ssh,RSTR,597,341,udp ssh RSTR 597->341 normal,normal
2003,flow-002002,tcp,ssl,S1,774,987,tcp ssl S1 774->987 normal,normal
2004,flow-002003,udp,other,S1,6,496,udp other S1 6->496 normal,normal
2005,flow-002004,tcp,smtp,SF,179,116,tcp smtp SF 179->116 attack,attack
2006,flow-002005,tcp,ssl,RSTR,1321,870,tcp ssl RSTR 1321->870 normal,normal
2007,flow-002006,tcp,dns,S0,1188,573,tcp dns S0 1188->573 attack,attack
2008,flow-002007,udp,smtp,REJ,851,1319,udp smtp REJ 851->1319 normal,normal
2009,flow-002008,udp,http,S1,1607,1463,udp http S1 1607->1463 normal,normal
2010,flow-002009,icmp,ftp,REJ,846,1388,icmp ftp REJ 846->1388 normal,normal
2011,flow-002010,tcp,smtp,REJ,527,1550,tcp smtp REJ 527->1550 attack,attack
2012,flow-002011,tcp,smtp,RSTR,594,1464,tcp smtp RSTR 594->1464 attack,attack
2013,flow-002012,icmp,http,RSTR,1565,484,icmp http RSTR 1565->484 normal,normal
2014,flow-002013,udp,smtp,REJ,630,149,udp smtp REJ 630->149 normal,normal
2015,flow-002014,icmp,dns,S1,754,756,icmp dns S1 754->756 normal,normal
2016,flow-002015,icmp,other,SF,343,318,icmp other SF 343->318 normal,normal
2017,flow-002016,icmp,ftp,RSTR,1121,501,icmp ftp RSTR 1121->501 normal,normal
2018,flow-002017,icmp,http,S0,999,246,icmp http S0 999->246 normal,normal
2019,flow-002018,tcp,other,S0,727,1852,tcp other S0 727->1852 normal,normal
2020,flow-002019,icmp,dns,RSTR,152,437,icmp dns RSTR 152->437 attack,attack
2021,flow-002020,udp,ssh,RSTO,1057,859,udp ssh RSTO 1057->859 normal,normal
2022,flow-002021,tcp,ssh,RSTR,961,311,tcp ssh RSTR 961->311 attack,attack
2023,flow-002022,icmp,other,RSTO,279,822,icmp other RSTO 279->822 normal,normal
2024,flow-002023,icmp,http,SF,259,961,icmp http SF 259->961 normal,normal
2025,flow-002024,udp,ssh,REJ,1750,1037,udp ssh REJ 1750->1037 normal,normal
2026,flow-002025,tcp,other,RSTR,164,833,tcp other RSTR 164->833 attack,attack
2027,flow-002026,tcp,ftp,S0,450,644,tcp ftp S0 450->644 attack,attack
2028,flow-002027,icmp,ssh,RSTR,318,743,icmp ssh RSTR 318->743 normal,normal
2029,flow-002028,icmp,ssh,RSTO,570,128,icmp ssh RSTO 570->128 normal,normal
2030,flow-002029,udp,ftp,RSTO,1417,1173,udp ftp RSTO 1417->1173 normal,normal
2031,flow-002030,tcp,smtp,S1,939,467,tcp smtp S1 939->467 attack,attack
2032,flow-002031,icmp,ssl,RSTR,35,529,icmp ssl RSTR 35->529 normal,normal
2033,flow-002032,tcp,smtp,S0,620,696,tcp smtp S0 620->696 normal,normal
2034,flow-002033,tcp,other,S1,755,794,tcp other S1 755->794 normal,normal
2035,flow-002034,icmp,http,REJ,893,724,icmp http REJ 893->724 normal,normal
2036,flow-002035,icmp,other,REJ,386,1845,icmp other REJ 386->1845 normal,normal
2037,flow-002036,icmp,ssh,RSTO,1183,723,icmp ssh RSTO 1183->723 attack,attack
2038,flow-002037,tcp,dns,RSTR,599,710,tcp dns RSTR 599->710 normal,normal
2039,flow-002038,icmp,ssl,SF,998,1405,icmp ssl SF 998->1405 normal,normal
2040,flow-002039,udp,ssh,S1,1163,1781,udp ssh S1 1163->1781 normal,normal
2041,flow-002040,udp,other,REJ,957,898,udp other REJ 957->898 normal,normal
2042,flow-002041,tcp,ssl,S0,68,803,tcp ssl S0 68->803 normal,normal
2043,flow-002042,tcp,ssh,RSTO,452,626,tcp ssh RSTO 452->626 normal,normal
2044,flow-002043,tcp,other,S1,537,1458,tcp other S1 537->1458 attack,attack
2045,flow-002044,icmp,ssl,S1,304,1571,icmp ssl S1 304->1571 normal,normal
2046,flow-002045,icmp,ssh,RSTO,621,845,icmp ssh RSTO 621->845 normal,normal
2047,flow-002046,tcp,http,S1,1024,952,tcp http S1 1024->952 normal,normal
2048,flow-002047,tcp,ftp,REJ,852,428,tcp ftp REJ 852->428 normal,normal
2049,flow-002048,tcp,http,RSTR,538,1303,tcp http RSTR 538->1303 normal,normal
2050,flow-002049,tcp,dns,RSTR,724,73,tcp dns RSTR 724->73 normal,normal
2051,flow-002050,tcp,smtp,SF,463,995,tcp smtp SF 463->995 normal,normal
2052,flow-002051,tcp,other,S0,90,200,tcp other S0 90->200 attack,attack
2053,flow-002052,udp,http,REJ,278,830,udp http REJ 278->830 normal,normal
2054,flow-002053,icmp,other,RSTO,69,1245,icmp other RSTO 69->1245 normal,normal
2055,flow-002054,udp,http,RSTR,390,1554,udp http RSTR 390->1554 normal,normal
2056,flow-002055,udp,ftp,S0,371,652,udp ftp S0 371->652 normal,normal
2057,flow-002056,udp,http,SF,100,167,udp http SF 100->167 normal,normal
2058,flow-002057,tcp,ftp,RSTO,265,791,tcp ftp RSTO 265->791 normal,normal
2059,flow-002058,tcp,http,RSTO,599,1142,tcp http RSTO 599->1142 normal,normal
2060,flow-002059,icmp,ssh,RSTO,793,972,icmp ssh RSTO 793->972 normal,normal
2061,flow-002060,udp,other,S0,89,400,udp other S0 89->400 attack,attack
2062,flow-002061,tcp,other,SF,533,1193,tcp other SF 533->1193 attack,attack
2063,flow-002062,icmp,dns,RSTR,775,312,icmp dns RSTR 775->312 attack,attack
2064,flow-002063,tcp,http,S1,857,954,tcp http S1 857->954 normal,normal
2065,flow-002064,udp,ssh,S1,133,1388,udp ssh S1 133->1388 attack,attack
2066,flow-002065,icmp,dns,S1,367,387,icmp dns S1 367->387 normal,normal
2067,flow-002066,tcp,ssh,RSTO,657,360,tcp ssh RSTO 657->360 attack,attack
2068,flow-002067,tcp,ssh,REJ,288,1125,tcp ssh REJ 288->1125 normal,normal
2069,flow-002068,udp,dns,REJ,809,448,udp dns REJ 809->448 normal,normal
2070,flow-002069,udp,ssh,S1,512,1216,udp ssh S1 512->1216 normal,normal
2071,flow-002070,tcp,dns,S0,532,1290,tcp dns S0 532->1290 normal,normal
2072,flow-002071,udp,dns,RSTR,157,91,udp dns RSTR 157->91 normal,normal
2073,flow-002072,udp,dns,RSTR,383,537,udp dns RSTR 383->537 normal,normal
2074,flow-002073,udp,dns,S0,783,329,udp dns S0 783->329 attack,attack
2075,flow-002074,icmp,ftp,S1,388,1080,icmp ftp S1 388->1080 attack,attack
2076,flow-002075,udp,dns,S0,389,1501,udp dns S0 389->1501 attack,attack
2077,flow-002076,icmp,http,REJ,1406,248,icmp http REJ 1406->248 normal,normal
2078,flow-002077,tcp,dns,RSTR,390,1476,tcp dns RSTR 390->1476 attack,attack
2079,flow-002078,udp,ssh,SF,1708,109,udp ssh SF 1708->109 normal,normal
2080,flow-002079,tcp,dns,S0,284,1411,tcp dns S0 284->1411 normal,normal
2081,flow-002080,icmp,ssh,RSTR,99,1192,icmp ssh RSTR 99->1192 normal,normal
2082,flow-002081,icmp,dns,RSTR,360,1153,icmp dns RSTR 360->1153 normal,normal
2083,flow-002082,udp,http,REJ,187,1482,udp http REJ 187->1482 normal,normal
2084,flow-002083,udp,ssh,S0,892,88,udp ssh S0 892->88 normal,normal
2085,flow-002084,udp,smtp,RSTO,1127,341,udp smtp RSTO 1127->341 normal,normal
2086,flow-002085,udp,ftp,S0,330,787,udp ftp S0 330->787 normal,normal
2087,flow-002086,icmp,ftp,S1,798,699,icmp ftp S1 798->699 normal,normal
2088,flow-002087,tcp,dns,RSTR,972,468,tcp dns RSTR 972->468 normal,normal
2089,flow-002088,udp,ftp,REJ,177,108,udp ftp REJ 177->108 normal,normal
2090,flow-002089,tcp,smtp,REJ,767,167,tcp smtp REJ 767->167 attack,attack
2091,flow-002090,tcp,ssl,SF,356,1913,tcp ssl SF 356->1913 normal,normal
2092,flow-002091,tcp,ssl,RSTO,1018,249,tcp ssl RSTO 1018->249 attack,attack
2093,flow-002092,udp,ssl,REJ,790,292,udp ssl REJ 790->292 attack,attack
2094,flow-002093,icmp,ssl,SF,523,1217,icmp ssl SF 523->1217 attack,attack
2095,flow-002094,tcp,other,RSTR,1318,495,tcp other RSTR 1318->495 attack,attack
2096,flow-002095,icmp,dns,SF,61,701,icmp dns SF 61->701 normal,normal
2097,flow-002096,udp,ssl,REJ,56,166,udp ssl REJ 56->166 normal,normal
2098,flow-002097,udp,dns,S1,704,214,udp dns S1 704->214 attack,attack
2099,flow-002098,tcp,ssh,S0,1023,265,tcp ssh S0 1023->265 normal,normal
2100,flow-002099,icmp,smtp,S0,668,71,icmp smtp S0 668->71 normal,normal
2101,flow-002100,udp,dns,S1,1090,113,udp dns S1 1090->113 attack,attack
2102,flow-002101,tcp,smtp,RSTR,319,680,tcp smtp RSTR 319->680 normal,normal
2103,flow-002102,tcp,other,SF,874,1086,tcp other SF 874->1086 normal,normal
2104,flow-002103,tcp,ssl,REJ,668,644,tcp ssl REJ 668->644 attack,attack
2105,flow-002104,udp,ssl,RSTR,1087,530,udp ssl RSTR 1087->530 normal,normal
2106,flow-002105,udp,smtp,SF,619,712,udp smtp SF 619->712 normal,normal
2107,flow-002106,udp,http,S1,441,154,udp http S1 441->154 attack,attack
2108,flow-002107,tcp,other,RSTR,814,1067,tcp other RSTR 814->1067 normal,normal
2109,flow-002108,udp,ftp,SF,322,238,udp ftp SF 322->238 attack,attack
2110,flow-002109,tcp,dns,S0,142,895,tcp dns S0 142->895 normal,normal
2111,flow-002110,icmp,ssh,RSTO,497,119,icmp ssh RSTO 497->119 normal,normal
2112,flow-002111,icmp,other,RSTO,1189,2207,icmp other RSTO 1189->2207 normal,normal
2113,flow-002112,icmp,ssh,REJ,886,1187,icmp ssh REJ 886->1187 attack,attack
2114,flow-002113,icmp,dns,SF,461,1352,icmp dns SF 461->1352 normal,normal
2115,flow-002114,udp,ssh,RSTO,968,510,udp ssh RSTO 968->510 normal,normal
2116,flow-002115,icmp,dns,S1,114,1427,icmp dns S1 114->1427 attack,attack
2117,flow-002116,icmp,other,S0,1157,169,icmp other S0 1157->169 normal,normal
2118,flow-002117,udp,ssl,RSTO,305,297,udp ssl RSTO 305->297 normal,normal
2119,flow-002118,udp,http,S0,5,1182,udp http S0 5->1182 normal,normal
2120,flow-002119,tcp,smtp,S1,563,560,tcp smtp S1 563->560 normal,normal
2121,flow-002120,icmp,ssh,RSTO,426,892,icmp ssh RSTO 426->892 attack,attack
2122,flow-002121,icmp,ssh,RSTO,1245,337,icmp ssh RSTO 1245->337 normal,normal
2123,flow-002122,tcp,dns,RSTR,780,1242,tcp dns RSTR 780->1242 attack,attack
2124,flow-002123,udp,dns,REJ,469,234,udp dns REJ 469->234 normal,normal
2125,flow-002124,tcp,ssh,RSTO,1010,1022,tcp ssh RSTO 1010->1022 attack,attack
2126,flow-002125,icmp,http,RSTR,1374,1405,icmp http RSTR 1374->1405 normal,normal
2127,flow-002126,udp,http,S1,371,872,udp http S1 371->872 normal,normal
2128,flow-002127,icmp,http,REJ,400,291,icmp http REJ 400->291 normal,normal
2129,flow-002128,icmp,dns,SF,92,1798,icmp dns SF 92->1798 normal,normal
2130,flow-002129,tcp,ssl,S0,856,603,tcp ssl S0 856->603 attack,attack
2131,flow-002130,icmp,ftp,S1,624,131,icmp ftp S1 624->131 normal,normal
2132,flow-002131,udp,http,REJ,124,58,udp http REJ 124->58 normal,normal
2133,flow-002132,icmp,ssh,RSTO,1292,915,icmp ssh RSTO 1292->915 attack,attack
2134,flow-002133,icmp,ssh,REJ,141,324,icmp ssh REJ 141->324 normal,normal
2135,flow-002134,icmp,dns,RSTO,477,783,icmp dns RSTO 477->783 attack,attack
2136,flow-002135,udp,ssh,S1,561,686,udp ssh S1 561->686 attack,attack
2137,flow-002136,icmp,http,SF,190,389,icmp http SF 190->389 normal,normal
2138,flow-002137,tcp,ssl,SF,1192,50,tcp ssl SF 1192->50 attack,attack
2139,flow-002138,tcp,http,REJ,232,60,tcp http REJ 232->60 attack,attack
2140,flow-002139,icmp,other,REJ,1014,683,icmp other REJ 1014->683 normal,normal
2141,flow-002140,icmp,http,RSTR,1174,226,icmp http RSTR 1174->226 normal,normal
2142,flow-002141,icmp,other,REJ,993,110,icmp other REJ 993->110 normal,normal
2143,flow-002142,udp,dns,RSTO,604,911,udp dns RSTO 604->911 normal,normal
2144,flow-002143,tcp,http,REJ,1374,770,tcp http REJ 1374->770 attack,attack
2145,flow-002144,icmp,http,SF,367,1028,icmp http SF 367->1028 normal,normal
2146,flow-002145,udp,ssh,S0,258,16,udp ssh S0 258->16 attack,attack
2147,flow-002146,icmp,dns,RSTR,111,763,icmp dns RSTR 111->763 normal,normal
2148,flow-002147,icmp,http,RSTO,709,494,icmp http RSTO 709->494 normal,normal
2149,flow-002148,tcp,ssl,RSTO,426,679,tcp ssl RSTO 426->679 attack,attack
2150,flow-002149,icmp,http,RSTR,1324,9,icmp http RSTR 1324->9 normal,normal
2151,flow-002150,tcp,ssh,S1,111,509,tcp ssh S1 111->509 normal,normal
2152,flow-002151,icmp,http,REJ,406,1257,icmp http REJ 406->1257 attack,attack
2153,flow-002152,udp,ftp,SF,1877,673,udp ftp SF 1877->673 normal,normal
2154,flow-002153,icmp,ftp,SF,699,177,icmp ftp SF 699->177 normal,normal
2155,flow-002154,udp,other,RSTR,391,559,udp other RSTR 391->559 normal,normal
2156,flow-002155,icmp,smtp,RSTR,377,999,icmp smtp RSTR 377->999 normal,normal
2157,flow-002156,udp,ssh,S1,883,1784,udp ssh S1 883->1784 normal,normal
2158,flow-002157,tcp,smtp,REJ,786,779,tcp smtp REJ 786->779 normal,normal
2159,flow-002158,icmp,http,RSTR,439,1652,icmp http RSTR 439->1652 attack,attack
2160,flow-002159,icmp,dns,REJ,536,750,icmp dns REJ 536->750 normal,normal
2161,flow-002160,udp,ssh,RSTO,1018,792,udp ssh RSTO 1018->792 normal,normal
2162,flow-002161,tcp,ssh,S0,136,548,tcp ssh S0 136->548 normal,normal
2163,flow-002162,icmp,ftp,RSTO,767,113,icmp ftp RSTO 767->113 normal,normal
2164,flow-002163,udp,ssl,RSTO,1263,1278,udp ssl RSTO 1263->1278 normal,normal
2165,flow-002164,icmp,ssh,REJ,436,404,icmp ssh REJ 436->404 normal,normal
2166,flow-002165,icmp,http,RSTR,381,181,icmp http RSTR 381->181 normal,normal
2167,flow-002166,udp,ssh,RSTR,688,1197,udp ssh RSTR 688->1197 normal,normal
2168,flow-002167,udp,dns,S1,551,339,udp dns S1 551->339 normal,normal
2169,flow-002168,tcp,ssh,RSTR,996,1025,tcp ssh RSTR 996->1025 normal,normal
2170,flow-002169,udp,http,RSTR,656,270,udp http RSTR 656->270 normal,normal
2171,flow-002170,udp,dns,SF,1636,502,udp dns SF 1636->502 normal,normal
2172,flow-002171,tcp,smtp,RSTO,1504,225,tcp smtp RSTO 1504->225 normal,normal
2173,flow-002172,icmp,ssl,RSTO,621,790,icmp ssl RSTO 621->790 normal,normal
2174,flow-002173,udp,ftp,RSTO,736,902,udp ftp RSTO 736->902 normal,normal
2175,flow-002174,icmp,ftp,RSTO,65,867,icmp ftp RSTO 65->867 normal,normal
2176,flow-002175,udp,other,S0,619,206,udp other S0 619->206 normal,normal
2177,flow-002176,udp,other,S0,164,928,udp other S0 164->928 normal,normal
2178,flow-002177,tcp,smtp,RSTR,1256,310,tcp smtp RSTR 1256->310 normal,normal
2179,flow-002178,udp,ssh,SF,873,1221,udp ssh SF 873->1221 normal,normal
2180,flow-002179,tcp,smtp,RSTO,843,263,tcp smtp RSTO 843->263 normal,normal
2181,flow-002180,icmp,ssl,S0,1179,263,icmp ssl S0 1179->263 normal,normal
2182,flow-002181,udp,ssh,RSTR,859,254,udp ssh RSTR 859->254 normal,normal
2183,flow-002182,tcp,smtp,S1,481,259,tcp smtp S1 481->259 normal,normal
2184,flow-002183,udp,ftp,S0,586,693,udp ftp S0 586->693 normal,normal
2185,flow-002184,icmp,other,S1,1539,76,icmp other S1 1539->76 normal,normal
2186,flow-002185,icmp,http,REJ,769,1220,icmp http REJ 769->1220 normal,normal
2187,flow-002186,icmp,ssl,RSTO,861,510,icmp ssl RSTO 861->510 normal,normal
2188,flow-002187,icmp,ftp,RSTO,100,1505,icmp ftp RSTO 100->1505 normal,normal
2189,flow-002188,udp,smtp,S1,928,587,udp smtp S1 928->587 normal,normal
2190,flow-002189,tcp,dns,REJ,515,440,tcp dns REJ 515->440 attack,attack
2191,flow-002190,tcp,http,REJ,608,509,tcp http REJ 608->509 normal,normal
2192,flow-002191,tcp,ftp,RSTO,147,666,tcp ftp RSTO 147->666 attack,attack
2193,flow-002192,udp,ssh,S1,26,1769,udp ssh S1 26->1769 normal,normal
2194,flow-002193,tcp,http,RSTO,322,637,tcp http RSTO 322->637 attack,attack
2195,flow-002194,tcp,ssh,S0,1157,975,tcp ssh S0 1157->975 normal,normal
2196,flow-002195,icmp,ssl,S1,602,425,icmp ssl S1 602->425 normal,normal
2197,flow-002196,icmp,dns,S1,334,431,icmp dns S1 334->431 normal,normal
2198,flow-002197,tcp,ssh,REJ,885,898,tcp ssh REJ 885->898 normal,normal
2199,flow-002198,udp,ssh,RSTR,470,674,udp ssh RSTR 470->674 attack,attack
2200,flow-002199,tcp,other,RSTR,683,804,tcp other RSTR 683->804 attack,attack
2201,flow-002200,udp,ftp,S0,70,680,udp ftp S0 70->680 normal,normal
2202,flow-002201,tcp,ssl,S0,53,1822,tcp ssl S0 53->1822 normal,normal
2203,flow-002202,udp,smtp,SF,127,67,udp smtp SF 127->67 normal,normal
2204,flow-002203,tcp,other,S0,677,550,tcp other S0 677->550 normal,normal
2205,flow-002204,icmp,ftp,S0,61,1685,icmp ftp S0 61->1685 normal,normal
2206,flow-002205,tcp,dns,S0,1115,839,tcp dns S0 1115->839 normal,normal
2207,flow-002206,icmp,ftp,RSTR,693,237,icmp ftp RSTR 693->237 normal,normal
2208,flow-002207,udp,ssh,SF,681,82,udp ssh SF 681->82 normal,normal
2209,flow-002208,udp,ssl,RSTO,1546,1219,udp ssl RSTO 1546->1219 normal,normal
2210,flow-002209,udp,ftp,RSTR,781,1343,udp ftp RSTR 781->1343 normal,normal
2211,flow-002210,tcp,ssh,S1,1069,641,tcp ssh S1 1069->641 normal,normal
2212,flow-002211,tcp,ssl,RSTR,634,329,tcp ssl RSTR 634->329 normal,normal
2213,flow-002212,icmp,http,REJ,30,1098,icmp http REJ 30->1098 normal,normal
2214,flow-002213,tcp,ssl,RSTR,1549,1143,tcp ssl RSTR 1549->1143 attack,attack
2215,flow-002214,udp,ssh,REJ,576,1458,udp ssh REJ 576->1458 normal,normal
2216,flow-002215,icmp,other,SF,699,478,icmp other SF 699->478 normal,normal
2217,flow-002216,udp,http,S0,477,288,udp http S0 477->288 normal,normal
2218,flow-002217,icmp,http,S0,1256,1097,icmp http S0 1256->1097 attack,attack
2219,flow-002218,udp,dns,S0,8,1397,udp dns S0 8->1397 normal,normal
2220,flow-002219,icmp,other,RSTR,260,662,icmp other RSTR 260->662 normal,normal
2221,flow-002220,icmp,ssh,RSTO,486,914,icmp ssh RSTO 486->914 normal,normal
2222,flow-002221,udp,smtp,S0,522,586,udp smtp S0 522->586 normal,normal
2223,flow-002222,tcp,http,RSTO,472,169,tcp http RSTO 472->169 attack,attack
2224,flow-002223,icmp,other,RSTR,683,995,icmp other RSTR 683->995 normal,normal
2225,flow-002224,icmp,smtp,S1,800,156,icmp smtp S1 800->156 normal,normal
2226,flow-002225,icmp,ftp,RSTR,379,653,icmp ftp RSTR 379->653 normal,normal
2227,flow-002226,udp,ftp,S1,562,636,udp ftp S1 562->636 attack,attack
2228,flow-002227,udp,other,S0,608,126,udp other S0 608->126 attack,attack
2229,flow-002228,udp,dns,RSTO,884,1113,udp dns RSTO 884->1113 normal,normal
2230,flow-002229,tcp,dns,S0,742,1634,tcp dns S0 742->1634 normal,normal
2231,flow-002230,tcp,other,REJ,331,66,tcp other REJ 331->66 normal,normal
2232,flow-002231,udp,ssh,REJ,913,464,udp ssh REJ 913->464 normal,normal
2233,flow-002232,icmp,smtp,RSTO,44,509,icmp smtp RSTO 44->509 normal,normal
2234,flow-002233,tcp,smtp,SF,790,1354,tcp smtp SF 790->1354 normal,normal
2235,flow-002234,udp,other,S0,12,317,udp other S0 12->317 normal,normal
2236,flow-002235,udp,ssl,RSTO,962,736,udp ssl RSTO 962->736 attack,attack
2237,flow-002236,tcp,ftp,REJ,291,1312,tcp ftp REJ 291->1312 normal,normal
2238,flow-002237,udp,other,RSTO,1071,1428,udp other RSTO 1071->1428 normal,normal
2239,flow-002238,udp,ftp,REJ,289,383,udp ftp REJ 289->383 normal,normal
2240,flow-002239,udp,ssh,RSTO,76,117,udp ssh RSTO 76->117 normal,normal
2241,flow-002240,udp,other,S0,882,485,udp other S0 882->485 attack,attack
2242,flow-002241,tcp,ssh,RSTO,942,1572,tcp ssh RSTO 942->1572 normal,normal
2243,flow-002242,icmp,ssh,SF,649,820,icmp ssh SF 649->820 normal,normal
2244,flow-002243,tcp,dns,REJ,953,402,tcp dns REJ 953->402 normal,normal
2245,flow-002244,udp,ftp,S1,826,848,udp ftp S1 826->848 normal,normal
2246,flow-002245,tcp,ssh,SF,763,904,tcp ssh SF 763->904 attack,attack
2247,flow-002246,icmp,smtp,RSTR,1072,1141,icmp smtp RSTR 1072->1141 normal,normal
2248,flow-002247,tcp,other,S0,750,933,tcp other S0 750->933 normal,normal
2249,flow-002248,tcp,ssh,SF,67,2175,tcp ssh SF 67->2175 normal,normal
2250,flow-002249,icmp,ftp,RSTR,1221,282,icmp ftp RSTR 1221->282 normal,normal
2251,flow-002250,udp,http,RSTR,965,661,udp http RSTR 965->661 normal,normal
2252,flow-002251,udp,other,SF,396,708,udp other SF 396->708 normal,normal
2253,flow-002252,icmp,other,S0,1085,104,icmp other S0 1085->104 normal,normal
2254,flow-002253,icmp,dns,SF,577,24,icmp dns SF 577->24 normal,normal
2255,flow-002254,icmp,ssh,SF,258,1087,icmp ssh SF 258->1087 normal,normal
2256,flow-002255,tcp,http,RSTR,498,64,tcp http RSTR 498->64 normal,normal
2257,flow-002256,tcp,other,RSTO,796,1362,tcp other RSTO 796->1362 normal,normal
2258,flow-002257,udp,smtp,RSTO,327,971,udp smtp RSTO 327->971 normal,normal
2259,flow-002258,icmp,ssl,S1,1490,813,icmp ssl S1 1490->813 normal,normal
2260,flow-002259,icmp,other,S0,67,388,icmp other S0 67->388 normal,normal
2261,flow-002260,icmp,dns,RSTR,590,1081,icmp dns RSTR 590->1081 normal,normal
2262,flow-002261,tcp,smtp,RSTR,1059,1204,tcp smtp RSTR 1059->1204 attack,attack
2263,flow-002262,icmp,ftp,S0,314,5,icmp ftp S0 314->5 normal,normal
2264,flow-002263,icmp,ssh,REJ,597,623,icmp ssh REJ 597->623 normal,normal
2265,flow-002264,icmp,ftp,RSTO,488,841,icmp ftp RSTO 488->841 normal,normal
2266,flow-002265,icmp,ssl,RSTR,605,506,icmp ssl RSTR 605->506 attack,attack
2267,flow-002266,tcp,ftp,S0,795,632,tcp ftp S0 795->632 attack,attack
