id,data_subject_id,host,event_id,text
1662,user1511,PC-811,4697,An account was successfully logged on. User: user1511 from PC-811
1663,user1673,PC-159,1116,A service was installed in the system. Service: first by user1673
1664,user1876,PC-242,7045,An account was locked out. User: user1876
1667,user1095,PC-206,4625,A service was installed in the system. Service: truth by user1095
1668,user1753,PC-406,4698,Scheduled task created. Name: school by user1753
1670,user1713,PC-227,7045,A logon attempt was made using explicit credentials. User: user1713
1671,user1303,PC-385,1116,Scheduled task created. Name: which by user1303
1672,user1750,PC-721,4624,An account was locked out. User: user1750
1673,user1791,PC-793,7045,An account was successfully logged on. User: user1791 from PC-793
1674,user1644,PC-256,7045,An account was locked out. User: user1644
1675,user1741,PC-890,4625,Scheduled task created. Name: face by user1741
1676,user1077,PC-709,4624,A service was installed in the system. Service: wait by user1077
1677,user1272,PC-948,1116,An account was locked out. User: user1272
1678,user1788,PC-334,4698,A service was installed in the system. Service: Congress by user1788
1681,user1050,PC-415,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-415
1682,user1899,PC-394,7045,An account was successfully logged on. User: user1899 from PC-394
1683,user1212,PC-766,4698,Scheduled task created. Name: available by user1212
1684,user1020,PC-818,4697,A service was installed in the system. Service: interview by user1020
1685,user1786,PC-512,7045,An account was successfully logged on. User: user1786 from PC-512
1686,user1442,PC-799,4624,An account was locked out. User: user1442
1687,user1432,PC-998,4698,An account was successfully logged on. User: user1432 from PC-998
1688,user1728,PC-365,4698,An account was locked out. User: user1728
1689,user1537,PC-432,1116,An account was locked out. User: user1537
1690,user1132,PC-482,4698,An account was locked out. User: user1132
1691,user1228,PC-144,4625,Scheduled task created. Name: officer by user1228
1693,user1326,PC-705,4698,Scheduled task created. Name: bag by user1326
1694,user1490,PC-570,1116,A service was installed in the system. Service: general by user1490
1695,user1566,PC-113,4625,An account was locked out. User: user1566
1696,user1313,PC-412,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-412
1697,user1700,PC-742,4625,An account was locked out. User: user1700
1699,user1552,PC-911,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-911
1700,user1408,PC-876,4698,A logon attempt was made using explicit credentials. User: user1408
1701,user1745,PC-342,1116,An account was locked out. User: user1745
1702,user1148,PC-966,4625,An account was successfully logged on. User: user1148 from PC-966
1703,user1246,PC-369,4624,A service was installed in the system. Service: fall by user1246
1704,user1729,PC-950,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-950
1705,user1214,PC-274,4697,An account was successfully logged on. User: user1214 from PC-274
1706,user1319,PC-328,4625,A service was installed in the system. Service: me by user1319
1707,user1121,PC-866,1116,Scheduled task created. Name: likely by user1121
1709,user1588,PC-301,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-301
1710,user1154,PC-312,1116,A logon attempt was made using explicit credentials. User: user1154
1711,user1553,PC-461,7045,A logon attempt was made using explicit credentials. User: user1553
1712,user1514,PC-897,4625,A service was installed in the system. Service: environment by user1514
1713,user1682,PC-145,1116,Scheduled task created. Name: born by user1682
1714,user1669,PC-300,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-300
1715,user1314,PC-475,7045,An account was locked out. User: user1314
1716,user1897,PC-287,1116,An account was locked out. User: user1897
1717,user1300,PC-471,4697,A service was installed in the system. Service: provide by user1300
1718,user1443,PC-260,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-260
1720,user1199,PC-892,4625,Scheduled task created. Name: ahead by user1199
1721,user1295,PC-687,4624,An account was successfully logged on. User: user1295 from PC-687
1722,user1524,PC-681,7045,A service was installed in the system. Service: hard by user1524
1723,user1732,PC-704,7045,A service was installed in the system. Service: population by user1732
1724,user1290,PC-810,1116,A logon attempt was made using explicit credentials. User: user1290
1725,user1770,PC-295,1116,A service was installed in the system. Service: create by user1770
1729,user1677,PC-603,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-603
1730,user1986,PC-875,4625,A logon attempt was made using explicit credentials. User: user1986
1731,user1140,PC-438,4698,A logon attempt was made using explicit credentials. User: user1140
1732,user1043,PC-150,4698,An account was successfully logged on. User: user1043 from PC-150
1733,user1729,PC-289,4697,A logon attempt was made using explicit credentials. User: user1729
1734,user1324,PC-908,1116,An account was successfully logged on. User: user1324 from PC-908
1736,user1095,PC-745,4625,An account was successfully logged on. User: user1095 from PC-745
1738,user1614,PC-645,4698,An account was locked out. User: user1614
1739,user1907,PC-152,4697,A logon attempt was made using explicit credentials. User: user1907
1740,user1170,PC-887,4698,A service was installed in the system. Service: quite by user1170
1742,user1055,PC-494,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-494
1743,user1578,PC-492,4625,An account was successfully logged on. User: user1578 from PC-492
1744,user1335,PC-721,7045,A service was installed in the system. Service: consider by user1335
1745,user1416,PC-662,4698,An account was locked out. User: user1416
1747,user1532,PC-639,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-639
1748,user1033,PC-598,4697,A service was installed in the system. Service: arrive by user1033
1749,user1221,PC-975,1116,A service was installed in the system. Service: science by user1221
1750,user1624,PC-508,4625,An account was successfully logged on. User: user1624 from PC-508
1751,user1966,PC-216,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-216
1752,user1268,PC-462,4625,An account was locked out. User: user1268
1754,user1739,PC-834,4697,A logon attempt was made using explicit credentials. User: user1739
1755,user1332,PC-423,4697,An account was locked out. User: user1332
1756,user1007,PC-617,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-617
1757,user1441,PC-561,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-561
1758,user1441,PC-495,4625,A service was installed in the system. Service: audience by user1441
1760,user1114,PC-596,4625,Scheduled task created. Name: information by user1114
1761,user1910,PC-431,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-431
1762,user1849,PC-337,4624,A logon attempt was made using explicit credentials. User: user1849
1763,user1324,PC-975,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-975
1764,user1401,PC-254,7045,A service was installed in the system. Service: represent by user1401
1765,user1451,PC-732,7045,An account was locked out. User: user1451
1766,user1998,PC-729,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-729
1768,user1194,PC-993,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-993
1771,user1198,PC-672,7045,An account was successfully logged on. User: user1198 from PC-672
1775,user1092,PC-605,4625,A logon attempt was made using explicit credentials. User: user1092
1776,user1272,PC-624,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-624
1777,user1648,PC-454,4698,A logon attempt was made using explicit credentials. User: user1648
1778,user1944,PC-882,1116,A logon attempt was made using explicit credentials. User: user1944
1779,user1271,PC-826,7045,Scheduled task created. Name: off by user1271
1780,user1326,PC-720,7045,A logon attempt was made using explicit credentials. User: user1326
1783,user1385,PC-917,7045,An account was successfully logged on. User: user1385 from PC-917
1784,user1769,PC-380,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-380
1785,user1522,PC-347,4625,A service was installed in the system. Service: strategy by user1522
1786,user1481,PC-467,4625,An account was successfully logged on. User: user1481 from PC-467
1787,user1487,PC-535,4624,A logon attempt was made using explicit credentials. User: user1487
1788,user1161,PC-361,1116,A logon attempt was made using explicit credentials. User: user1161
1789,user1348,PC-943,7045,An account was locked out. User: user1348
1790,user1152,PC-442,7045,A logon attempt was made using explicit credentials. User: user1152
1791,user1129,PC-353,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-353
1792,user1020,PC-517,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-517
1793,user1418,PC-553,7045,A service was installed in the system. Service: hundred by user1418
1794,user1882,PC-112,1116,An account was locked out. User: user1882
1795,user1071,PC-473,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-473
1796,user1601,PC-911,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-911
1797,user1665,PC-202,4625,A service was installed in the system. Service: doctor by user1665
1799,user1741,PC-850,4698,A service was installed in the system. Service: create by user1741
1800,user1034,PC-211,4698,An account was successfully logged on. User: user1034 from PC-211
1801,user1700,PC-726,4697,A service was installed in the system. Service: else by user1700
1802,user1089,PC-599,4625,An account was locked out. User: user1089
1803,user1385,PC-575,4698,A logon attempt was made using explicit credentials. User: user1385
1804,user1807,PC-349,4624,Scheduled task created. Name: should by user1807
1805,user1539,PC-407,4624,An account was locked out. User: user1539
1806,user1634,PC-196,1116,An account was successfully logged on. User: user1634 from PC-196
1808,user1427,PC-749,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-749
1811,user1860,PC-987,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-987
1812,user1497,PC-409,4698,A logon attempt was made using explicit credentials. User: user1497
1813,user1199,PC-359,4624,A service was installed in the system. Service: move by user1199
1814,user1582,PC-108,4698,An account was locked out. User: user1582
1815,user1565,PC-712,1116,Scheduled task created. Name: analysis by user1565
1816,user1780,PC-363,4624,A service was installed in the system. Service: occur by user1780
1817,user1192,PC-825,1116,An account was successfully logged on. User: user1192 from PC-825
1818,user1832,PC-828,4624,An account was locked out. User: user1832
1819,user1450,PC-676,7045,An account was locked out. User: user1450
1820,user1022,PC-214,1116,An account was successfully logged on. User: user1022 from PC-214
1821,user1171,PC-623,4698,A service was installed in the system. Service: debate by user1171
1822,user1141,PC-798,1116,A service was installed in the system. Service: detail by user1141
1823,user1270,PC-532,4698,A logon attempt was made using explicit credentials. User: user1270
1824,user1937,PC-621,4697,A service was installed in the system. Service: cultural by user1937
1827,user1838,PC-870,4624,A logon attempt was made using explicit credentials. User: user1838
1828,user1510,PC-122,4624,An account was successfully logged on. User: user1510 from PC-122
1829,user1162,PC-865,7045,Scheduled task created. Name: memory by user1162
1830,user1452,PC-116,4625,A service was installed in the system. Service: well by user1452
1831,user1755,PC-734,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-734
1832,user1557,PC-618,4625,An account was successfully logged on. User: user1557 from PC-618
1834,user1429,PC-683,7045,A service was installed in the system. Service: human by user1429
1835,user1532,PC-518,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-518
1836,user1162,PC-621,4625,An account was locked out. User: user1162
1838,user1957,PC-249,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-249
1839,user1342,PC-856,4698,A service was installed in the system. Service: wall by user1342
1841,user1096,PC-253,7045,An account was successfully logged on. User: user1096 from PC-253
1842,user1564,PC-338,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-338
1843,user1447,PC-902,4697,Scheduled task created. Name: happen by user1447
1844,user1678,PC-710,4697,An account was successfully logged on. User: user1678 from PC-710
1845,user1600,PC-326,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-326
1846,user1601,PC-445,7045,An account was successfully logged on. User: user1601 from PC-445
1847,user1805,PC-470,7045,Scheduled task created. Name: work by user1805
1848,user1509,PC-902,7045,An account was successfully logged on. User: user1509 from PC-902
1849,user1043,PC-761,4698,Scheduled task created. Name: movie by user1043
1850,user1477,PC-662,7045,Scheduled task created. Name: its by user1477
1851,user1727,PC-538,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-538
1852,user1093,PC-410,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-410
1854,user1065,PC-586,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-586
1856,user1023,PC-175,1116,A logon attempt was made using explicit credentials. User: user1023
1858,user1445,PC-793,4698,Scheduled task created. Name: clear by user1445
1862,user1012,PC-141,1116,A logon attempt was made using explicit credentials. User: user1012
1863,user1103,PC-978,4625,An account was successfully logged on. User: user1103 from PC-978
1865,user1012,PC-592,4625,Scheduled task created. Name: share by user1012
1866,user1131,PC-624,1116,Scheduled task created. Name: wind by user1131
1867,user1092,PC-286,4697,Scheduled task created. Name: report by user1092
1869,user1425,PC-760,4625,Scheduled task created. Name: return by user1425
1870,user1490,PC-136,4625,An account was successfully logged on. User: user1490 from PC-136
1871,user1309,PC-204,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-204
1872,user1188,PC-199,4625,An account was successfully logged on. User: user1188 from PC-199
1873,user1472,PC-485,4624,A logon attempt was made using explicit credentials. User: user1472
1876,user1014,PC-888,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-888
1880,user1370,PC-725,1116,Scheduled task created. Name: see by user1370
1881,user1015,PC-779,4624,Scheduled task created. Name: performance by user1015
1883,user1467,PC-664,4624,An account was locked out. User: user1467
1884,user1199,PC-105,4625,A logon attempt was made using explicit credentials. User: user1199
1885,user1749,PC-300,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-300
1886,user1505,PC-616,4698,An account was successfully logged on. User: user1505 from PC-616
1888,user1660,PC-844,4625,An account was successfully logged on. User: user1660 from PC-844
1889,user1493,PC-631,4625,A logon attempt was made using explicit credentials. User: user1493
1892,user1014,PC-599,4698,An account was locked out. User: user1014
1893,user1293,PC-722,4697,A service was installed in the system. Service: owner by user1293
1894,user1608,PC-331,4698,A logon attempt was made using explicit credentials. User: user1608
1895,user1991,PC-471,1116,An account was locked out. User: user1991
1896,user1250,PC-292,4697,Scheduled task created. Name: yard by user1250
1897,user1113,PC-940,4625,A service was installed in the system. Service: defense by user1113
1900,user1716,PC-932,4697,A service was installed in the system. Service: rather by user1716
1903,user1124,PC-215,7045,An account was successfully logged on. User: user1124 from PC-215
1904,user1552,PC-354,4625,An account was locked out. User: user1552
1907,user1190,PC-859,4698,A logon attempt was made using explicit credentials. User: user1190
1908,user1779,PC-448,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-448
1910,user1054,PC-281,4698,Scheduled task created. Name: local by user1054
1911,user1062,PC-527,4698,An account was locked out. User: user1062
1912,user1231,PC-299,7045,A service was installed in the system. Service: five by user1231
1913,user1908,PC-681,7045,A service was installed in the system. Service: near by user1908
1914,user1143,PC-943,4697,A service was installed in the system. Service: prevent by user1143
1915,user1814,PC-115,4625,An account was successfully logged on. User: user1814 from PC-115
1916,user1636,PC-532,4625,Scheduled task created. Name: source by user1636
1917,user1672,PC-651,4697,An account was successfully logged on. User: user1672 from PC-651
1918,user1134,PC-867,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-867
1919,user1053,PC-765,4625,A service was installed in the system. Service: call by user1053
1920,user1720,PC-202,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-202
1921,user1185,PC-150,4624,A logon attempt was made using explicit credentials. User: user1185
1922,user1137,PC-797,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-797
1923,user1176,PC-562,4697,A logon attempt was made using explicit credentials. User: user1176
1924,user1391,PC-687,4697,A logon attempt was made using explicit credentials. User: user1391
1925,user1079,PC-807,4698,Scheduled task created. Name: common by user1079
1926,user1179,PC-787,4625,An account was locked out. User: user1179
1927,user1211,PC-873,4624,A service was installed in the system. Service: room by user1211
1928,user1148,PC-709,1116,A logon attempt was made using explicit credentials. User: user1148
1929,user1347,PC-536,4624,A service was installed in the system. Service: power by user1347
1930,user1825,PC-231,4697,A logon attempt was made using explicit credentials. User: user1825
1931,user1218,PC-532,4698,An account was locked out. User: user1218
1933,user1170,PC-582,4697,An account was locked out. User: user1170
1934,user1595,PC-891,7045,An account was successfully logged on. User: user1595 from PC-891
1935,user1299,PC-137,7045,An account was locked out. User: user1299
1936,user1389,PC-177,4698,An account was locked out. User: user1389
1939,user1851,PC-315,4698,A logon attempt was made using explicit credentials. User: user1851
1940,user1383,PC-800,4625,An account was successfully logged on. User: user1383 from PC-800
1941,user1394,PC-687,4624,Scheduled task created. Name: can by user1394
1942,user1094,PC-495,1116,A logon attempt was made using explicit credentials. User: user1094
1943,user1918,PC-653,4625,An account was locked out. User: user1918
1944,user1710,PC-773,4698,A service was installed in the system. Service: land by user1710
1945,user1442,PC-903,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-903
1948,user1291,PC-825,4625,An account was locked out. User: user1291
1949,user1528,PC-118,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-118
1950,user1044,PC-184,7045,An account was successfully logged on. User: user1044 from PC-184
1952,user1437,PC-972,7045,A logon attempt was made using explicit credentials. User: user1437
1953,user1291,PC-483,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-483
1954,user1772,PC-712,4698,A service was installed in the system. Service: parent by user1772
1955,user1404,PC-763,4624,An account was successfully logged on. User: user1404 from PC-763
1957,user1587,PC-717,4697,Scheduled task created. Name: job by user1587
1958,user1150,PC-465,7045,A service was installed in the system. Service: discussion by user1150
1959,user1212,PC-966,1116,Scheduled task created. Name: establish by user1212
1960,user1694,PC-922,4625,A service was installed in the system. Service: raise by user1694
1961,user1221,PC-887,4625,Scheduled task created. Name: rest by user1221
1963,user1382,PC-439,4625,A logon attempt was made using explicit credentials. User: user1382
1965,user1605,PC-284,7045,An account was locked out. User: user1605
1966,user1771,PC-431,1116,Scheduled task created. Name: contain by user1771
1968,user1151,PC-163,4698,A logon attempt was made using explicit credentials. User: user1151
1970,user1258,PC-187,4625,Scheduled task created. Name: serve by user1258
1971,user1074,PC-234,4698,A service was installed in the system. Service: physical by user1074
1972,user1196,PC-891,4697,A logon attempt was made using explicit credentials. User: user1196
1973,user1940,PC-818,7045,A service was installed in the system. Service: realize by user1940
1974,user1110,PC-823,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-823
1980,user1899,PC-554,4697,A service was installed in the system. Service: green by user1899
1981,user1250,PC-806,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-806
1982,user1747,PC-981,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-981
1983,user1486,PC-203,4697,An account was locked out. User: user1486
1985,user1538,PC-224,4697,An account was successfully logged on. User: user1538 from PC-224
1986,user1291,PC-887,4625,A service was installed in the system. Service: country by user1291
1987,user1454,PC-469,7045,An account was successfully logged on. User: user1454 from PC-469
1988,user1341,PC-571,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-571
1989,user1140,PC-443,4625,Scheduled task created. Name: professional by user1140
1991,user1917,PC-786,1116,An account was successfully logged on. User: user1917 from PC-786
1992,user1806,PC-232,4625,A logon attempt was made using explicit credentials. User: user1806
1994,user1985,PC-853,1116,A service was installed in the system. Service: myself by user1985
1995,user1653,PC-655,7045,A logon attempt was made using explicit credentials. User: user1653
1996,user1237,PC-804,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-804
1997,user1609,PC-435,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-435
1998,user1552,PC-156,7045,A service was installed in the system. Service: resource by user1552
2000,user1049,PC-438,1116,A logon attempt was made using explicit credentials. User: user1049
2001,user1719,PC-636,1116,A logon attempt was made using explicit credentials. User: user1719
2002,user1264,PC-144,4697,An account was successfully logged on. User: user1264 from PC-144
2004,user1877,PC-123,4697,An account was locked out. User: user1877
2005,user1858,PC-495,4697,An account was locked out. User: user1858
2006,user1236,PC-921,4697,An account was successfully logged on. User: user1236 from PC-921
2010,user1065,PC-107,4698,Scheduled task created. Name: account by user1065
2011,user1360,PC-481,1116,An account was locked out. User: user1360
2012,user1355,PC-665,1116,Scheduled task created. Name: level by user1355
2014,user1608,PC-327,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-327
2015,user1794,PC-692,4697,An account was locked out. User: user1794
2016,user1865,PC-205,4697,An account was locked out. User: user1865
2017,user1503,PC-834,4624,A service was installed in the system. Service: property by user1503
2018,user1128,PC-870,7045,Scheduled task created. Name: anyone by user1128
2019,user1125,PC-425,4624,A service was installed in the system. Service: remain by user1125
2020,user1227,PC-770,4624,An account was successfully logged on. User: user1227 from PC-770
2021,user1611,PC-176,4698,A logon attempt was made using explicit credentials. User: user1611
2022,user1616,PC-277,7045,Scheduled task created. Name: research by user1616
2023,user1159,PC-340,1116,An account was locked out. User: user1159
2024,user1664,PC-783,7045,An account was successfully logged on. User: user1664 from PC-783
2025,user1566,PC-350,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-350
2027,user1270,PC-101,7045,An account was successfully logged on. User: user1270 from PC-101
2028,user1876,PC-665,4698,Scheduled task created. Name: society by user1876
2029,user1133,PC-340,1116,A logon attempt was made using explicit credentials. User: user1133
2030,user1519,PC-128,4697,A service was installed in the system. Service: anyone by user1519
2031,user1947,PC-625,4698,Scheduled task created. Name: brother by user1947
2033,user1364,PC-454,4624,An account was locked out. User: user1364
2034,user1541,PC-629,4698,An account was locked out. User: user1541
2035,user1693,PC-426,4698,An account was successfully logged on. User: user1693 from PC-426
2036,user1181,PC-374,4624,A logon attempt was made using explicit credentials. User: user1181
2037,user1468,PC-920,4698,Scheduled task created. Name: house by user1468
2038,user1206,PC-997,4697,Scheduled task created. Name: surface by user1206
2039,user1024,PC-967,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-967
2040,user1334,PC-366,1116,An account was locked out. User: user1334
2042,user1295,PC-469,4624,A logon attempt was made using explicit credentials. User: user1295
2043,user1562,PC-611,1116,Scheduled task created. Name: perhaps by user1562
2046,user1314,PC-632,4625,A logon attempt was made using explicit credentials. User: user1314
2048,user1615,PC-764,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-764
2049,user1052,PC-810,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-810
2050,user1353,PC-983,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-983
2051,user1812,PC-913,4698,An account was successfully logged on. User: user1812 from PC-913
2054,user1175,PC-604,7045,Scheduled task created. Name: simply by user1175
2056,user1639,PC-585,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-585
2058,user1801,PC-125,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-125
2059,user1774,PC-609,4698,An account was locked out. User: user1774
2060,user1194,PC-170,4624,A logon attempt was made using explicit credentials. User: user1194
2061,user1131,PC-488,7045,A logon attempt was made using explicit credentials. User: user1131
2062,user1128,PC-941,7045,An account was locked out. User: user1128
2064,user1277,PC-479,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-479
2065,user1341,PC-455,4624,An account was locked out. User: user1341
2066,user1807,PC-816,4625,An account was successfully logged on. User: user1807 from PC-816
2067,user1456,PC-271,7045,A service was installed in the system. Service: prove by user1456
2068,user1989,PC-517,1116,Scheduled task created. Name: everything by user1989
2070,user1774,PC-312,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-312
2071,user1518,PC-447,4697,An account was locked out. User: user1518
2072,user1391,PC-840,4698,Scheduled task created. Name: add by user1391
2073,user1933,PC-439,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-439
2074,user1363,PC-453,4624,A service was installed in the system. Service: truth by user1363
2075,user1425,PC-627,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-627
2076,user1952,PC-404,4625,A logon attempt was made using explicit credentials. User: user1952
2077,user1997,PC-532,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-532
2078,user1711,PC-370,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-370
2080,user1493,PC-417,1116,Scheduled task created. Name: determine by user1493
2081,user1833,PC-118,1116,An account was locked out. User: user1833
2082,user1634,PC-309,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-309
2083,user1206,PC-416,7045,An account was successfully logged on. User: user1206 from PC-416
2084,user1409,PC-388,4625,Scheduled task created. Name: food by user1409
2085,user1811,PC-883,4625,A service was installed in the system. Service: vote by user1811
2086,user1179,PC-347,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-347
2087,user1453,PC-460,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-460
2088,user1440,PC-705,4624,A logon attempt was made using explicit credentials. User: user1440
2090,user1891,PC-507,4698,Scheduled task created. Name: blue by user1891
2091,user1210,PC-294,4625,A logon attempt was made using explicit credentials. User: user1210
2092,user1814,PC-391,7045,A logon attempt was made using explicit credentials. User: user1814
2093,user1583,PC-721,1116,A service was installed in the system. Service: over by user1583
2094,user1219,PC-283,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-283
2095,user1252,PC-304,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-304
2096,user1335,PC-534,4625,An account was successfully logged on. User: user1335 from PC-534
2097,user1546,PC-437,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-437
2098,user1209,PC-547,4625,A logon attempt was made using explicit credentials. User: user1209
2099,user1994,PC-984,4698,A logon attempt was made using explicit credentials. User: user1994
2100,user1433,PC-641,1116,An account was successfully logged on. User: user1433 from PC-641
2102,user1060,PC-599,7045,A service was installed in the system. Service: building by user1060
2103,user1941,PC-103,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-103
2104,user1661,PC-203,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-203
2105,user1359,PC-859,4624,A logon attempt was made using explicit credentials. User: user1359
2106,user1101,PC-737,1116,A service was installed in the system. Service: because by user1101
2108,user1028,PC-587,7045,An account was locked out. User: user1028
2109,user1567,PC-830,7045,An account was successfully logged on. User: user1567 from PC-830
2110,user1432,PC-686,7045,Scheduled task created. Name: by by user1432
2111,user1696,PC-372,4624,Scheduled task created. Name: civil by user1696
2113,user1276,PC-815,4697,An account was successfully logged on. User: user1276 from PC-815
2115,user1096,PC-224,4697,A logon attempt was made using explicit credentials. User: user1096
2116,user1282,PC-743,7045,A logon attempt was made using explicit credentials. User: user1282
2117,user1302,PC-118,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-118
2118,user1921,PC-788,1116,An account was locked out. User: user1921
2120,user1470,PC-364,4698,An account was successfully logged on. User: user1470 from PC-364
2121,user1675,PC-714,4697,Scheduled task created. Name: improve by user1675
2123,user1487,PC-315,4697,Scheduled task created. Name: participant by user1487
2125,user1777,PC-793,4625,A service was installed in the system. Service: quite by user1777
2127,user1855,PC-411,7045,An account was successfully logged on. User: user1855 from PC-411
2128,user1155,PC-136,4624,An account was successfully logged on. User: user1155 from PC-136
2131,user1696,PC-736,4698,A service was installed in the system. Service: property by user1696
2132,user1402,PC-491,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-491
2134,user1327,PC-538,4698,An account was locked out. User: user1327
2136,user1852,PC-765,1116,A service was installed in the system. Service: expect by user1852
2137,user1106,PC-258,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-258
2140,user1316,PC-511,1116,A service was installed in the system. Service: technology by user1316
2143,user1688,PC-330,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-330
2144,user1911,PC-536,7045,An account was successfully logged on. User: user1911 from PC-536
2145,user1660,PC-854,1116,A logon attempt was made using explicit credentials. User: user1660
2149,user1922,PC-755,4625,A logon attempt was made using explicit credentials. User: user1922
2150,user1385,PC-720,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-720
2152,user1093,PC-283,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-283
2153,user1882,PC-511,4697,A service was installed in the system. Service: base by user1882
2154,user1830,PC-885,4698,Scheduled task created. Name: cultural by user1830
2155,user1616,PC-605,1116,An account was locked out. User: user1616
2156,user1021,PC-899,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-899
2158,user1605,PC-786,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-786
2160,user1753,PC-812,4698,An account was locked out. User: user1753
2161,user1301,PC-981,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-981
2162,user1882,PC-606,1116,Scheduled task created. Name: drug by user1882
2163,user1274,PC-815,4698,Scheduled task created. Name: letter by user1274
2164,user1612,PC-100,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-100
2165,user1618,PC-790,1116,A logon attempt was made using explicit credentials. User: user1618
2167,user1848,PC-964,4624,An account was locked out. User: user1848
2169,user1963,PC-917,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-917
2170,user1078,PC-542,4698,An account was locked out. User: user1078
2172,user1573,PC-574,4697,An account was locked out. User: user1573
2173,user1554,PC-699,1116,An account was locked out. User: user1554
2174,user1467,PC-138,7045,Scheduled task created. Name: decision by user1467
2175,user1787,PC-260,4697,An account was successfully logged on. User: user1787 from PC-260
