id,data_subject_id,proto,service,flag,src_bytes,dst_bytes,text,label
2389,flow-002388,icmp,ssh,RSTO,124,202,icmp ssh RSTO 124->202 normal,normal
2390,flow-002389,icmp,smtp,RSTO,33,72,icmp smtp RSTO 33->72 attack,attack
2391,flow-002390,tcp,http,S0,862,1124,tcp http S0 862->1124 normal,normal
2392,flow-002391,udp,ssh,S0,422,2974,udp ssh S0 422->2974 attack,attack
2393,flow-002392,udp,ssl,S1,640,1164,udp ssl S1 640->1164 normal,normal
2394,flow-002393,icmp,ssl,SF,679,741,icmp ssl SF 679->741 attack,attack
2395,flow-002394,udp,dns,SF,1396,789,udp dns SF 1396->789 normal,normal
2396,flow-002395,tcp,ssh,RSTR,159,455,tcp ssh RSTR 159->455 normal,normal
2397,flow-002396,icmp,ftp,S1,201,294,icmp ftp S1 201->294 normal,normal
2398,flow-002397,udp,ssl,REJ,1623,1685,udp ssl REJ 1623->1685 attack,attack
2399,flow-002398,tcp,http,S1,607,251,tcp http S1 607->251 normal,normal
2400,flow-002399,tcp,dns,SF,321,976,tcp dns SF 321->976 attack,attack
2401,flow-002400,icmp,ssl,REJ,1602,1219,icmp ssl REJ 1602->1219 normal,normal
2402,flow-002401,icmp,smtp,SF,792,2288,icmp smtp SF 792->2288 normal,normal
2403,flow-002402,icmp,ssh,SF,489,329,icmp ssh SF 489->329 attack,attack
2404,flow-002403,tcp,ssl,S1,438,807,tcp ssl S1 438->807 normal,normal
2405,flow-002404,udp,other,REJ,905,882,udp other REJ 905->882 normal,normal
2406,flow-002405,tcp,ssh,RSTR,186,493,tcp ssh RSTR 186->493 normal,normal
2407,flow-002406,tcp,other,RSTR,100,451,tcp other RSTR 100->451 attack,attack
2408,flow-002407,tcp,smtp,SF,671,1220,tcp smtp SF 671->1220 attack,attack
2409,flow-002408,icmp,ssl,RSTO,1090,278,icmp ssl RSTO 1090->278 attack,attack
2410,flow-002409,icmp,http,RSTO,678,740,icmp http RSTO 678->740 normal,normal
2411,flow-002410,icmp,http,RSTR,1327,744,icmp http RSTR 1327->744 attack,attack
2412,flow-002411,icmp,smtp,RSTO,465,421,icmp smtp RSTO 465->421 normal,normal
2413,flow-002412,udp,ssh,S0,3,154,udp ssh S0 3->154 attack,attack
2414,flow-002413,icmp,ssh,RSTO,903,884,icmp ssh RSTO 903->884 normal,normal
2415,flow-002414,udp,smtp,SF,1146,603,udp smtp SF 1146->603 normal,normal
2416,flow-002415,udp,dns,SF,1087,128,udp dns SF 1087->128 normal,normal
2417,flow-002416,icmp,dns,SF,481,906,icmp dns SF 481->906 normal,normal
2418,flow-002417,icmp,ssh,RSTR,197,413,icmp ssh RSTR 197->413 normal,normal
2419,flow-002418,tcp,ssh,S1,416,945,tcp ssh S1 416->945 normal,normal
2420,flow-002419,icmp,http,S0,1410,1035,icmp http S0 1410->1035 normal,normal
2421,flow-002420,icmp,smtp,S1,1212,1407,icmp smtp S1 1212->1407 attack,attack
2422,flow-002421,udp,ssh,RSTO,612,1375,udp ssh RSTO 612->1375 attack,attack
2423,flow-002422,tcp,ssh,S1,498,1582,tcp ssh S1 498->1582 normal,normal
2424,flow-002423,udp,dns,SF,957,92,udp dns SF 957->92 normal,normal
2425,flow-002424,icmp,other,RSTR,721,192,icmp other RSTR 721->192 normal,normal
2426,flow-002425,tcp,ssh,S0,721,138,tcp ssh S0 721->138 attack,attack
2427,flow-002426,udp,ssh,SF,502,425,udp ssh SF 502->425 normal,normal
2428,flow-002427,icmp,ssh,SF,244,901,icmp ssh SF 244->901 normal,normal
2429,flow-002428,tcp,http,RSTR,467,641,tcp http RSTR 467->641 normal,normal
2430,flow-002429,icmp,ftp,S0,609,187,icmp ftp S0 609->187 normal,normal
2431,flow-002430,udp,ssh,S0,4,15,udp ssh S0 4->15 normal,normal
2432,flow-002431,icmp,other,S1,13,1735,icmp other S1 13->1735 normal,normal
2433,flow-002432,icmp,ftp,S0,883,316,icmp ftp S0 883->316 normal,normal
2434,flow-002433,udp,ftp,RSTR,963,945,udp ftp RSTR 963->945 normal,normal
2435,flow-002434,udp,ftp,RSTO,1067,1308,udp ftp RSTO 1067->1308 normal,normal
2436,flow-002435,udp,ftp,RSTR,120,1392,udp ftp RSTR 120->1392 normal,normal
2437,flow-002436,icmp,smtp,S0,296,489,icmp smtp S0 296->489 normal,normal
2438,flow-002437,tcp,ftp,S1,197,441,tcp ftp S1 197->441 normal,normal
2439,flow-002438,icmp,ssl,RSTO,856,714,icmp ssl RSTO 856->714 normal,normal
2440,flow-002439,udp,smtp,SF,185,66,udp smtp SF 185->66 normal,normal
2441,flow-002440,udp,ssl,SF,871,1405,udp ssl SF 871->1405 normal,normal
2442,flow-002441,udp,smtp,S0,1002,1152,udp smtp S0 1002->1152 normal,normal
2443,flow-002442,udp,ftp,RSTR,649,371,udp ftp RSTR 649->371 attack,attack
2444,flow-002443,udp,ftp,S0,962,649,udp ftp S0 962->649 normal,normal
2445,flow-002444,icmp,ssl,S0,390,497,icmp ssl S0 390->497 normal,normal
2446,flow-002445,icmp,ssh,S1,638,1125,icmp ssh S1 638->1125 normal,normal
2447,flow-002446,udp,ssl,S0,457,1074,udp ssl S0 457->1074 normal,normal
2448,flow-002447,tcp,ssl,S0,975,190,tcp ssl S0 975->190 normal,normal
2449,flow-002448,udp,other,S0,487,757,udp other S0 487->757 normal,normal
2450,flow-002449,tcp,ssh,S1,607,543,tcp ssh S1 607->543 normal,normal
2451,flow-002450,icmp,ssh,RSTR,229,264,icmp ssh RSTR 229->264 normal,normal
2452,flow-002451,icmp,ssl,S0,491,209,icmp ssl S0 491->209 normal,normal
2453,flow-002452,icmp,smtp,S1,197,975,icmp smtp S1 197->975 normal,normal
2454,flow-002453,icmp,ssh,RSTR,50,1006,icmp ssh RSTR 50->1006 normal,normal
2455,flow-002454,icmp,http,SF,51,224,icmp http SF 51->224 attack,attack
2456,flow-002455,icmp,ssh,REJ,329,493,icmp ssh REJ 329->493 normal,normal
2457,flow-002456,tcp,http,S1,678,1307,tcp http S1 678->1307 attack,attack
2458,flow-002457,icmp,ssh,RSTR,511,273,icmp ssh RSTR 511->273 normal,normal
2459,flow-002458,udp,ssh,REJ,314,1325,udp ssh REJ 314->1325 normal,normal
2460,flow-002459,udp,http,REJ,1277,728,udp http REJ 1277->728 normal,normal
2461,flow-002460,icmp,ssl,SF,1563,839,icmp ssl SF 1563->839 normal,normal
2462,flow-002461,udp,dns,SF,179,962,udp dns SF 179->962 normal,normal
2463,flow-002462,udp,http,RSTO,873,469,udp http RSTO 873->469 normal,normal
2464,flow-002463,tcp,other,RSTR,679,592,tcp other RSTR 679->592 normal,normal
2465,flow-002464,tcp,ssl,RSTO,711,1607,tcp ssl RSTO 711->1607 attack,attack
2466,flow-002465,udp,dns,S0,1177,1379,udp dns S0 1177->1379 attack,attack
2467,flow-002466,icmp,other,S0,313,944,icmp other S0 313->944 normal,normal
2468,flow-002467,tcp,dns,RSTR,1421,1222,tcp dns RSTR 1421->1222 normal,normal
2469,flow-002468,tcp,dns,RSTO,763,148,tcp dns RSTO 763->148 normal,normal
2470,flow-002469,icmp,http,SF,1061,293,icmp http SF 1061->293 normal,normal
2471,flow-002470,tcp,ssl,RSTO,1257,1712,tcp ssl RSTO 1257->1712 attack,attack
2472,flow-002471,tcp,smtp,SF,823,35,tcp smtp SF 823->35 attack,attack
2473,flow-002472,icmp,dns,REJ,548,935,icmp dns REJ 548->935 normal,normal
2474,flow-002473,udp,ftp,REJ,385,747,udp ftp REJ 385->747 normal,normal
2475,flow-002474,icmp,ssl,RSTO,504,73,icmp ssl RSTO 504->73 normal,normal
2476,flow-002475,icmp,ftp,REJ,731,484,icmp ftp REJ 731->484 normal,normal
2477,flow-002476,tcp,smtp,S1,160,222,tcp smtp S1 160->222 normal,normal
2478,flow-002477,icmp,smtp,S0,1428,1339,icmp smtp S0 1428->1339 attack,attack
2479,flow-002478,udp,ssh,S1,595,825,udp ssh S1 595->825 normal,normal
2480,flow-002479,tcp,other,RSTR,541,961,tcp other RSTR 541->961 normal,normal
2481,flow-002480,icmp,ssh,REJ,0,803,icmp ssh REJ 0->803 normal,normal
2482,flow-002481,tcp,ftp,SF,218,1289,tcp ftp SF 218->1289 normal,normal
2483,flow-002482,udp,dns,S0,246,988,udp dns S0 246->988 normal,normal
2484,flow-002483,tcp,ftp,RSTR,1462,1871,tcp ftp RSTR 1462->1871 normal,normal
2485,flow-002484,tcp,smtp,SF,554,274,tcp smtp SF 554->274 normal,normal
2486,flow-002485,udp,http,SF,1036,459,udp http SF 1036->459 normal,normal
2487,flow-002486,tcp,ssl,REJ,700,878,tcp ssl REJ 700->878 normal,normal
2488,flow-002487,icmp,other,RSTO,607,130,icmp other RSTO 607->130 normal,normal
2489,flow-002488,udp,ssh,REJ,568,285,udp ssh REJ 568->285 normal,normal
2490,flow-002489,icmp,http,REJ,209,70,icmp http REJ 209->70 normal,normal
2491,flow-002490,icmp,smtp,REJ,475,36,icmp smtp REJ 475->36 normal,normal
2492,flow-002491,tcp,other,RSTR,1426,729,tcp other RSTR 1426->729 normal,normal
2493,flow-002492,tcp,ssh,RSTO,366,1114,tcp ssh RSTO 366->1114 normal,normal
2494,flow-002493,udp,other,RSTO,155,84,udp other RSTO 155->84 normal,normal
2495,flow-002494,udp,ftp,RSTR,1158,1260,udp ftp RSTR 1158->1260 normal,normal
2496,flow-002495,icmp,dns,S1,608,1121,icmp dns S1 608->1121 normal,normal
2497,flow-002496,icmp,ssl,RSTO,601,430,icmp ssl RSTO 601->430 normal,normal
2498,flow-002497,tcp,ssl,S0,474,499,tcp ssl S0 474->499 normal,normal
2499,flow-002498,icmp,ssh,RSTO,884,422,icmp ssh RSTO 884->422 normal,normal
2500,flow-002499,udp,ssl,S0,326,1685,udp ssl S0 326->1685 normal,normal
2501,flow-002500,udp,http,S0,423,216,udp http S0 423->216 normal,normal
2502,flow-002501,icmp,dns,RSTO,1121,507,icmp dns RSTO 1121->507 normal,normal
2503,flow-002502,udp,other,S1,82,117,udp other S1 82->117 normal,normal
2504,flow-002503,tcp,smtp,S0,439,240,tcp smtp S0 439->240 normal,normal
2505,flow-002504,tcp,other,SF,1091,296,tcp other SF 1091->296 normal,normal
2506,flow-002505,udp,ssl,SF,1506,939,udp ssl SF 1506->939 normal,normal
2507,flow-002506,udp,ssh,SF,379,829,udp ssh SF 379->829 normal,normal
2508,flow-002507,tcp,ftp,S0,419,538,tcp ftp S0 419->538 attack,attack
2509,flow-002508,udp,ssh,S0,474,88,udp ssh S0 474->88 normal,normal
2510,flow-002509,udp,ssl,S0,288,863,udp ssl S0 288->863 attack,attack
2511,flow-002510,tcp,http,S1,892,226,tcp http S1 892->226 attack,attack
2512,flow-002511,icmp,other,S1,993,1299,icmp other S1 993->1299 normal,normal
2513,flow-002512,tcp,ssh,S0,214,97,tcp ssh S0 214->97 normal,normal
2514,flow-002513,icmp,http,RSTR,32,1157,icmp http RSTR 32->1157 normal,normal
2515,flow-002514,icmp,smtp,SF,317,1672,icmp smtp SF 317->1672 normal,normal
2516,flow-002515,tcp,smtp,RSTO,648,873,tcp smtp RSTO 648->873 normal,normal
2517,flow-002516,icmp,other,S1,98,26,icmp other S1 98->26 normal,normal
2518,flow-002517,tcp,ftp,S1,554,1063,tcp ftp S1 554->1063 normal,normal
2519,flow-002518,tcp,smtp,S1,72,1228,tcp smtp S1 72->1228 normal,normal
2520,flow-002519,tcp,ssh,RSTO,332,1448,tcp ssh RSTO 332->1448 normal,normal
2521,flow-002520,icmp,other,REJ,269,1154,icmp other REJ 269->1154 normal,normal
2522,flow-002521,tcp,dns,SF,771,863,tcp dns SF 771->863 normal,normal
2523,flow-002522,tcp,dns,REJ,1035,1532,tcp dns REJ 1035->1532 normal,normal
2524,flow-002523,udp,other,RSTO,531,1564,udp other RSTO 531->1564 normal,normal
2525,flow-002524,udp,http,S0,852,1003,udp http S0 852->1003 normal,normal
2526,flow-002525,udp,ssh,S1,603,612,udp ssh S1 603->612 normal,normal
2527,flow-002526,icmp,ftp,S1,816,1388,icmp ftp S1 816->1388 normal,normal
2528,flow-002527,udp,other,SF,515,902,udp other SF 515->902 normal,normal
2529,flow-002528,tcp,ftp,REJ,759,1047,tcp ftp REJ 759->1047 normal,normal
2530,flow-002529,udp,smtp,SF,943,1467,udp smtp SF 943->1467 attack,attack
2531,flow-002530,icmp,ssl,RSTR,239,197,icmp ssl RSTR 239->197 attack,attack
2532,flow-002531,udp,ssl,S1,1541,1201,udp ssl S1 1541->1201 attack,attack
2533,flow-002532,udp,ssl,S0,1503,962,udp ssl S0 1503->962 normal,normal
2534,flow-002533,icmp,ftp,RSTR,872,204,icmp ftp RSTR 872->204 normal,normal
2535,flow-002534,udp,dns,S1,315,465,udp dns S1 315->465 attack,attack
2536,flow-002535,udp,dns,RSTO,837,457,udp dns RSTO 837->457 normal,normal
2537,flow-002536,tcp,other,SF,928,62,tcp other SF 928->62 attack,attack
2538,flow-002537,tcp,other,SF,119,597,tcp other SF 119->597 attack,attack
2539,flow-002538,udp,other,S0,625,303,udp other S0 625->303 normal,normal
2540,flow-002539,icmp,smtp,RSTR,748,1289,icmp smtp RSTR 748->1289 attack,attack
2541,flow-002540,icmp,ssh,S1,911,691,icmp ssh S1 911->691 normal,normal
2542,flow-002541,udp,smtp,S0,1490,1696,udp smtp S0 1490->1696 normal,normal
2543,flow-002542,tcp,http,SF,948,1755,tcp http SF 948->1755 attack,attack
2544,flow-002543,udp,smtp,S1,132,315,udp smtp S1 132->315 normal,normal
2545,flow-002544,icmp,other,RSTR,963,4,icmp other RSTR 963->4 attack,attack
2546,flow-002545,tcp,ssl,RSTO,295,1072,tcp ssl RSTO 295->1072 normal,normal
2547,flow-002546,udp,ssh,REJ,54,588,udp ssh REJ 54->588 attack,attack
2548,flow-002547,icmp,other,SF,179,974,icmp other SF 179->974 attack,attack
2549,flow-002548,tcp,http,S1,877,212,tcp http S1 877->212 normal,normal
2550,flow-002549,icmp,ssh,REJ,866,208,icmp ssh REJ 866->208 normal,normal
2551,flow-002550,udp,ssl,S1,1075,899,udp ssl S1 1075->899 normal,normal
2552,flow-002551,icmp,ssh,S0,152,46,icmp ssh S0 152->46 normal,normal
2553,flow-002552,tcp,other,SF,558,886,tcp other SF 558->886 normal,normal
2554,flow-002553,udp,smtp,S1,156,800,udp smtp S1 156->800 attack,attack
2555,flow-002554,tcp,smtp,RSTO,286,1175,tcp smtp RSTO 286->1175 normal,normal
2556,flow-002555,tcp,ftp,RSTO,822,21,tcp ftp RSTO 822->21 normal,normal
2557,flow-002556,tcp,ssl,SF,703,485,tcp ssl SF 703->485 normal,normal
2558,flow-002557,tcp,ssh,SF,1280,163,tcp ssh SF 1280->163 normal,normal
2559,flow-002558,icmp,dns,REJ,738,190,icmp dns REJ 738->190 normal,normal
2560,flow-002559,icmp,ssh,RSTO,204,557,icmp ssh RSTO 204->557 normal,normal
2561,flow-002560,tcp,dns,S1,164,2027,tcp dns S1 164->2027 normal,normal
2562,flow-002561,tcp,ftp,SF,178,305,tcp ftp SF 178->305 attack,attack
2563,flow-002562,udp,ssh,RSTO,570,1795,udp ssh RSTO 570->1795 normal,normal
2564,flow-002563,icmp,ssl,RSTO,572,340,icmp ssl RSTO 572->340 normal,normal
2565,flow-002564,udp,ftp,S0,203,534,udp ftp S0 203->534 normal,normal
2566,flow-002565,icmp,ssl,S1,343,50,icmp ssl S1 343->50 normal,normal
2567,flow-002566,icmp,smtp,S0,951,862,icmp smtp S0 951->862 normal,normal
2568,flow-002567,udp,ftp,RSTR,600,539,udp ftp RSTR 600->539 normal,normal
2569,flow-002568,udp,ssh,S0,1175,1442,udp ssh S0 1175->1442 normal,normal
2570,flow-002569,icmp,ssh,REJ,959,313,icmp ssh REJ 959->313 normal,normal
2571,flow-002570,tcp,ftp,RSTR,6,384,tcp ftp RSTR 6->384 normal,normal
2572,flow-002571,tcp,dns,S0,803,1544,tcp dns S0 803->1544 normal,normal
2573,flow-002572,udp,ssh,S0,720,1197,udp ssh S0 720->1197 normal,normal
2574,flow-002573,tcp,other,S1,320,1385,tcp other S1 320->1385 normal,normal
2575,flow-002574,tcp,ssh,REJ,564,566,tcp ssh REJ 564->566 attack,attack
2576,flow-002575,udp,other,SF,665,150,udp other SF 665->150 normal,normal
2577,flow-002576,icmp,ssh,S1,484,799,icmp ssh S1 484->799 attack,attack
2578,flow-002577,tcp,ssl,REJ,672,725,tcp ssl REJ 672->725 normal,normal
2579,flow-002578,tcp,ftp,SF,467,1017,tcp ftp SF 467->1017 normal,normal
2580,flow-002579,icmp,smtp,RSTO,1020,1122,icmp smtp RSTO 1020->1122 normal,normal
2581,flow-002580,icmp,http,SF,471,1483,icmp http SF 471->1483 normal,normal
2582,flow-002581,tcp,other,RSTR,809,963,tcp other RSTR 809->963 normal,normal
2583,flow-002582,tcp,other,REJ,535,215,tcp other REJ 535->215 normal,normal
2584,flow-002583,tcp,smtp,S1,760,659,tcp smtp S1 760->659 normal,normal
2585,flow-002584,icmp,smtp,RSTO,599,725,icmp smtp RSTO 599->725 normal,normal
2586,flow-002585,icmp,dns,RSTO,921,124,icmp dns RSTO 921->124 normal,normal
2587,flow-002586,tcp,smtp,S1,1435,890,tcp smtp S1 1435->890 normal,normal
2588,flow-002587,tcp,ssl,REJ,1297,60,tcp ssl REJ 1297->60 attack,attack
2589,flow-002588,tcp,dns,S0,334,259,tcp dns S0 334->259 normal,normal
2590,flow-002589,tcp,dns,S0,484,78,tcp dns S0 484->78 normal,normal
2591,flow-002590,icmp,ftp,S1,418,285,icmp ftp S1 418->285 normal,normal
2592,flow-002591,udp,dns,SF,455,1938,udp dns SF 455->1938 normal,normal
2593,flow-002592,udp,http,S0,833,671,udp http S0 833->671 attack,attack
2594,flow-002593,udp,dns,RSTO,474,1262,udp dns RSTO 474->1262 normal,normal
2595,flow-002594,udp,http,SF,326,1356,udp http SF 326->1356 attack,attack
2596,flow-002595,udp,http,S0,742,21,udp http S0 742->21 normal,normal
2597,flow-002596,udp,smtp,RSTO,598,122,udp smtp RSTO 598->122 attack,attack
2598,flow-002597,tcp,dns,RSTR,1127,28,tcp dns RSTR 1127->28 normal,normal
2599,flow-002598,udp,smtp,SF,17,380,udp smtp SF 17->380 normal,normal
2600,flow-002599,udp,ftp,RSTO,177,994,udp ftp RSTO 177->994 normal,normal
2601,flow-002600,icmp,dns,REJ,73,349,icmp dns REJ 73->349 normal,normal
2602,flow-002601,tcp,http,S0,498,80,tcp http S0 498->80 attack,attack
2603,flow-002602,tcp,other,S0,1252,1100,tcp other S0 1252->1100 normal,normal
2604,flow-002603,icmp,dns,RSTO,556,653,icmp dns RSTO 556->653 normal,normal
2605,flow-002604,tcp,dns,REJ,333,1403,tcp dns REJ 333->1403 normal,normal
2606,flow-002605,icmp,smtp,SF,1461,825,icmp smtp SF 1461->825 normal,normal
2607,flow-002606,icmp,ssl,RSTO,857,1149,icmp ssl RSTO 857->1149 attack,attack
2608,flow-002607,tcp,ssh,REJ,716,780,tcp ssh REJ 716->780 normal,normal
2609,flow-002608,udp,http,SF,804,663,udp http SF 804->663 normal,normal
2610,flow-002609,udp,http,REJ,448,67,udp http REJ 448->67 normal,normal
2611,flow-002610,tcp,http,S0,95,1189,tcp http S0 95->1189 normal,normal
2612,flow-002611,udp,http,S1,537,1934,udp http S1 537->1934 normal,normal
2613,flow-002612,tcp,ftp,REJ,1223,201,tcp ftp REJ 1223->201 normal,normal
2614,flow-002613,udp,other,S1,2010,1198,udp other S1 2010->1198 normal,normal
2615,flow-002614,icmp,ssh,REJ,244,355,icmp ssh REJ 244->355 normal,normal
2616,flow-002615,icmp,dns,RSTR,908,764,icmp dns RSTR 908->764 attack,attack
2617,flow-002616,udp,ssh,RSTO,399,1681,udp ssh RSTO 399->1681 normal,normal
2618,flow-002617,udp,ssh,REJ,428,927,udp ssh REJ 428->927 normal,normal
2619,flow-002618,icmp,ftp,S1,867,706,icmp ftp S1 867->706 normal,normal
2620,flow-002619,icmp,http,RSTR,918,1465,icmp http RSTR 918->1465 normal,normal
2621,flow-002620,tcp,other,SF,366,176,tcp other SF 366->176 attack,attack
2622,flow-002621,icmp,smtp,S1,389,1475,icmp smtp S1 389->1475 normal,normal
2623,flow-002622,udp,ftp,S1,299,1190,udp ftp S1 299->1190 normal,normal
2624,flow-002623,udp,http,RSTO,566,2134,udp http RSTO 566->2134 normal,normal
2625,flow-002624,udp,dns,RSTO,1277,697,udp dns RSTO 1277->697 normal,normal
2626,flow-002625,tcp,ssh,S1,653,234,tcp ssh S1 653->234 attack,attack
2627,flow-002626,tcp,ssh,S1,1021,770,tcp ssh S1 1021->770 normal,normal
2628,flow-002627,udp,ftp,RSTR,352,745,udp ftp RSTR 352->745 normal,normal
2629,flow-002628,tcp,http,S0,1713,1008,tcp http S0 1713->1008 attack,attack
2630,flow-002629,icmp,ftp,S1,728,99,icmp ftp S1 728->99 normal,normal
2631,flow-002630,udp,dns,REJ,129,839,udp dns REJ 129->839 normal,normal
2632,flow-002631,udp,ftp,REJ,354,66,udp ftp REJ 354->66 normal,normal
2633,flow-002632,udp,ftp,S0,372,1168,udp ftp S0 372->1168 normal,normal
2634,flow-002633,icmp,dns,S1,372,773,icmp dns S1 372->773 normal,normal
2635,flow-002634,icmp,ssh,S0,147,117,icmp ssh S0 147->117 attack,attack
2636,flow-002635,udp,ssh,S1,472,820,udp ssh S1 472->820 normal,normal
2637,flow-002636,udp,ftp,RSTR,452,582,udp ftp RSTR 452->582 normal,normal
2638,flow-002637,tcp,ssh,S0,500,496,tcp ssh S0 500->496 normal,normal
2639,flow-002638,udp,http,SF,679,685,udp http SF 679->685 normal,normal
2640,flow-002639,icmp,ftp,RSTO,673,467,icmp ftp RSTO 673->467 attack,attack
2641,flow-002640,tcp,http,S0,233,173,tcp http S0 233->173 normal,normal
2642,flow-002641,icmp,ssl,S0,997,258,icmp ssl S0 997->258 normal,normal
2643,flow-002642,tcp,dns,REJ,861,1337,tcp dns REJ 861->1337 normal,normal
2644,flow-002643,tcp,smtp,RSTR,718,498,tcp smtp RSTR 718->498 normal,normal
2645,flow-002644,icmp,ftp,S1,724,769,icmp ftp S1 724->769 normal,normal
2646,flow-002645,tcp,ssh,S0,852,747,tcp ssh S0 852->747 normal,normal
2647,flow-002646,tcp,http,RSTO,885,364,tcp http RSTO 885->364 normal,normal
2648,flow-002647,icmp,smtp,RSTO,1169,568,icmp smtp RSTO 1169->568 normal,normal
2649,flow-002648,icmp,ssh,S1,147,404,icmp ssh S1 147->404 normal,normal
2650,flow-002649,tcp,smtp,S0,299,831,tcp smtp S0 299->831 normal,normal
2651,flow-002650,icmp,http,SF,475,1251,icmp http SF 475->1251 normal,normal
2652,flow-002651,tcp,dns,RSTO,1392,551,tcp dns RSTO 1392->551 normal,normal
2653,flow-002652,udp,smtp,RSTR,927,1072,udp smtp RSTR 927->1072 normal,normal
2654,flow-002653,tcp,ssh,SF,638,91,tcp ssh SF 638->91 attack,attack
2655,flow-002654,udp,http,RSTR,1441,732,udp http RSTR 1441->732 attack,attack
2656,flow-002655,udp,smtp,RSTO,361,1317,udp smtp RSTO 361->1317 normal,normal
2657,flow-002656,udp,smtp,S1,994,1046,udp smtp S1 994->1046 normal,normal
2658,flow-002657,udp,http,SF,1199,1612,udp http SF 1199->1612 normal,normal
2659,flow-002658,udp,ftp,RSTR,1058,621,udp ftp RSTR 1058->621 normal,normal
2660,flow-002659,tcp,ftp,S0,96,1017,tcp ftp S0 96->1017 normal,normal
2661,flow-002660,icmp,http,S1,1523,917,icmp http S1 1523->917 normal,normal
2662,flow-002661,icmp,ssl,REJ,408,803,icmp ssl REJ 408->803 normal,normal
2663,flow-002662,icmp,dns,REJ,272,1332,icmp dns REJ 272->1332 normal,normal
2664,flow-002663,tcp,other,RSTR,892,621,tcp other RSTR 892->621 normal,normal
2665,flow-002664,tcp,ftp,SF,1231,180,tcp ftp SF 1231->180 normal,normal
2666,flow-002665,icmp,ftp,REJ,355,702,icmp ftp REJ 355->702 normal,normal
2667,flow-002666,tcp,ssl,S0,374,1118,tcp ssl S0 374->1118 normal,normal
2668,flow-002667,icmp,smtp,SF,662,777,icmp smtp SF 662->777 normal,normal
2669,flow-002668,icmp,smtp,S0,249,546,icmp smtp S0 249->546 attack,attack
2670,flow-002669,icmp,ssh,RSTR,616,1216,icmp ssh RSTR 616->1216 normal,normal
2671,flow-002670,udp,http,S1,16,277,udp http S1 16->277 normal,normal
2672,flow-002671,icmp,ssl,RSTO,1094,884,icmp ssl RSTO 1094->884 attack,attack
2673,flow-002672,udp,other,S1,832,1669,udp other S1 832->1669 normal,normal
2674,flow-002673,tcp,ftp,SF,46,415,tcp ftp SF 46->415 normal,normal
2675,flow-002674,udp,dns,S1,1095,1237,udp dns S1 1095->1237 normal,normal
2676,flow-002675,tcp,http,S0,1083,549,tcp http S0 1083->549 normal,normal
2677,flow-002676,tcp,ssl,RSTO,241,531,tcp ssl RSTO 241->531 normal,normal
2678,flow-002677,udp,dns,S0,367,462,udp dns S0 367->462 attack,attack
2679,flow-002678,tcp,other,SF,907,1684,tcp other SF 907->1684 attack,attack
2680,flow-002679,tcp,ftp,S1,1063,1855,tcp ftp S1 1063->1855 attack,attack
2681,flow-002680,icmp,other,SF,996,197,icmp other SF 996->197 normal,normal
2682,flow-002681,tcp,dns,S1,426,1595,tcp dns S1 426->1595 normal,normal
2683,flow-002682,udp,smtp,REJ,1360,1140,udp smtp REJ 1360->1140 normal,normal
2684,flow-002683,udp,ftp,S0,681,1616,udp ftp S0 681->1616 normal,normal
2685,flow-002684,udp,other,SF,675,567,udp other SF 675->567 normal,normal
2686,flow-002685,tcp,ssh,S1,1046,135,tcp ssh S1 1046->135 normal,normal
2687,flow-002686,tcp,ssl,S0,312,504,tcp ssl S0 312->504 normal,normal
2688,flow-002687,udp,dns,RSTR,905,482,udp dns RSTR 905->482 normal,normal
2689,flow-002688,tcp,dns,REJ,7,374,tcp dns REJ 7->374 attack,attack
2690,flow-002689,tcp,ftp,S0,776,1706,tcp ftp S0 776->1706 normal,normal
2691,flow-002690,tcp,smtp,REJ,818,476,tcp smtp REJ 818->476 normal,normal
2692,flow-002691,icmp,other,RSTR,1103,1145,icmp other RSTR 1103->1145 normal,normal
2693,flow-002692,tcp,other,S1,793,196,tcp other S1 793->196 normal,normal
2694,flow-002693,icmp,ssh,S1,1460,1207,icmp ssh S1 1460->1207 normal,normal
2695,flow-002694,icmp,ssh,RSTO,6,1095,icmp ssh RSTO 6->1095 normal,normal
2696,flow-002695,tcp,ssl,SF,954,820,tcp ssl SF 954->820 normal,normal
2697,flow-002696,udp,ssh,SF,861,1827,udp ssh SF 861->1827 normal,normal
2698,flow-002697,icmp,dns,SF,864,1433,icmp dns SF 864->1433 normal,normal
2699,flow-002698,tcp,ssh,REJ,205,677,tcp ssh REJ 205->677 attack,attack
2700,flow-002699,udp,other,RSTO,165,671,udp other RSTO 165->671 normal,normal
2701,flow-002700,icmp,ssl,RSTO,316,468,icmp ssl RSTO 316->468 normal,normal
2702,flow-002701,udp,ssl,S1,437,592,udp ssl S1 437->592 attack,attack
2703,flow-002702,icmp,dns,SF,1119,1105,icmp dns SF 1119->1105 normal,normal
2704,flow-002703,icmp,smtp,S0,533,450,icmp smtp S0 533->450 attack,attack
2705,flow-002704,tcp,dns,RSTR,910,266,tcp dns RSTR 910->266 attack,attack
2706,flow-002705,tcp,ssl,SF,1514,402,tcp ssl SF 1514->402 normal,normal
2707,flow-002706,udp,dns,REJ,1324,25,udp dns REJ 1324->25 normal,normal
2708,flow-002707,icmp,other,RSTR,1417,1327,icmp other RSTR 1417->1327 normal,normal
