id,data_subject_id,host,event_id,text
826,user1104,PC-488,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-488
827,user1764,PC-650,4697,Scheduled task created. Name: company by user1764
829,user1642,PC-584,4625,A service was installed in the system. Service: financial by user1642
830,user1234,PC-104,7045,An account was successfully logged on. User: user1234 from PC-104
831,user1868,PC-495,7045,A logon attempt was made using explicit credentials. User: user1868
832,user1165,PC-195,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-195
833,user1428,PC-681,1116,A service was installed in the system. Service: especially by user1428
834,user1111,PC-883,4624,An account was locked out. User: user1111
835,user1440,PC-108,4698,An account was locked out. User: user1440
836,user1787,PC-145,7045,An account was locked out. User: user1787
837,user1674,PC-406,4624,A service was installed in the system. Service: material by user1674
838,user1202,PC-237,4698,A logon attempt was made using explicit credentials. User: user1202
839,user1673,PC-851,4625,Scheduled task created. Name: vote by user1673
840,user1870,PC-801,4698,A service was installed in the system. Service: record by user1870
841,user1730,PC-740,7045,An account was successfully logged on. User: user1730 from PC-740
842,user1502,PC-777,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-777
843,user1067,PC-827,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-827
844,user1364,PC-411,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-411
845,user1891,PC-560,4624,An account was locked out. User: user1891
846,user1555,PC-853,4624,Scheduled task created. Name: card by user1555
848,user1268,PC-936,1116,A logon attempt was made using explicit credentials. User: user1268
849,user1684,PC-466,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-466
850,user1848,PC-437,4625,Scheduled task created. Name: describe by user1848
851,user1860,PC-253,1116,A logon attempt was made using explicit credentials. User: user1860
852,user1942,PC-599,4697,An account was locked out. User: user1942
853,user1039,PC-451,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-451
854,user1573,PC-375,7045,An account was locked out. User: user1573
855,user1975,PC-192,4625,An account was locked out. User: user1975
856,user1646,PC-795,4697,A service was installed in the system. Service: involve by user1646
857,user1857,PC-863,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-863
858,user1360,PC-613,4698,Scheduled task created. Name: article by user1360
859,user1096,PC-772,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-772
860,user1459,PC-270,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-270
863,user1792,PC-826,4624,A logon attempt was made using explicit credentials. User: user1792
864,user1053,PC-301,4625,A service was installed in the system. Service: tax by user1053
866,user1815,PC-410,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-410
867,user1129,PC-489,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-489
868,user1401,PC-245,4625,An account was locked out. User: user1401
869,user1436,PC-582,4625,A service was installed in the system. Service: question by user1436
870,user1390,PC-755,4698,An account was successfully logged on. User: user1390 from PC-755
871,user1208,PC-976,7045,An account was successfully logged on. User: user1208 from PC-976
872,user1544,PC-999,4625,A service was installed in the system. Service: popular by user1544
873,user1708,PC-239,4698,A service was installed in the system. Service: course by user1708
874,user1644,PC-234,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-234
875,user1599,PC-797,4698,Scheduled task created. Name: black by user1599
876,user1070,PC-230,1116,A logon attempt was made using explicit credentials. User: user1070
877,user1506,PC-736,4697,A logon attempt was made using explicit credentials. User: user1506
878,user1089,PC-287,4698,Scheduled task created. Name: both by user1089
879,user1575,PC-605,4625,A logon attempt was made using explicit credentials. User: user1575
880,user1707,PC-927,4625,A service was installed in the system. Service: common by user1707
881,user1707,PC-628,4698,Scheduled task created. Name: star by user1707
882,user1881,PC-567,4697,A service was installed in the system. Service: which by user1881
883,user1907,PC-227,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-227
884,user1774,PC-776,4625,Scheduled task created. Name: something by user1774
885,user1491,PC-649,1116,A service was installed in the system. Service: staff by user1491
886,user1812,PC-681,1116,A service was installed in the system. Service: save by user1812
887,user1439,PC-947,4624,A service was installed in the system. Service: head by user1439
888,user1873,PC-451,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-451
889,user1055,PC-546,7045,A logon attempt was made using explicit credentials. User: user1055
890,user1848,PC-363,4625,An account was successfully logged on. User: user1848 from PC-363
891,user1955,PC-268,4625,A logon attempt was made using explicit credentials. User: user1955
892,user1452,PC-792,4698,An account was successfully logged on. User: user1452 from PC-792
893,user1450,PC-185,4625,An account was successfully logged on. User: user1450 from PC-185
894,user1982,PC-303,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-303
897,user1211,PC-970,4624,A service was installed in the system. Service: mean by user1211
898,user1601,PC-649,4697,An account was locked out. User: user1601
899,user1568,PC-941,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-941
900,user1098,PC-385,7045,Scheduled task created. Name: particularly by user1098
901,user1237,PC-660,1116,Scheduled task created. Name: really by user1237
902,user1703,PC-770,4697,A service was installed in the system. Service: watch by user1703
903,user1055,PC-741,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-741
904,user1272,PC-135,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-135
906,user1683,PC-346,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-346
909,user1220,PC-734,7045,A logon attempt was made using explicit credentials. User: user1220
910,user1182,PC-583,4625,An account was locked out. User: user1182
911,user1505,PC-176,4698,A logon attempt was made using explicit credentials. User: user1505
914,user1358,PC-793,1116,A service was installed in the system. Service: doctor by user1358
915,user1199,PC-415,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-415
917,user1968,PC-303,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-303
918,user1889,PC-549,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-549
919,user1755,PC-913,4625,An account was successfully logged on. User: user1755 from PC-913
920,user1358,PC-716,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-716
923,user1720,PC-967,7045,A service was installed in the system. Service: scientist by user1720
924,user1095,PC-883,4697,A logon attempt was made using explicit credentials. User: user1095
925,user1756,PC-171,4625,A service was installed in the system. Service: buy by user1756
926,user1090,PC-665,4697,Scheduled task created. Name: carry by user1090
927,user1562,PC-974,4624,An account was successfully logged on. User: user1562 from PC-974
928,user1072,PC-421,4697,A service was installed in the system. Service: response by user1072
929,user1333,PC-542,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-542
931,user1098,PC-391,4625,A logon attempt was made using explicit credentials. User: user1098
932,user1224,PC-136,4698,An account was locked out. User: user1224
933,user1526,PC-418,4698,A logon attempt was made using explicit credentials. User: user1526
934,user1289,PC-603,4698,An account was locked out. User: user1289
935,user1608,PC-847,4698,A service was installed in the system. Service: scientist by user1608
939,user1288,PC-984,4624,A service was installed in the system. Service: ask by user1288
940,user1447,PC-633,4625,An account was locked out. User: user1447
942,user1896,PC-234,4625,A logon attempt was made using explicit credentials. User: user1896
943,user1011,PC-859,4697,Scheduled task created. Name: film by user1011
944,user1738,PC-585,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-585
945,user1655,PC-824,1116,A logon attempt was made using explicit credentials. User: user1655
946,user1322,PC-658,4697,Scheduled task created. Name: member by user1322
947,user1806,PC-109,4697,A service was installed in the system. Service: deal by user1806
948,user1689,PC-560,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-560
949,user1157,PC-810,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-810
950,user1577,PC-354,1116,An account was successfully logged on. User: user1577 from PC-354
951,user1616,PC-577,4698,A service was installed in the system. Service: town by user1616
952,user1300,PC-173,7045,An account was successfully logged on. User: user1300 from PC-173
953,user1117,PC-118,4624,Scheduled task created. Name: face by user1117
954,user1772,PC-748,4697,A service was installed in the system. Service: system by user1772
955,user1807,PC-920,4625,An account was successfully logged on. User: user1807 from PC-920
956,user1233,PC-483,4697,A service was installed in the system. Service: herself by user1233
957,user1071,PC-255,7045,A service was installed in the system. Service: Republican by user1071
958,user1971,PC-587,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-587
959,user1770,PC-549,4624,A logon attempt was made using explicit credentials. User: user1770
960,user1600,PC-907,4624,A service was installed in the system. Service: voice by user1600
961,user1203,PC-186,1116,An account was successfully logged on. User: user1203 from PC-186
962,user1801,PC-748,7045,A service was installed in the system. Service: argue by user1801
963,user1143,PC-743,4625,Scheduled task created. Name: many by user1143
964,user1172,PC-820,4624,A service was installed in the system. Service: politics by user1172
965,user1875,PC-180,4625,An account was locked out. User: user1875
966,user1512,PC-863,4698,An account was locked out. User: user1512
969,user1359,PC-578,1116,An account was locked out. User: user1359
970,user1510,PC-346,4624,An account was locked out. User: user1510
971,user1349,PC-153,1116,An account was locked out. User: user1349
972,user1060,PC-393,4698,Scheduled task created. Name: when by user1060
973,user1647,PC-810,4624,An account was locked out. User: user1647
974,user1677,PC-716,4698,Scheduled task created. Name: group by user1677
975,user1393,PC-557,4624,An account was locked out. User: user1393
976,user1823,PC-847,4697,An account was locked out. User: user1823
977,user1475,PC-687,4698,Scheduled task created. Name: education by user1475
978,user1473,PC-168,4624,A service was installed in the system. Service: imagine by user1473
979,user1003,PC-260,1116,A service was installed in the system. Service: price by user1003
981,user1617,PC-601,4625,An account was locked out. User: user1617
982,user1004,PC-468,7045,Scheduled task created. Name: receive by user1004
983,user1238,PC-438,4625,An account was locked out. User: user1238
984,user1108,PC-337,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-337
985,user1083,PC-858,7045,Scheduled task created. Name: subject by user1083
986,user1117,PC-536,4698,An account was locked out. User: user1117
988,user1669,PC-673,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-673
989,user1342,PC-722,4625,A service was installed in the system. Service: several by user1342
990,user1785,PC-737,1116,A logon attempt was made using explicit credentials. User: user1785
993,user1781,PC-952,4624,An account was locked out. User: user1781
994,user1881,PC-647,4624,A logon attempt was made using explicit credentials. User: user1881
995,user1822,PC-538,4625,Scheduled task created. Name: car by user1822
997,user1424,PC-225,4625,An account was successfully logged on. User: user1424 from PC-225
998,user1348,PC-352,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-352
1000,user1031,PC-825,4625,An account was locked out. User: user1031
1001,user1915,PC-375,1116,An account was locked out. User: user1915
1002,user1020,PC-873,1116,Scheduled task created. Name: size by user1020
1003,user1369,PC-841,4697,A logon attempt was made using explicit credentials. User: user1369
1004,user1941,PC-372,4698,Scheduled task created. Name: win by user1941
1005,user1602,PC-808,1116,A service was installed in the system. Service: chance by user1602
1006,user1956,PC-759,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-759
1007,user1173,PC-342,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-342
1008,user1743,PC-361,4697,An account was locked out. User: user1743
1010,user1087,PC-218,7045,Scheduled task created. Name: number by user1087
1012,user1804,PC-612,4624,An account was successfully logged on. User: user1804 from PC-612
1013,user1138,PC-140,4625,Scheduled task created. Name: police by user1138
1014,user1059,PC-495,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-495
1015,user1598,PC-724,4625,A logon attempt was made using explicit credentials. User: user1598
1016,user1574,PC-946,4697,Scheduled task created. Name: according by user1574
1017,user1152,PC-636,7045,A logon attempt was made using explicit credentials. User: user1152
1019,user1630,PC-135,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-135
1021,user1983,PC-467,4698,Scheduled task created. Name: spring by user1983
1022,user1954,PC-479,1116,A service was installed in the system. Service: six by user1954
1023,user1168,PC-203,1116,A logon attempt was made using explicit credentials. User: user1168
1024,user1229,PC-235,4697,A logon attempt was made using explicit credentials. User: user1229
1025,user1281,PC-171,4624,An account was locked out. User: user1281
1028,user1754,PC-469,1116,A service was installed in the system. Service: these by user1754
1029,user1671,PC-422,4625,A service was installed in the system. Service: evidence by user1671
1030,user1722,PC-728,1116,A service was installed in the system. Service: night by user1722
1031,user1258,PC-719,4697,An account was locked out. User: user1258
1032,user1877,PC-667,4625,An account was locked out. User: user1877
1033,user1160,PC-275,4698,An account was locked out. User: user1160
1034,user1878,PC-218,4698,An account was locked out. User: user1878
1035,user1999,PC-407,7045,An account was successfully logged on. User: user1999 from PC-407
1036,user1880,PC-339,7045,An account was locked out. User: user1880
1037,user1915,PC-613,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-613
1038,user1943,PC-939,4625,Scheduled task created. Name: past by user1943
1039,user1651,PC-317,4625,Scheduled task created. Name: ago by user1651
1040,user1994,PC-605,4624,A logon attempt was made using explicit credentials. User: user1994
1041,user1463,PC-631,4624,A logon attempt was made using explicit credentials. User: user1463
1042,user1514,PC-233,1116,An account was locked out. User: user1514
1043,user1992,PC-561,1116,A service was installed in the system. Service: amount by user1992
1044,user1528,PC-866,4625,An account was successfully logged on. User: user1528 from PC-866
1045,user1252,PC-927,4698,Scheduled task created. Name: view by user1252
1046,user1445,PC-942,7045,A service was installed in the system. Service: suddenly by user1445
1047,user1755,PC-440,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-440
1048,user1062,PC-726,4625,An account was successfully logged on. User: user1062 from PC-726
1049,user1736,PC-282,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-282
1050,user1299,PC-812,4625,An account was successfully logged on. User: user1299 from PC-812
1052,user1174,PC-248,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-248
1053,user1162,PC-976,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-976
1054,user1240,PC-109,1116,An account was locked out. User: user1240
1055,user1676,PC-486,4698,A service was installed in the system. Service: act by user1676
1056,user1675,PC-620,4624,An account was successfully logged on. User: user1675 from PC-620
1057,user1379,PC-881,4625,A logon attempt was made using explicit credentials. User: user1379
1058,user1899,PC-324,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-324
1059,user1003,PC-961,1116,A logon attempt was made using explicit credentials. User: user1003
1060,user1148,PC-325,4625,An account was successfully logged on. User: user1148 from PC-325
1061,user1657,PC-799,4625,An account was successfully logged on. User: user1657 from PC-799
1063,user1388,PC-309,4698,A service was installed in the system. Service: space by user1388
1064,user1914,PC-495,4698,A logon attempt was made using explicit credentials. User: user1914
1066,user1440,PC-470,7045,Scheduled task created. Name: process by user1440
1067,user1550,PC-755,1116,An account was successfully logged on. User: user1550 from PC-755
1068,user1875,PC-129,4697,A logon attempt was made using explicit credentials. User: user1875
1069,user1840,PC-280,1116,An account was locked out. User: user1840
1070,user1793,PC-466,4624,Scheduled task created. Name: will by user1793
1071,user1704,PC-874,4625,A service was installed in the system. Service: some by user1704
1073,user1328,PC-137,4698,A service was installed in the system. Service: book by user1328
1074,user1828,PC-659,1116,A service was installed in the system. Service: couple by user1828
1075,user1713,PC-950,1116,An account was successfully logged on. User: user1713 from PC-950
1076,user1680,PC-874,4625,A logon attempt was made using explicit credentials. User: user1680
1077,user1545,PC-176,1116,A logon attempt was made using explicit credentials. User: user1545
1078,user1778,PC-161,4625,An account was locked out. User: user1778
1079,user1093,PC-600,4698,A service was installed in the system. Service: surface by user1093
1080,user1901,PC-111,7045,An account was locked out. User: user1901
1081,user1663,PC-365,4697,A logon attempt was made using explicit credentials. User: user1663
1083,user1253,PC-260,4624,An account was successfully logged on. User: user1253 from PC-260
1084,user1750,PC-601,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-601
1085,user1356,PC-100,4624,Scheduled task created. Name: sound by user1356
1086,user1492,PC-788,1116,Scheduled task created. Name: environment by user1492
1088,user1636,PC-714,7045,Scheduled task created. Name: when by user1636
1089,user1804,PC-946,1116,Scheduled task created. Name: difference by user1804
1091,user1344,PC-327,4625,An account was locked out. User: user1344
1092,user1610,PC-385,4624,A logon attempt was made using explicit credentials. User: user1610
1093,user1819,PC-244,4697,A logon attempt was made using explicit credentials. User: user1819
1094,user1464,PC-393,4697,Scheduled task created. Name: music by user1464
1095,user1606,PC-390,4625,A service was installed in the system. Service: face by user1606
1096,user1064,PC-916,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-916
1097,user1765,PC-626,4697,Scheduled task created. Name: again by user1765
1100,user1459,PC-471,4625,A logon attempt was made using explicit credentials. User: user1459
1101,user1146,PC-424,4697,Scheduled task created. Name: check by user1146
1102,user1227,PC-506,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-506
1103,user1542,PC-612,4698,An account was locked out. User: user1542
1104,user1951,PC-642,4697,A service was installed in the system. Service: fly by user1951
1105,user1659,PC-222,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-222
1106,user1135,PC-507,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-507
1107,user1039,PC-719,4698,A logon attempt was made using explicit credentials. User: user1039
1109,user1111,PC-632,4624,A logon attempt was made using explicit credentials. User: user1111
1111,user1153,PC-299,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-299
1113,user1087,PC-601,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-601
1114,user1831,PC-134,4624,Scheduled task created. Name: ago by user1831
1115,user1140,PC-949,4698,An account was locked out. User: user1140
1116,user1623,PC-791,4624,Scheduled task created. Name: lead by user1623
1117,user1653,PC-692,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-692
1118,user1305,PC-254,4697,Scheduled task created. Name: really by user1305
1120,user1567,PC-204,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-204
1121,user1498,PC-161,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-161
1122,user1045,PC-825,4697,An account was locked out. User: user1045
1124,user1156,PC-946,4625,An account was locked out. User: user1156
1125,user1277,PC-745,7045,A service was installed in the system. Service: growth by user1277
1126,user1282,PC-323,4624,A logon attempt was made using explicit credentials. User: user1282
1127,user1785,PC-258,4697,A service was installed in the system. Service: model by user1785
1128,user1410,PC-855,4697,An account was successfully logged on. User: user1410 from PC-855
1130,user1400,PC-764,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-764
1131,user1232,PC-883,4698,A logon attempt was made using explicit credentials. User: user1232
1132,user1594,PC-224,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-224
1133,user1804,PC-211,7045,A service was installed in the system. Service: industry by user1804
1135,user1438,PC-145,4697,A logon attempt was made using explicit credentials. User: user1438
1136,user1497,PC-203,4698,A logon attempt was made using explicit credentials. User: user1497
1137,user1188,PC-453,1116,A logon attempt was made using explicit credentials. User: user1188
1138,user1344,PC-535,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-535
1139,user1663,PC-740,1116,Scheduled task created. Name: society by user1663
1141,user1389,PC-537,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-537
1142,user1390,PC-204,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-204
1143,user1988,PC-279,1116,A logon attempt was made using explicit credentials. User: user1988
1145,user1479,PC-478,4625,An account was locked out. User: user1479
1146,user1159,PC-559,4697,An account was locked out. User: user1159
1147,user1262,PC-821,1116,An account was successfully logged on. User: user1262 from PC-821
1148,user1323,PC-995,4624,Scheduled task created. Name: line by user1323
1149,user1497,PC-971,1116,An account was locked out. User: user1497
1150,user1483,PC-478,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-478
1151,user1309,PC-417,1116,Scheduled task created. Name: same by user1309
1152,user1250,PC-407,4698,A service was installed in the system. Service: cut by user1250
1154,user1276,PC-463,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-463
1156,user1563,PC-287,1116,An account was successfully logged on. User: user1563 from PC-287
1157,user1517,PC-935,1116,A logon attempt was made using explicit credentials. User: user1517
1158,user1065,PC-705,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-705
1159,user1163,PC-710,4697,An account was successfully logged on. User: user1163 from PC-710
1160,user1877,PC-738,4697,A logon attempt was made using explicit credentials. User: user1877
1161,user1107,PC-405,4698,A logon attempt was made using explicit credentials. User: user1107
1163,user1273,PC-353,4698,An account was successfully logged on. User: user1273 from PC-353
1164,user1110,PC-916,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-916
1165,user1028,PC-937,4624,An account was successfully logged on. User: user1028 from PC-937
1166,user1545,PC-703,1116,An account was locked out. User: user1545
1167,user1588,PC-392,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-392
1168,user1263,PC-531,4625,An account was successfully logged on. User: user1263 from PC-531
1169,user1892,PC-214,1116,Scheduled task created. Name: message by user1892
1170,user1863,PC-533,4698,Malware alert from Defender. Detection: Worm:Win32 on PC-533
1173,user1575,PC-663,4625,An account was locked out. User: user1575
1174,user1768,PC-916,4625,A service was installed in the system. Service: lay by user1768
1175,user1963,PC-115,4697,A logon attempt was made using explicit credentials. User: user1963
1176,user1012,PC-268,7045,An account was successfully logged on. User: user1012 from PC-268
1178,user1032,PC-672,7045,Scheduled task created. Name: station by user1032
1182,user1326,PC-786,7045,A service was installed in the system. Service: trip by user1326
1183,user1442,PC-254,4625,Scheduled task created. Name: each by user1442
1185,user1057,PC-272,4624,A logon attempt was made using explicit credentials. User: user1057
1186,user1870,PC-259,1116,A logon attempt was made using explicit credentials. User: user1870
1187,user1439,PC-474,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-474
1189,user1591,PC-559,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-559
1190,user1856,PC-288,1116,An account was successfully logged on. User: user1856 from PC-288
1191,user1997,PC-250,4624,Scheduled task created. Name: with by user1997
1192,user1124,PC-346,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-346
1193,user1792,PC-927,1116,An account was successfully logged on. User: user1792 from PC-927
1194,user1842,PC-327,4698,A logon attempt was made using explicit credentials. User: user1842
1195,user1813,PC-887,7045,A service was installed in the system. Service: point by user1813
1197,user1209,PC-685,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-685
1198,user1592,PC-996,1116,Scheduled task created. Name: really by user1592
1199,user1928,PC-788,4698,An account was locked out. User: user1928
1200,user1132,PC-884,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-884
1201,user1945,PC-950,4625,A logon attempt was made using explicit credentials. User: user1945
1202,user1618,PC-978,1116,Scheduled task created. Name: concern by user1618
1203,user1362,PC-887,4625,Scheduled task created. Name: offer by user1362
1204,user1806,PC-587,1116,Scheduled task created. Name: building by user1806
1205,user1459,PC-625,4624,A service was installed in the system. Service: read by user1459
1207,user1598,PC-661,7045,An account was locked out. User: user1598
1208,user1794,PC-154,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-154
1210,user1597,PC-193,1116,A service was installed in the system. Service: street by user1597
1211,user1003,PC-470,4697,An account was locked out. User: user1003
1212,user1555,PC-364,1116,A service was installed in the system. Service: senior by user1555
1213,user1453,PC-688,4697,A logon attempt was made using explicit credentials. User: user1453
1214,user1353,PC-950,4698,Scheduled task created. Name: ready by user1353
1215,user1920,PC-426,7045,A service was installed in the system. Service: else by user1920
1216,user1043,PC-761,4624,An account was locked out. User: user1043
1217,user1077,PC-665,4625,Scheduled task created. Name: enjoy by user1077
1218,user1994,PC-276,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-276
1219,user1595,PC-912,7045,Scheduled task created. Name: from by user1595
1220,user1384,PC-924,4698,A service was installed in the system. Service: study by user1384
1221,user1462,PC-281,7045,A logon attempt was made using explicit credentials. User: user1462
1222,user1517,PC-537,7045,Scheduled task created. Name: effort by user1517
1224,user1621,PC-248,1116,An account was successfully logged on. User: user1621 from PC-248
1225,user1674,PC-257,4625,A logon attempt was made using explicit credentials. User: user1674
1226,user1304,PC-169,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-169
1228,user1397,PC-574,4698,An account was locked out. User: user1397
1229,user1934,PC-177,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-177
1230,user1908,PC-946,7045,An account was locked out. User: user1908
1231,user1091,PC-963,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-963
1232,user1173,PC-833,1116,Scheduled task created. Name: to by user1173
1234,user1357,PC-265,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-265
1235,user1130,PC-972,7045,Scheduled task created. Name: owner by user1130
1236,user1277,PC-547,7045,A logon attempt was made using explicit credentials. User: user1277
1237,user1207,PC-218,4698,An account was locked out. User: user1207
1238,user1432,PC-352,4625,A service was installed in the system. Service: all by user1432
1239,user1759,PC-359,4697,A logon attempt was made using explicit credentials. User: user1759
1240,user1324,PC-324,4625,Scheduled task created. Name: could by user1324
1241,user1066,PC-679,1116,An account was successfully logged on. User: user1066 from PC-679
1242,user1273,PC-559,4698,A service was installed in the system. Service: successful by user1273
1243,user1886,PC-192,4698,An account was locked out. User: user1886
1244,user1215,PC-674,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-674
1245,user1776,PC-849,4625,An account was locked out. User: user1776
1246,user1135,PC-356,4697,Scheduled task created. Name: challenge by user1135
1247,user1847,PC-945,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-945
1250,user1419,PC-659,4625,A logon attempt was made using explicit credentials. User: user1419
1251,user1035,PC-226,4624,Scheduled task created. Name: southern by user1035
1253,user1838,PC-602,4625,A logon attempt was made using explicit credentials. User: user1838
1254,user1149,PC-136,4625,A service was installed in the system. Service: speak by user1149
1255,user1372,PC-539,7045,An account was locked out. User: user1372
1256,user1232,PC-921,1116,Scheduled task created. Name: pull by user1232
1257,user1825,PC-684,4625,A service was installed in the system. Service: region by user1825
1258,user1990,PC-668,4697,An account was successfully logged on. User: user1990 from PC-668
1259,user1656,PC-942,7045,Scheduled task created. Name: write by user1656
1260,user1440,PC-722,1116,An account was successfully logged on. User: user1440 from PC-722
1262,user1284,PC-902,4624,A service was installed in the system. Service: best by user1284
1264,user1784,PC-394,7045,An account was locked out. User: user1784
1265,user1977,PC-330,7045,A service was installed in the system. Service: section by user1977
1268,user1974,PC-879,4698,A logon attempt was made using explicit credentials. User: user1974
1269,user1307,PC-251,4698,A service was installed in the system. Service: voice by user1307
1271,user1092,PC-813,4697,A service was installed in the system. Service: become by user1092
1272,user1923,PC-968,4624,Scheduled task created. Name: explain by user1923
1273,user1213,PC-469,4698,An account was successfully logged on. User: user1213 from PC-469
1274,user1473,PC-970,4698,A logon attempt was made using explicit credentials. User: user1473
1275,user1650,PC-558,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-558
1276,user1264,PC-186,7045,A logon attempt was made using explicit credentials. User: user1264
1277,user1297,PC-331,4698,A service was installed in the system. Service: again by user1297
1278,user1139,PC-490,4625,Scheduled task created. Name: language by user1139
1279,user1278,PC-360,7045,An account was successfully logged on. User: user1278 from PC-360
1280,user1067,PC-144,4698,A logon attempt was made using explicit credentials. User: user1067
1282,user1435,PC-635,4697,Scheduled task created. Name: game by user1435
1283,user1512,PC-530,4697,A logon attempt was made using explicit credentials. User: user1512
1284,user1858,PC-615,1116,A service was installed in the system. Service: make by user1858
1285,user1142,PC-119,4625,An account was locked out. User: user1142
1287,user1492,PC-339,4624,An account was successfully logged on. User: user1492 from PC-339
1288,user1529,PC-227,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-227
1289,user1521,PC-155,7045,An account was successfully logged on. User: user1521 from PC-155
1290,user1660,PC-387,4698,An account was successfully logged on. User: user1660 from PC-387
1291,user1209,PC-133,4697,A logon attempt was made using explicit credentials. User: user1209
1292,user1037,PC-386,4625,An account was locked out. User: user1037
1293,user1279,PC-580,4698,Scheduled task created. Name: improve by user1279
1294,user1494,PC-504,4697,A service was installed in the system. Service: feeling by user1494
1295,user1030,PC-833,4697,A service was installed in the system. Service: push by user1030
1296,user1238,PC-894,7045,Scheduled task created. Name: buy by user1238
1297,user1173,PC-172,4698,A logon attempt was made using explicit credentials. User: user1173
1299,user1650,PC-433,1116,A service was installed in the system. Service: enjoy by user1650
1300,user1217,PC-890,1116,A logon attempt was made using explicit credentials. User: user1217
1303,user1350,PC-923,1116,An account was successfully logged on. User: user1350 from PC-923
1304,user1257,PC-422,4625,A logon attempt was made using explicit credentials. User: user1257
1305,user1053,PC-564,4698,An account was successfully logged on. User: user1053 from PC-564
