id,data_subject_id,proto,service,flag,src_bytes,dst_bytes,text,label
3048,flow-003047,tcp,smtp,S0,607,1826,tcp smtp S0 607->1826 normal,normal
3049,flow-003048,icmp,http,RSTO,2,1164,icmp http RSTO 2->1164 normal,normal
3050,flow-003049,udp,smtp,SF,1027,998,udp smtp SF 1027->998 normal,normal
3051,flow-003050,tcp,smtp,S0,122,742,tcp smtp S0 122->742 normal,normal
3052,flow-003051,udp,smtp,S0,80,359,udp smtp S0 80->359 attack,attack
3053,flow-003052,udp,ssl,REJ,1164,79,udp ssl REJ 1164->79 normal,normal
3054,flow-003053,udp,ssl,S1,693,1245,udp ssl S1 693->1245 normal,normal
3055,flow-003054,udp,smtp,RSTO,310,390,udp smtp RSTO 310->390 normal,normal
3056,flow-003055,icmp,ftp,S1,1415,903,icmp ftp S1 1415->903 normal,normal
3057,flow-003056,tcp,ftp,S1,625,515,tcp ftp S1 625->515 normal,normal
3058,flow-003057,udp,dns,S0,502,1174,udp dns S0 502->1174 normal,normal
3059,flow-003058,icmp,ftp,RSTR,18,730,icmp ftp RSTR 18->730 normal,normal
3060,flow-003059,tcp,ssh,RSTO,1326,1181,tcp ssh RSTO 1326->1181 normal,normal
3061,flow-003060,udp,ftp,S0,297,88,udp ftp S0 297->88 normal,normal
3062,flow-003061,tcp,http,SF,635,902,tcp http SF 635->902 normal,normal
3063,flow-003062,tcp,ftp,REJ,187,943,tcp ftp REJ 187->943 normal,normal
3064,flow-003063,udp,http,S1,84,299,udp http S1 84->299 normal,normal
3065,flow-003064,icmp,other,RSTR,475,1155,icmp other RSTR 475->1155 normal,normal
3066,flow-003065,tcp,ssl,S1,106,33,tcp ssl S1 106->33 normal,normal
3067,flow-003066,udp,other,RSTR,840,1450,udp other RSTR 840->1450 normal,normal
3068,flow-003067,icmp,ssh,SF,41,627,icmp ssh SF 41->627 normal,normal
3069,flow-003068,tcp,ssh,REJ,1153,1109,tcp ssh REJ 1153->1109 attack,attack
3070,flow-003069,icmp,http,RSTR,1214,2037,icmp http RSTR 1214->2037 normal,normal
3071,flow-003070,udp,ssh,S0,744,462,udp ssh S0 744->462 normal,normal
3072,flow-003071,icmp,http,REJ,265,177,icmp http REJ 265->177 attack,attack
3073,flow-003072,tcp,http,S0,236,266,tcp http S0 236->266 normal,normal
3074,flow-003073,icmp,ssl,RSTO,1477,103,icmp ssl RSTO 1477->103 normal,normal
3075,flow-003074,udp,ssh,SF,195,1687,udp ssh SF 195->1687 normal,normal
3076,flow-003075,udp,other,SF,13,879,udp other SF 13->879 normal,normal
3077,flow-003076,udp,ssl,RSTR,862,2094,udp ssl RSTR 862->2094 normal,normal
3078,flow-003077,tcp,ftp,REJ,25,1119,tcp ftp REJ 25->1119 normal,normal
3079,flow-003078,icmp,other,S0,294,380,icmp other S0 294->380 normal,normal
3080,flow-003079,icmp,ssh,REJ,206,1381,icmp ssh REJ 206->1381 attack,attack
3081,flow-003080,tcp,smtp,RSTO,1587,515,tcp smtp RSTO 1587->515 normal,normal
3082,flow-003081,tcp,http,SF,1229,1118,tcp http SF 1229->1118 normal,normal
3083,flow-003082,icmp,other,REJ,712,586,icmp other REJ 712->586 normal,normal
3084,flow-003083,icmp,ftp,S0,107,654,icmp ftp S0 107->654 normal,normal
3085,flow-003084,icmp,smtp,SF,159,868,icmp smtp SF 159->868 normal,normal
3086,flow-003085,udp,dns,RSTO,435,1086,udp dns RSTO 435->1086 normal,normal
3087,flow-003086,icmp,ftp,SF,569,657,icmp ftp SF 569->657 normal,normal
3088,flow-003087,udp,http,S1,97,216,udp http S1 97->216 normal,normal
3089,flow-003088,icmp,other,REJ,560,912,icmp other REJ 560->912 normal,normal
3090,flow-003089,icmp,smtp,REJ,1540,86,icmp smtp REJ 1540->86 normal,normal
3091,flow-003090,udp,dns,S1,422,814,udp dns S1 422->814 normal,normal
3092,flow-003091,udp,dns,SF,674,868,udp dns SF 674->868 normal,normal
3093,flow-003092,icmp,smtp,S1,1913,588,icmp smtp S1 1913->588 normal,normal
3094,flow-003093,udp,ftp,RSTR,1397,327,udp ftp RSTR 1397->327 normal,normal
3095,flow-003094,udp,other,RSTO,549,1072,udp other RSTO 549->1072 attack,attack
3096,flow-003095,icmp,dns,RSTR,642,1768,icmp dns RSTR 642->1768 normal,normal
3097,flow-003096,udp,ssh,RSTR,755,1445,udp ssh RSTR 755->1445 normal,normal
3098,flow-003097,icmp,http,REJ,345,790,icmp http REJ 345->790 normal,normal
3099,flow-003098,udp,dns,RSTR,541,1180,udp dns RSTR 541->1180 normal,normal
3100,flow-003099,udp,http,S0,1176,1171,udp http S0 1176->1171 normal,normal
3101,flow-003100,icmp,dns,S1,753,529,icmp dns S1 753->529 normal,normal
3102,flow-003101,tcp,dns,S0,79,992,tcp dns S0 79->992 normal,normal
3103,flow-003102,icmp,ssh,S0,544,1205,icmp ssh S0 544->1205 normal,normal
3104,flow-003103,tcp,smtp,S1,8,1193,tcp smtp S1 8->1193 normal,normal
3105,flow-003104,icmp,ssh,S0,806,534,icmp ssh S0 806->534 normal,normal
3106,flow-003105,icmp,dns,RSTO,706,1054,icmp dns RSTO 706->1054 attack,attack
3107,flow-003106,tcp,ftp,S0,521,430,tcp ftp S0 521->430 attack,attack
3108,flow-003107,icmp,dns,RSTO,896,1239,icmp dns RSTO 896->1239 normal,normal
3109,flow-003108,udp,smtp,S1,1259,1563,udp smtp S1 1259->1563 attack,attack
3110,flow-003109,udp,smtp,S0,847,1176,udp smtp S0 847->1176 normal,normal
3111,flow-003110,tcp,http,RSTO,726,171,tcp http RSTO 726->171 normal,normal
3112,flow-003111,icmp,ftp,RSTR,257,920,icmp ftp RSTR 257->920 normal,normal
3113,flow-003112,icmp,http,RSTR,290,1563,icmp http RSTR 290->1563 normal,normal
3114,flow-003113,udp,ssh,S1,33,313,udp ssh S1 33->313 attack,attack
3115,flow-003114,tcp,http,RSTR,1467,1362,tcp http RSTR 1467->1362 normal,normal
3116,flow-003115,icmp,ssl,REJ,439,830,icmp ssl REJ 439->830 normal,normal
3117,flow-003116,udp,dns,SF,775,542,udp dns SF 775->542 normal,normal
3118,flow-003117,udp,other,S1,839,970,udp other S1 839->970 attack,attack
3119,flow-003118,udp,dns,S0,1046,669,udp dns S0 1046->669 normal,normal
3120,flow-003119,udp,http,SF,632,211,udp http SF 632->211 normal,normal
3121,flow-003120,udp,ftp,SF,810,21,udp ftp SF 810->21 normal,normal
3122,flow-003121,udp,http,S1,758,1415,udp http S1 758->1415 normal,normal
3123,flow-003122,udp,ssh,RSTR,1524,378,udp ssh RSTR 1524->378 normal,normal
3124,flow-003123,udp,ssl,S0,342,296,udp ssl S0 342->296 normal,normal
3125,flow-003124,icmp,dns,S1,821,1044,icmp dns S1 821->1044 normal,normal
3126,flow-003125,udp,other,SF,929,1115,udp other SF 929->1115 normal,normal
3127,flow-003126,tcp,ftp,S1,711,691,tcp ftp S1 711->691 normal,normal
3128,flow-003127,udp,dns,SF,179,153,udp dns SF 179->153 normal,normal
3129,flow-003128,tcp,dns,RSTO,856,427,tcp dns RSTO 856->427 normal,normal
3130,flow-003129,udp,other,S1,577,514,udp other S1 577->514 normal,normal
3131,flow-003130,tcp,smtp,REJ,1267,182,tcp smtp REJ 1267->182 attack,attack
3132,flow-003131,tcp,smtp,REJ,170,965,tcp smtp REJ 170->965 attack,attack
3133,flow-003132,icmp,ssl,SF,517,1675,icmp ssl SF 517->1675 normal,normal
3134,flow-003133,tcp,ftp,RSTO,81,318,tcp ftp RSTO 81->318 normal,normal
3135,flow-003134,icmp,ftp,S1,743,1003,icmp ftp S1 743->1003 normal,normal
3136,flow-003135,icmp,dns,RSTO,923,883,icmp dns RSTO 923->883 attack,attack
3137,flow-003136,icmp,ssl,S1,93,266,icmp ssl S1 93->266 normal,normal
3138,flow-003137,tcp,ssh,REJ,884,341,tcp ssh REJ 884->341 normal,normal
3139,flow-003138,udp,ftp,REJ,105,1332,udp ftp REJ 105->1332 normal,normal
3140,flow-003139,udp,http,SF,1088,1498,udp http SF 1088->1498 attack,attack
3141,flow-003140,icmp,http,SF,845,560,icmp http SF 845->560 normal,normal
3142,flow-003141,icmp,ftp,RSTR,873,2006,icmp ftp RSTR 873->2006 normal,normal
3143,flow-003142,icmp,http,REJ,938,552,icmp http REJ 938->552 normal,normal
3144,flow-003143,tcp,ssh,RSTO,1620,1182,tcp ssh RSTO 1620->1182 normal,normal
3145,flow-003144,icmp,smtp,RSTR,1146,1136,icmp smtp RSTR 1146->1136 normal,normal
3146,flow-003145,tcp,http,S0,1274,977,tcp http S0 1274->977 normal,normal
3147,flow-003146,udp,http,S0,331,447,udp http S0 331->447 normal,normal
3148,flow-003147,udp,other,S1,477,669,udp other S1 477->669 normal,normal
3149,flow-003148,icmp,ftp,SF,660,473,icmp ftp SF 660->473 normal,normal
3150,flow-003149,tcp,ftp,RSTR,654,1446,tcp ftp RSTR 654->1446 normal,normal
3151,flow-003150,udp,other,RSTO,606,648,udp other RSTO 606->648 attack,attack
3152,flow-003151,udp,ftp,RSTO,879,1587,udp ftp RSTO 879->1587 attack,attack
3153,flow-003152,udp,smtp,S0,520,170,udp smtp S0 520->170 attack,attack
3154,flow-003153,tcp,other,RSTO,69,670,tcp other RSTO 69->670 attack,attack
3155,flow-003154,udp,ssl,RSTR,733,64,udp ssl RSTR 733->64 normal,normal
3156,flow-003155,tcp,other,RSTO,982,1616,tcp other RSTO 982->1616 normal,normal
3157,flow-003156,tcp,dns,SF,459,93,tcp dns SF 459->93 normal,normal
3158,flow-003157,icmp,other,S0,1451,1392,icmp other S0 1451->1392 normal,normal
3159,flow-003158,udp,ssh,S1,52,114,udp ssh S1 52->114 normal,normal
3160,flow-003159,udp,dns,RSTR,899,460,udp dns RSTR 899->460 normal,normal
3161,flow-003160,udp,other,S0,343,1026,udp other S0 343->1026 normal,normal
3162,flow-003161,udp,ftp,S0,1060,616,udp ftp S0 1060->616 attack,attack
3163,flow-003162,tcp,ssh,S1,796,942,tcp ssh S1 796->942 normal,normal
3164,flow-003163,udp,smtp,SF,250,753,udp smtp SF 250->753 attack,attack
3165,flow-003164,tcp,dns,S1,393,461,tcp dns S1 393->461 normal,normal
3166,flow-003165,icmp,other,S0,1794,995,icmp other S0 1794->995 normal,normal
3167,flow-003166,tcp,smtp,S0,1041,223,tcp smtp S0 1041->223 normal,normal
3168,flow-003167,icmp,ftp,SF,71,1014,icmp ftp SF 71->1014 attack,attack
3169,flow-003168,udp,dns,RSTR,1037,457,udp dns RSTR 1037->457 normal,normal
3170,flow-003169,icmp,http,S0,302,516,icmp http S0 302->516 normal,normal
3171,flow-003170,tcp,ssl,S1,940,407,tcp ssl S1 940->407 normal,normal
3172,flow-003171,icmp,http,RSTR,284,994,icmp http RSTR 284->994 normal,normal
3173,flow-003172,tcp,dns,RSTR,700,607,tcp dns RSTR 700->607 attack,attack
3174,flow-003173,udp,dns,RSTR,942,183,udp dns RSTR 942->183 normal,normal
3175,flow-003174,udp,ftp,RSTO,765,1688,udp ftp RSTO 765->1688 normal,normal
3176,flow-003175,udp,ssh,RSTO,308,73,udp ssh RSTO 308->73 normal,normal
3177,flow-003176,icmp,other,REJ,695,241,icmp other REJ 695->241 attack,attack
3178,flow-003177,icmp,ssl,S1,383,496,icmp ssl S1 383->496 normal,normal
3179,flow-003178,udp,ssh,S0,688,149,udp ssh S0 688->149 normal,normal
3180,flow-003179,icmp,dns,S0,619,678,icmp dns S0 619->678 normal,normal
3181,flow-003180,icmp,other,SF,901,766,icmp other SF 901->766 normal,normal
3182,flow-003181,icmp,http,S0,303,183,icmp http S0 303->183 normal,normal
3183,flow-003182,icmp,ssh,RSTR,14,740,icmp ssh RSTR 14->740 normal,normal
3184,flow-003183,icmp,ssl,REJ,221,426,icmp ssl REJ 221->426 normal,normal
3185,flow-003184,tcp,http,S0,261,1092,tcp http S0 261->1092 normal,normal
3186,flow-003185,tcp,other,S0,211,926,tcp other S0 211->926 normal,normal
3187,flow-003186,udp,dns,S1,553,461,udp dns S1 553->461 attack,attack
3188,flow-003187,icmp,other,SF,525,727,icmp other SF 525->727 normal,normal
3189,flow-003188,icmp,smtp,REJ,572,724,icmp smtp REJ 572->724 normal,normal
3190,flow-003189,tcp,ftp,RSTR,758,692,tcp ftp RSTR 758->692 normal,normal
3191,flow-003190,icmp,ftp,S1,336,2118,icmp ftp S1 336->2118 normal,normal
3192,flow-003191,icmp,ssl,S1,711,194,icmp ssl S1 711->194 normal,normal
3193,flow-003192,icmp,ssl,S1,362,53,icmp ssl S1 362->53 normal,normal
3194,flow-003193,tcp,http,RSTO,433,197,tcp http RSTO 433->197 attack,attack
3195,flow-003194,udp,ssl,REJ,965,906,udp ssl REJ 965->906 normal,normal
3196,flow-003195,icmp,ssl,RSTO,99,1645,icmp ssl RSTO 99->1645 normal,normal
3197,flow-003196,tcp,dns,REJ,1116,741,tcp dns REJ 1116->741 normal,normal
3198,flow-003197,icmp,http,RSTO,171,250,icmp http RSTO 171->250 normal,normal
3199,flow-003198,udp,dns,SF,1923,752,udp dns SF 1923->752 attack,attack
3200,flow-003199,icmp,ssh,S1,823,295,icmp ssh S1 823->295 normal,normal
3201,flow-003200,tcp,http,REJ,483,198,tcp http REJ 483->198 normal,normal
3202,flow-003201,tcp,smtp,RSTR,723,142,tcp smtp RSTR 723->142 normal,normal
3203,flow-003202,udp,http,RSTR,718,518,udp http RSTR 718->518 normal,normal
3204,flow-003203,icmp,smtp,S0,989,1479,icmp smtp S0 989->1479 normal,normal
3205,flow-003204,icmp,ssl,RSTO,822,1495,icmp ssl RSTO 822->1495 normal,normal
3206,flow-003205,tcp,http,RSTO,601,1112,tcp http RSTO 601->1112 normal,normal
3207,flow-003206,udp,other,RSTO,746,381,udp other RSTO 746->381 normal,normal
3208,flow-003207,icmp,dns,SF,394,795,icmp dns SF 394->795 normal,normal
3209,flow-003208,udp,other,S0,253,580,udp other S0 253->580 normal,normal
3210,flow-003209,icmp,other,SF,99,881,icmp other SF 99->881 normal,normal
3211,flow-003210,udp,dns,REJ,863,1122,udp dns REJ 863->1122 attack,attack
3212,flow-003211,icmp,http,S0,777,429,icmp http S0 777->429 normal,normal
3213,flow-003212,icmp,ftp,RSTR,1620,419,icmp ftp RSTR 1620->419 normal,normal
3214,flow-003213,icmp,ftp,S0,788,333,icmp ftp S0 788->333 normal,normal
3215,flow-003214,tcp,ssh,RSTO,1681,1023,tcp ssh RSTO 1681->1023 attack,attack
3216,flow-003215,tcp,other,SF,775,64,tcp other SF 775->64 normal,normal
3217,flow-003216,icmp,dns,S1,98,772,icmp dns S1 98->772 normal,normal
3218,flow-003217,tcp,ftp,RSTO,783,704,tcp ftp RSTO 783->704 normal,normal
3219,flow-003218,udp,dns,S0,689,945,udp dns S0 689->945 attack,attack
3220,flow-003219,tcp,http,SF,862,241,tcp http SF 862->241 attack,attack
3221,flow-003220,tcp,ssh,REJ,1516,1304,tcp ssh REJ 1516->1304 normal,normal
3222,flow-003221,tcp,http,S1,307,1369,tcp http S1 307->1369 normal,normal
3223,flow-003222,tcp,ssl,REJ,383,290,tcp ssl REJ 383->290 attack,attack
3224,flow-003223,tcp,ssl,RSTO,1116,69,tcp ssl RSTO 1116->69 normal,normal
3225,flow-003224,tcp,smtp,S0,887,464,tcp smtp S0 887->464 normal,normal
3226,flow-003225,icmp,dns,RSTO,696,386,icmp dns RSTO 696->386 normal,normal
3227,flow-003226,udp,dns,RSTR,1117,608,udp dns RSTR 1117->608 normal,normal
3228,flow-003227,tcp,ftp,RSTO,664,1519,tcp ftp RSTO 664->1519 normal,normal
3229,flow-003228,icmp,ssl,RSTO,589,695,icmp ssl RSTO 589->695 normal,normal
3230,flow-003229,icmp,ftp,SF,727,347,icmp ftp SF 727->347 normal,normal
3231,flow-003230,tcp,smtp,S0,324,918,tcp smtp S0 324->918 normal,normal
3232,flow-003231,tcp,ftp,SF,418,1292,tcp ftp SF 418->1292 normal,normal
3233,flow-003232,udp,smtp,SF,213,822,udp smtp SF 213->822 normal,normal
3234,flow-003233,tcp,dns,S1,919,969,tcp dns S1 919->969 attack,attack
3235,flow-003234,icmp,ssh,S1,775,334,icmp ssh S1 775->334 attack,attack
3236,flow-003235,icmp,smtp,S1,395,1379,icmp smtp S1 395->1379 normal,normal
3237,flow-003236,udp,dns,REJ,640,294,udp dns REJ 640->294 normal,normal
3238,flow-003237,tcp,dns,S0,1201,28,tcp dns S0 1201->28 attack,attack
3239,flow-003238,tcp,smtp,S0,899,1358,tcp smtp S0 899->1358 normal,normal
3240,flow-003239,udp,ssl,RSTO,1067,466,udp ssl RSTO 1067->466 attack,attack
3241,flow-003240,tcp,ftp,RSTR,382,1514,tcp ftp RSTR 382->1514 normal,normal
3242,flow-003241,udp,ftp,RSTO,407,478,udp ftp RSTO 407->478 normal,normal
3243,flow-003242,icmp,smtp,REJ,277,604,icmp smtp REJ 277->604 attack,attack
3244,flow-003243,udp,ftp,S0,596,109,udp ftp S0 596->109 normal,normal
3245,flow-003244,icmp,ssh,RSTR,1482,503,icmp ssh RSTR 1482->503 normal,normal
3246,flow-003245,udp,other,RSTR,993,2421,udp other RSTR 993->2421 normal,normal
3247,flow-003246,udp,ssh,SF,1136,651,udp ssh SF 1136->651 normal,normal
3248,flow-003247,udp,ssl,RSTO,948,120,udp ssl RSTO 948->120 normal,normal
3249,flow-003248,icmp,ssl,RSTO,669,920,icmp ssl RSTO 669->920 normal,normal
3250,flow-003249,udp,http,S0,723,1064,udp http S0 723->1064 attack,attack
3251,flow-003250,udp,ftp,REJ,347,374,udp ftp REJ 347->374 attack,attack
3252,flow-003251,tcp,ftp,REJ,173,474,tcp ftp REJ 173->474 normal,normal
3253,flow-003252,udp,ssh,SF,1456,1276,udp ssh SF 1456->1276 normal,normal
3254,flow-003253,tcp,ssh,REJ,214,310,tcp ssh REJ 214->310 normal,normal
3255,flow-003254,tcp,dns,S1,765,445,tcp dns S1 765->445 attack,attack
3256,flow-003255,tcp,ssl,SF,117,698,tcp ssl SF 117->698 normal,normal
3257,flow-003256,udp,ssl,SF,282,902,udp ssl SF 282->902 normal,normal
3258,flow-003257,icmp,ssl,S1,393,398,icmp ssl S1 393->398 attack,attack
3259,flow-003258,tcp,ftp,RSTO,880,1279,tcp ftp RSTO 880->1279 attack,attack
3260,flow-003259,icmp,http,SF,821,540,icmp http SF 821->540 normal,normal
3261,flow-003260,tcp,ssl,SF,690,745,tcp ssl SF 690->745 attack,attack
3262,flow-003261,icmp,ftp,S0,122,581,icmp ftp S0 122->581 normal,normal
3263,flow-003262,icmp,http,RSTR,644,1039,icmp http RSTR 644->1039 normal,normal
3264,flow-003263,tcp,ftp,REJ,1135,1870,tcp ftp REJ 1135->1870 normal,normal
3265,flow-003264,udp,smtp,S1,1071,283,udp smtp S1 1071->283 attack,attack
3266,flow-003265,udp,ssh,S0,120,538,udp ssh S0 120->538 normal,normal
3267,flow-003266,udp,smtp,RSTO,503,13,udp smtp RSTO 503->13 normal,normal
3268,flow-003267,icmp,smtp,S1,434,137,icmp smtp S1 434->137 normal,normal
3269,flow-003268,udp,ftp,RSTR,13,648,udp ftp RSTR 13->648 normal,normal
3270,flow-003269,icmp,ssl,S1,161,410,icmp ssl S1 161->410 normal,normal
3271,flow-003270,udp,smtp,S1,1334,403,udp smtp S1 1334->403 normal,normal
3272,flow-003271,icmp,dns,RSTR,1313,753,icmp dns RSTR 1313->753 normal,normal
3273,flow-003272,icmp,ssh,RSTO,463,377,icmp ssh RSTO 463->377 normal,normal
3274,flow-003273,icmp,ssh,RSTR,584,1728,icmp ssh RSTR 584->1728 normal,normal
3275,flow-003274,tcp,other,S0,1193,1546,tcp other S0 1193->1546 normal,normal
3276,flow-003275,tcp,dns,RSTR,188,64,tcp dns RSTR 188->64 normal,normal
3277,flow-003276,udp,ftp,RSTR,58,226,udp ftp RSTR 58->226 normal,normal
3278,flow-003277,tcp,ssl,RSTO,360,447,tcp ssl RSTO 360->447 normal,normal
3279,flow-003278,tcp,ftp,S0,789,1769,tcp ftp S0 789->1769 attack,attack
3280,flow-003279,icmp,ssl,RSTR,456,503,icmp ssl RSTR 456->503 normal,normal
3281,flow-003280,udp,dns,REJ,1242,2380,udp dns REJ 1242->2380 normal,normal
3282,flow-003281,icmp,dns,RSTR,692,28,icmp dns RSTR 692->28 normal,normal
3283,flow-003282,udp,smtp,RSTR,598,579,udp smtp RSTR 598->579 normal,normal
3284,flow-003283,tcp,ftp,REJ,756,194,tcp ftp REJ 756->194 normal,normal
3285,flow-003284,tcp,ssl,RSTR,553,1050,tcp ssl RSTR 553->1050 normal,normal
3286,flow-003285,udp,http,SF,387,635,udp http SF 387->635 attack,attack
3287,flow-003286,icmp,ssh,RSTR,559,2015,icmp ssh RSTR 559->2015 normal,normal
3288,flow-003287,udp,smtp,S1,417,530,udp smtp S1 417->530 attack,attack
3289,flow-003288,icmp,smtp,RSTR,261,594,icmp smtp RSTR 261->594 normal,normal
3290,flow-003289,icmp,smtp,RSTO,2012,1700,icmp smtp RSTO 2012->1700 attack,attack
3291,flow-003290,udp,other,S0,334,47,udp other S0 334->47 attack,attack
3292,flow-003291,udp,other,RSTO,1233,558,udp other RSTO 1233->558 normal,normal
3293,flow-003292,udp,other,S1,982,806,udp other S1 982->806 attack,attack
3294,flow-003293,tcp,ftp,RSTR,288,192,tcp ftp RSTR 288->192 normal,normal
3295,flow-003294,tcp,other,REJ,88,844,tcp other REJ 88->844 attack,attack
3296,flow-003295,icmp,ssl,RSTR,1018,487,icmp ssl RSTR 1018->487 normal,normal
3297,flow-003296,tcp,ftp,SF,953,780,tcp ftp SF 953->780 normal,normal
3298,flow-003297,icmp,http,RSTR,1278,297,icmp http RSTR 1278->297 normal,normal
3299,flow-003298,icmp,ftp,S1,1960,248,icmp ftp S1 1960->248 attack,attack
3300,flow-003299,udp,ftp,S1,537,286,udp ftp S1 537->286 normal,normal
3301,flow-003300,udp,ftp,RSTO,612,1138,udp ftp RSTO 612->1138 normal,normal
3302,flow-003301,udp,ssl,RSTO,1624,978,udp ssl RSTO 1624->978 normal,normal
3303,flow-003302,udp,dns,RSTR,1177,923,udp dns RSTR 1177->923 normal,normal
3304,flow-003303,tcp,dns,S1,611,390,tcp dns S1 611->390 normal,normal
3305,flow-003304,tcp,other,RSTR,1146,1122,tcp other RSTR 1146->1122 attack,attack
3306,flow-003305,tcp,dns,RSTR,1298,1746,tcp dns RSTR 1298->1746 attack,attack
3307,flow-003306,udp,ssh,REJ,737,498,udp ssh REJ 737->498 attack,attack
3308,flow-003307,tcp,ftp,S0,683,1197,tcp ftp S0 683->1197 normal,normal
3309,flow-003308,udp,ftp,RSTO,802,23,udp ftp RSTO 802->23 normal,normal
3310,flow-003309,udp,ssh,RSTO,86,1354,udp ssh RSTO 86->1354 attack,attack
3311,flow-003310,icmp,ssh,S0,481,959,icmp ssh S0 481->959 normal,normal
3312,flow-003311,tcp,ftp,S1,623,1823,tcp ftp S1 623->1823 attack,attack
3313,flow-003312,icmp,dns,RSTR,41,247,icmp dns RSTR 41->247 attack,attack
3314,flow-003313,icmp,ssl,RSTR,203,173,icmp ssl RSTR 203->173 normal,normal
3315,flow-003314,udp,ftp,RSTO,1043,749,udp ftp RSTO 1043->749 normal,normal
3316,flow-003315,udp,ftp,RSTR,1132,39,udp ftp RSTR 1132->39 normal,normal
3317,flow-003316,tcp,ssh,RSTR,533,1006,tcp ssh RSTR 533->1006 normal,normal
3318,flow-003317,udp,ssh,REJ,771,693,udp ssh REJ 771->693 normal,normal
3319,flow-003318,icmp,http,SF,357,1145,icmp http SF 357->1145 normal,normal
3320,flow-003319,icmp,http,SF,526,1715,icmp http SF 526->1715 normal,normal
3321,flow-003320,tcp,ssl,S0,552,800,tcp ssl S0 552->800 normal,normal
3322,flow-003321,udp,ssh,S1,1038,116,udp ssh S1 1038->116 normal,normal
3323,flow-003322,tcp,ssh,SF,1631,1211,tcp ssh SF 1631->1211 normal,normal
3324,flow-003323,icmp,dns,SF,782,686,icmp dns SF 782->686 normal,normal
3325,flow-003324,tcp,other,REJ,177,754,tcp other REJ 177->754 normal,normal
3326,flow-003325,icmp,dns,S1,737,1106,icmp dns S1 737->1106 attack,attack
3327,flow-003326,tcp,smtp,S1,623,503,tcp smtp S1 623->503 attack,attack
3328,flow-003327,udp,other,SF,840,1432,udp other SF 840->1432 normal,normal
3329,flow-003328,tcp,ssl,S1,272,207,tcp ssl S1 272->207 normal,normal
3330,flow-003329,icmp,ssl,S0,644,404,icmp ssl S0 644->404 normal,normal
3331,flow-003330,icmp,other,REJ,816,102,icmp other REJ 816->102 normal,normal
3332,flow-003331,tcp,ftp,SF,85,311,tcp ftp SF 85->311 normal,normal
3333,flow-003332,tcp,smtp,SF,550,69,tcp smtp SF 550->69 normal,normal
3334,flow-003333,icmp,ssl,S0,963,215,icmp ssl S0 963->215 normal,normal
3335,flow-003334,udp,ssl,S1,488,2161,udp ssl S1 488->2161 normal,normal
3336,flow-003335,tcp,other,RSTR,485,422,tcp other RSTR 485->422 normal,normal
3337,flow-003336,tcp,http,SF,139,1136,tcp http SF 139->1136 normal,normal
3338,flow-003337,udp,http,SF,837,801,udp http SF 837->801 normal,normal
3339,flow-003338,udp,other,SF,1058,557,udp other SF 1058->557 normal,normal
3340,flow-003339,icmp,ssh,RSTO,204,80,icmp ssh RSTO 204->80 normal,normal
3341,flow-003340,udp,other,RSTO,1734,264,udp other RSTO 1734->264 attack,attack
3342,flow-003341,tcp,http,RSTR,206,12,tcp http RSTR 206->12 attack,attack
3343,flow-003342,icmp,smtp,RSTO,553,1249,icmp smtp RSTO 553->1249 attack,attack
3344,flow-003343,udp,ftp,RSTR,70,1150,udp ftp RSTR 70->1150 normal,normal
3345,flow-003344,tcp,ssl,S1,1485,684,tcp ssl S1 1485->684 normal,normal
3346,flow-003345,tcp,other,S0,241,711,tcp other S0 241->711 normal,normal
3347,flow-003346,udp,dns,RSTO,705,2190,udp dns RSTO 705->2190 normal,normal
3348,flow-003347,tcp,http,S0,889,1244,tcp http S0 889->1244 normal,normal
3349,flow-003348,icmp,dns,SF,545,96,icmp dns SF 545->96 normal,normal
3350,flow-003349,icmp,dns,S0,939,85,icmp dns S0 939->85 attack,attack
3351,flow-003350,icmp,ssh,S1,42,760,icmp ssh S1 42->760 normal,normal
3352,flow-003351,udp,smtp,SF,537,364,udp smtp SF 537->364 attack,attack
3353,flow-003352,tcp,ssl,S1,129,1342,tcp ssl S1 129->1342 normal,normal
3354,flow-003353,tcp,dns,REJ,1691,1561,tcp dns REJ 1691->1561 normal,normal
3355,flow-003354,icmp,smtp,S1,235,1432,icmp smtp S1 235->1432 attack,attack
3356,flow-003355,icmp,other,S0,473,2,icmp other S0 473->2 attack,attack
3357,flow-003356,udp,ssl,RSTR,896,461,udp ssl RSTR 896->461 normal,normal
3358,flow-003357,tcp,ssh,REJ,601,550,tcp ssh REJ 601->550 normal,normal
3359,flow-003358,udp,smtp,SF,629,405,udp smtp SF 629->405 normal,normal
3360,flow-003359,udp,other,S1,750,1343,udp other S1 750->1343 normal,normal
3361,flow-003360,tcp,smtp,REJ,296,285,tcp smtp REJ 296->285 normal,normal
3362,flow-003361,tcp,dns,S0,556,418,tcp dns S0 556->418 normal,normal
3363,flow-003362,udp,ssl,RSTR,96,1208,udp ssl RSTR 96->1208 normal,normal
3364,flow-003363,udp,other,RSTO,625,22,udp other RSTO 625->22 normal,normal
3365,flow-003364,udp,ssl,RSTO,871,1486,udp ssl RSTO 871->1486 attack,attack
3366,flow-003365,tcp,other,SF,381,811,tcp other SF 381->811 attack,attack
3367,flow-003366,icmp,ftp,SF,52,506,icmp ftp SF 52->506 normal,normal
